product_id,product_name,category,price
84,Product84,electronics,4079.48
85,Product85,clothing,4385.16
86,Product86,electronics,3837.44
87,Product87,books,4457.67
88,Product88,sports,4313.27
89,Product89,books,4807.9
90,Product90,home,3171.27
91,Product91,electronics,2585.84
92,Product92,clothing,3540.81
93,Product93,electronics,2506.89
94,Product94,books,820.94
95,Product95,books,4868.96
96,Product96,home,4954.92
97,Product97,clothing,4697.32
98,Product98,books,662.65
99,Product99,electronics,503.75
100,Product100,home,883.37
101,Product101,home,3513.65
102,Product102,clothing,1382.46
103,Product103,home,4753.89
104,Product104,clothing,2726.06
105,Product105,books,2593.13
106,Product106,electronics,4923.71
107,Product107,home,3162.36
108,Product108,clothing,4278.69
109,Product109,clothing,2441.05
110,Product110,clothing,4518.19
111,Product111,sports,1656.65
112,Product112,sports,3981.31
113,Product113,home,1170.09
114,Product114,clothing,3200.68
115,Product115,books,4836.27
116,Product116,books,4176.28
117,Product117,sports,3713.84
118,Product118,sports,2076.39
119,Product119,home,1827.56
120,Product120,home,1225.88
121,Product121,home,2403.47
122,Product122,home,1800.96
123,Product123,books,1887.36
124,Product124,books,1774.66
125,Product125,clothing,4983.4
126,Product126,clothing,4364.91
127,Product127,sports,3865.29
128,Product128,books,4870.98
129,Product129,clothing,2798.47
130,Product130,home,3870.72
131,Product131,home,2929.49
132,Product132,sports,2103.63
133,Product133,books,2022.78
134,Product134,electronics,3092.92
135,Product135,clothing,3255.46
136,Product136,sports,934.53
137,Product137,home,1453.34
138,Product138,electronics,3263.74
139,Product139,books,2357.62
140,Product140,clothing,4089.75
141,Product141,electronics,3506.68
142,Product142,home,314.89
143,Product143,home,4763.51
144,Product144,books,2458.86
145,Product145,electronics,3460.13
146,Product146,sports,4419.22
147,Product147,clothing,3682.63
148,Product148,books,750.32
149,Product149,home,2780.19
150,Product150,clothing,3124.71
151,Product151,sports,3593.28
152,Product152,books,2764.42
153,Product153,electronics,4690.48
154,Product154,clothing,4566.81
155,Product155,clothing,3876.03
156,Product156,home,4934.93
157,Product157,sports,1980.72
158,Product158,electronics,1194.36
159,Product159,clothing,3309.45
160,Product160,home,4007.3
161,Product161,electronics,1384.06
162,Product162,electronics,3921.34
163,Product163,sports,1884.93
164,Product164,clothing,4109.04
165,Product165,clothing,1882.28
166,Product166,sports,4523.53
167,Product167,sports,2591.89
168,Product168,electronics,3461.53
169,Product169,home,1134.54
170,Product170,sports,3911.81
171,Product171,sports,3287.83
172,Product172,sports,3963.88
173,Product173,books,2247.29
174,Product174,sports,2263.08
175,Product175,sports,3108.89
176,Product176,books,752.64
177,Product177,home,4847.83
178,Product178,electronics,1901.85
179,Product179,sports,4754.45
180,Product180,sports,946.29
181,Product181,sports,4544.92
182,Product182,books,4311.59
183,Product183,home,3682.74
184,Product184,clothing,1704.67
185,Product185,clothing,2061.52
186,Product186,clothing,4089.51
187,Product187,books,3007.99
188,Product188,sports,1787.17
189,Product189,home,3672.06
190,Product190,clothing,732.94
191,Product191,books,1318.17
192,Product192,home,1249.14
193,Product193,books,285.91
194,Product194,electronics,722.52
195,Product195,clothing,3708.22
196,Product196,sports,1957.48
197,Product197,books,4457.39
198,Product198,electronics,682.69
199,Product199,books,1060.48
200,Product200,sports,1760.25
201,Product201,sports,3670.39
202,Product202,home,128.35
203,Product203,electronics,4198.16
204,Product204,clothing,4371.21
205,Product205,sports,1445.98
206,Product206,home,2107.22
207,Product207,clothing,3034.68
208,Product208,clothing,3906.42
209,Product209,sports,2005.68
210,Product210,clothing,2203.04
211,Product211,home,543.89
212,Product212,clothing,1964.88
213,Product213,clothing,4066.5
214,Product214,electronics,1993.86
215,Product215,books,4661.66
216,Product216,sports,1287.02
217,Product217,home,4693.0
218,Product218,sports,4738.48
219,Product219,clothing,3472.36
220,Product220,home,2165.54
221,Product221,home,2285.46
222,Product222,clothing,2641.64
223,Product223,electronics,4432.13
224,Product224,books,752.95
225,Product225,electronics,894.91
226,Product226,clothing,1183.76
227,Product227,books,1379.25
228,Product228,books,1098.24
229,Product229,sports,638.34
230,Product230,sports,3447.87
231,Product231,electronics,219.98
232,Product232,home,2862.53
233,Product233,home,972.0
234,Product234,books,639.03
235,Product235,books,4590.69
236,Product236,books,215.16
237,Product237,home,4994.37
238,Product238,clothing,4707.8
239,Product239,electronics,2531.62
240,Product240,clothing,4294.55
241,Product241,sports,2949.59
242,Product242,electronics,2450.59
243,Product243,clothing,4929.26
244,Product244,clothing,1840.74
245,Product245,sports,460.89
246,Product246,electronics,1821.96
247,Product247,clothing,4602.96
248,Product248,electronics,1179.11
249,Product249,electronics,4308.28
250,Product250,electronics,1979.43
251,Product251,clothing,3057.06
252,Product252,sports,4060.35
253,Product253,home,4314.06
254,Product254,books,4640.03
255,Product255,electronics,705.28
256,Product256,electronics,3136.91
257,Product257,clothing,248.49
258,Product258,books,2156.68
259,Product259,electronics,768.84
260,Product260,home,2746.48
261,Product261,books,4822.35
262,Product262,books,1876.96
263,Product263,books,3782.4
264,Product264,books,4926.53
265,Product265,home,3646.34
266,Product266,books,3337.89
267,Product267,clothing,1721.95
268,Product268,electronics,1986.05
269,Product269,home,1354.83
270,Product270,sports,4368.04
271,Product271,clothing,396.48
272,Product272,electronics,1568.28
273,Product273,home,3827.53
274,Product274,electronics,292.69
275,Product275,clothing,3920.58
276,Product276,sports,3609.68
277,Product277,sports,3368.88
278,Product278,home,1044.57
279,Product279,books,260.34
280,Product280,sports,4231.52
281,Product281,clothing,2964.78
282,Product282,home,11.75
283,Product283,clothing,1875.0
284,Product284,electronics,766.44
285,Product285,sports,515.7
286,Product286,home,2172.41
287,Product287,electronics,4038.76
288,Product288,electronics,3707.45
289,Product289,home,4637.85
290,Product290,sports,4196.04
291,Product291,clothing,4081.93
292,Product292,books,4492.01
293,Product293,clothing,542.71
294,Product294,electronics,3741.37
295,Product295,home,833.59
296,Product296,sports,3955.76
297,Product297,sports,260.46
298,Product298,clothing,2066.29
299,Product299,electronics,4200.25
300,Product300,home,435.1
301,Product301,electronics,3791.14
302,Product302,clothing,4027.96
303,Product303,electronics,214.63
304,Product304,sports,958.12
305,Product305,home,2912.83
306,Product306,clothing,3268.38
307,Product307,sports,3478.95
308,Product308,sports,2664.22
309,Product309,sports,548.37
310,Product310,sports,527.69
311,Product311,sports,4294.22
312,Product312,books,1704.02
313,Product313,home,2964.08
314,Product314,clothing,2016.54
315,Product315,clothing,1402.07
316,Product316,clothing,4850.52
317,Product317,sports,1421.77
318,Product318,home,1175.76
319,Product319,books,2915.83
320,Product320,home,4440.43
321,Product321,clothing,2775.86
322,Product322,clothing,4266.0
323,Product323,sports,1284.47
324,Product324,clothing,188.52
325,Product325,home,2980.47
326,Product326,electronics,869.12
327,Product327,electronics,4817.25
328,Product328,books,3336.5
329,Product329,clothing,1266.41
330,Product330,home,4965.71
331,Product331,books,1814.14
332,Product332,books,1831.38
333,Product333,clothing,605.33
334,Product334,electronics,3509.22
335,Product335,home,3715.7
336,Product336,home,1854.09
337,Product337,home,4291.18
338,Product338,clothing,1514.45
339,Product339,electronics,4439.46
340,Product340,electronics,4587.9
341,Product341,books,1900.52
342,Product342,electronics,1361.53
343,Product343,books,41.86
344,Product344,sports,3912.5
345,Product345,sports,4755.26
346,Product346,clothing,3504.64
347,Product347,home,4938.82
348,Product348,clothing,1172.91
349,Product349,clothing,4110.73
350,Product350,books,1520.11
351,Product351,electronics,260.17
352,Product352,clothing,366.64
353,Product353,clothing,4349.16
354,Product354,clothing,1589.33
355,Product355,clothing,1548.67
356,Product356,electronics,3626.22
357,Product357,sports,3962.3
358,Product358,electronics,3824.05
359,Product359,clothing,1792.31
360,Product360,books,3688.07
361,Product361,sports,784.79
362,Product362,home,4534.58
363,Product363,sports,3803.07
364,Product364,books,502.33
365,Product365,electronics,3377.93
366,Product366,sports,551.58
367,Product367,clothing,3337.21
368,Product368,sports,3403.76
369,Product369,clothing,3749.21
370,Product370,electronics,915.03
371,Product371,home,2965.79
372,Product372,sports,1102.04
373,Product373,electronics,3294.41
374,Product374,home,3368.53
375,Product375,sports,1409.42
376,Product376,home,80.98
377,Product377,home,990.08
378,Product378,books,1059.7
379,Product379,electronics,4899.35
380,Product380,home,1762.89
381,Product381,books,4885.41
382,Product382,home,2178.52
383,Product383,sports,4313.85
384,Product384,sports,2373.42
385,Product385,clothing,978.83
386,Product386,sports,457.14
387,Product387,sports,3829.38
388,Product388,home,4024.22
389,Product389,clothing,4334.82
390,Product390,clothing,1227.03
391,Product391,electronics,275.85
392,Product392,sports,18.7
393,Product393,sports,1526.18
394,Product394,sports,1987.1
395,Product395,home,2087.3
396,Product396,electronics,3812.04
397,Product397,electronics,3726.92
398,Product398,home,612.93
399,Product399,books,3459.05
400,Product400,books,1194.29
401,Product401,electronics,4787.04
402,Product402,electronics,2625.38
403,Product403,sports,98.17
404,Product404,electronics,2585.82
405,Product405,clothing,1380.57
406,Product406,home,4535.56
407,Product407,home,2459.23
408,Product408,sports,4400.83
409,Product409,home,1698.07
410,Product410,sports,489.57
411,Product411,home,3456.96
412,Product412,clothing,304.66
413,Product413,books,2064.36
414,Product414,sports,747.26
415,Product415,home,2904.96
416,Product416,home,64.05
417,Product417,sports,2868.73
418,Product418,electronics,1897.99
419,Product419,clothing,1807.29
420,Product420,electronics,3197.91
421,Product421,books,2783.15
422,Product422,sports,922.4
423,Product423,clothing,2536.89
424,Product424,sports,1295.63
425,Product425,electronics,1763.08
426,Product426,clothing,1215.79
427,Product427,home,3356.55
428,Product428,books,1064.17
429,Product429,home,186.61
430,Product430,electronics,1877.0
431,Product431,electronics,4144.69
432,Product432,electronics,3571.56
433,Product433,clothing,3831.08
434,Product434,home,1514.73
435,Product435,sports,2451.16
436,Product436,sports,3505.63
437,Product437,electronics,3149.54
438,Product438,books,2257.77
439,Product439,home,1668.53
440,Product440,home,2354.57
441,Product441,clothing,2045.27
442,Product442,books,3226.16
443,Product443,books,3171.57
444,Product444,books,4027.54
445,Product445,home,4760.91
446,Product446,clothing,1043.15
447,Product447,clothing,61.2
448,Product448,electronics,1496.79
449,Product449,electronics,3526.32
450,Product450,electronics,2119.16
451,Product451,home,4230.88
452,Product452,sports,4059.71
453,Product453,clothing,1720.55
454,Product454,sports,15.55
455,Product455,home,3513.15
456,Product456,electronics,3589.57
457,Product457,electronics,236.16
458,Product458,clothing,2971.39
459,Product459,books,1325.63
460,Product460,books,2671.63
461,Product461,home,4865.77
462,Product462,electronics,228.19
463,Product463,electronics,1897.72
464,Product464,electronics,3406.15
465,Product465,home,2780.98
466,Product466,sports,3643.66
467,Product467,home,3455.6
468,Product468,books,1292.12
469,Product469,books,832.29
470,Product470,books,4922.44
471,Product471,clothing,750.93
472,Product472,books,3357.65
473,Product473,clothing,40.62
474,Product474,sports,11.02
475,Product475,electronics,2922.67
476,Product476,sports,3053.11
477,Product477,sports,498.88
478,Product478,home,125.9
479,Product479,sports,1349.91
480,Product480,home,4338.56
481,Product481,books,936.66
482,Product482,books,3380.05
483,Product483,clothing,2267.28
484,Product484,sports,4056.03
485,Product485,sports,2497.16
486,Product486,clothing,2975.26
487,Product487,books,3559.29
488,Product488,home,1559.14
489,Product489,sports,1558.75
490,Product490,sports,4146.74
491,Product491,sports,47.64
492,Product492,home,2989.22
493,Product493,electronics,3866.72
494,Product494,home,396.42
495,Product495,books,1486.26
496,Product496,sports,906.1
497,Product497,sports,2710.42
498,Product498,clothing,607.94
499,Product499,clothing,441.59
500,Product500,sports,3204.12
501,Product501,home,1572.74
502,Product502,electronics,496.81
503,Product503,clothing,4038.01
504,Product504,sports,4211.59
505,Product505,clothing,829.24
506,Product506,electronics,1798.65
507,Product507,books,3413.59
508,Product508,clothing,1141.17
509,Product509,sports,4126.1
510,Product510,electronics,2353.94
511,Product511,sports,2824.48
512,Product512,clothing,4930.74
513,Product513,home,3615.18
514,Product514,clothing,4565.23
515,Product515,books,247.81
516,Product516,clothing,677.45
517,Product517,home,4085.51
518,Product518,electronics,1175.23
519,Product519,books,777.19
520,Product520,sports,3447.8
521,Product521,electronics,1618.94
522,Product522,home,4587.27
523,Product523,sports,4442.56
524,Product524,books,862.58
525,Product525,clothing,4086.38
526,Product526,home,4047.32
527,Product527,books,2493.97
528,Product528,books,3711.64
529,Product529,electronics,4650.7
530,Product530,sports,1838.16
531,Product531,clothing,4190.74
532,Product532,home,1587.42
533,Product533,home,1566.89
534,Product534,home,3235.12
535,Product535,sports,4076.0
536,Product536,sports,1686.79
537,Product537,electronics,1358.27
538,Product538,home,499.44
539,Product539,sports,60.38
540,Product540,home,970.28
541,Product541,home,3808.87
542,Product542,clothing,646.49
543,Product543,electronics,4530.37
544,Product544,books,4152.37
545,Product545,electronics,2748.85
546,Product546,clothing,2590.54
547,Product547,electronics,3775.22
548,Product548,electronics,717.26
549,Product549,clothing,201.08
550,Product550,books,1734.17
551,Product551,electronics,83.72
552,Product552,sports,3527.12
553,Product553,sports,203.04
554,Product554,home,357.35
555,Product555,books,4084.27
556,Product556,books,4246.17
557,Product557,home,573.45
558,Product558,electronics,1452.38
559,Product559,sports,1373.48
560,Product560,home,3125.64
561,Product561,books,3837.75
562,Product562,clothing,1567.48
563,Product563,clothing,161.29
564,Product564,home,1093.12
565,Product565,home,3543.4
566,Product566,home,721.83
567,Product567,books,622.06
568,Product568,clothing,4078.55
569,Product569,electronics,1131.14
570,Product570,home,31.79
571,Product571,electronics,4527.45
572,Product572,sports,1880.25
573,Product573,clothing,1573.34
574,Product574,home,927.76
575,Product575,home,974.85
576,Product576,books,515.39
577,Product577,electronics,1594.07
578,Product578,books,1145.6
579,Product579,home,4311.01
580,Product580,home,878.5
581,Product581,sports,3175.21
582,Product582,sports,4985.13
583,Product583,books,2383.29
584,Product584,electronics,1512.37
585,Product585,home,2086.37
586,Product586,electronics,27.83
587,Product587,clothing,3283.15
588,Product588,electronics,1127.87
589,Product589,sports,425.82
590,Product590,sports,4316.08
591,Product591,sports,3055.3
592,Product592,sports,3583.87
593,Product593,clothing,4419.13
594,Product594,clothing,4153.36
595,Product595,home,1588.46
596,Product596,sports,345.49
597,Product597,home,1439.04
598,Product598,electronics,3377.09
599,Product599,home,1781.02
600,Product600,sports,2737.98
601,Product601,sports,1996.5
602,Product602,home,4591.78
603,Product603,books,1662.45
604,Product604,electronics,2862.35
605,Product605,books,316.14
606,Product606,sports,834.4
607,Product607,home,2767.32
608,Product608,clothing,4339.67
609,Product609,electronics,4249.25
610,Product610,home,3038.93
611,Product611,books,4281.94
612,Product612,home,3339.14
613,Product613,clothing,737.03
614,Product614,books,4088.84
615,Product615,electronics,1921.59
616,Product616,sports,438.69
617,Product617,books,4197.76
618,Product618,sports,3694.88
619,Product619,electronics,1889.89
620,Product620,books,91.79
621,Product621,sports,3834.51
622,Product622,sports,1763.35
623,Product623,sports,2502.27
624,Product624,home,2611.54
625,Product625,clothing,3298.8
626,Product626,books,381.14
627,Product627,sports,1156.27
628,Product628,electronics,2816.88
629,Product629,books,1341.39
630,Product630,sports,1163.24
631,Product631,home,1897.86
632,Product632,sports,2426.88
633,Product633,sports,1454.25
634,Product634,home,452.17
635,Product635,clothing,1935.45
636,Product636,sports,1431.46
637,Product637,sports,118.86
638,Product638,clothing,2921.34
639,Product639,books,819.77
640,Product640,clothing,4188.32
641,Product641,books,478.74
642,Product642,home,4687.62
643,Product643,home,896.17
644,Product644,clothing,4638.51
645,Product645,sports,4258.36
646,Product646,sports,3490.42
647,Product647,electronics,746.6
648,Product648,sports,4789.44
649,Product649,home,805.89
650,Product650,home,1448.91
651,Product651,clothing,1425.97
652,Product652,books,3953.84
653,Product653,electronics,3903.68
654,Product654,books,4862.23
655,Product655,sports,4131.25
656,Product656,electronics,1621.82
657,Product657,sports,2245.72
658,Product658,books,2207.0
659,Product659,books,2972.42
660,Product660,home,523.82
661,Product661,home,1796.06
662,Product662,books,1085.79
663,Product663,books,465.1
664,Product664,books,3340.33
665,Product665,home,2992.71
666,Product666,sports,1764.03
667,Product667,books,1826.54
668,Product668,home,485.94
669,Product669,sports,338.21
670,Product670,electronics,370.57
671,Product671,books,1690.02
672,Product672,books,67.1
673,Product673,sports,1255.71
674,Product674,books,1845.57
675,Product675,clothing,2562.76
676,Product676,home,3325.48
677,Product677,sports,3648.85
678,Product678,sports,3779.92
679,Product679,home,449.14
680,Product680,home,455.0
681,Product681,clothing,4422.63
682,Product682,home,855.99
683,Product683,clothing,3950.71
684,Product684,sports,318.34
685,Product685,electronics,3703.34
686,Product686,sports,3073.16
687,Product687,home,2074.81
688,Product688,home,197.54
689,Product689,clothing,3578.95
690,Product690,sports,4244.39
691,Product691,home,3207.75
692,Product692,home,4614.0
693,Product693,home,3341.29
694,Product694,clothing,1846.93
695,Product695,clothing,1005.68
696,Product696,books,4415.0
697,Product697,clothing,1690.56
698,Product698,electronics,4876.22
699,Product699,electronics,4100.93
700,Product700,home,570.81
701,Product701,sports,447.19
702,Product702,sports,3279.5
703,Product703,books,2655.3
704,Product704,clothing,4958.77
705,Product705,books,263.23
706,Product706,sports,1313.41
707,Product707,electronics,2942.43
708,Product708,electronics,1430.78
709,Product709,home,422.23
710,Product710,books,4395.18
711,Product711,books,3973.07
712,Product712,electronics,4490.97
713,Product713,books,953.64
714,Product714,books,2811.51
715,Product715,home,4440.4
716,Product716,home,4513.08
717,Product717,clothing,4132.29
718,Product718,home,2838.29
719,Product719,books,3658.49
720,Product720,home,3305.17
721,Product721,home,1184.23
722,Product722,sports,738.19
723,Product723,books,134.81
724,Product724,clothing,2347.41
725,Product725,home,1539.9
726,Product726,clothing,164.85
727,Product727,sports,1938.95
728,Product728,sports,96.95
729,Product729,sports,593.0
730,Product730,electronics,2308.93
731,Product731,home,4229.56
732,Product732,clothing,4998.08
733,Product733,clothing,202.96
734,Product734,books,2508.4
735,Product735,home,951.65
736,Product736,books,48.21
737,Product737,home,774.44
738,Product738,sports,4097.86
739,Product739,electronics,2880.87
740,Product740,sports,2868.04
741,Product741,books,514.86
742,Product742,books,2872.4
743,Product743,clothing,702.25
744,Product744,sports,4780.13
745,Product745,electronics,3094.27
746,Product746,sports,2139.61
747,Product747,electronics,2715.21
748,Product748,clothing,3322.26
749,Product749,books,1644.71
750,Product750,electronics,4395.52
751,Product751,electronics,3152.75
752,Product752,books,314.94
753,Product753,sports,673.07
754,Product754,clothing,3408.52
755,Product755,clothing,4552.48
756,Product756,clothing,4702.85
757,Product757,electronics,703.58
758,Product758,clothing,1577.13
759,Product759,clothing,2624.91
760,Product760,sports,809.82
761,Product761,books,572.74
762,Product762,electronics,3235.62
763,Product763,sports,1402.43
764,Product764,sports,1944.85
765,Product765,sports,217.83
766,Product766,clothing,3580.36
767,Product767,books,3742.88
768,Product768,clothing,1080.45
769,Product769,books,2266.3
770,Product770,books,1341.77
771,Product771,books,3135.65
772,Product772,clothing,2148.54
773,Product773,home,4798.48
774,Product774,electronics,3182.39
775,Product775,clothing,2389.55
776,Product776,sports,1951.65
777,Product777,electronics,1789.22
778,Product778,clothing,2706.37
779,Product779,electronics,3079.62
780,Product780,home,4485.79
781,Product781,home,3336.59
782,Product782,home,3580.36
783,Product783,books,881.05
784,Product784,home,527.09
785,Product785,home,1542.73
786,Product786,electronics,4592.56
787,Product787,electronics,1745.8
788,Product788,clothing,1400.29
789,Product789,sports,595.12
790,Product790,books,1830.55
791,Product791,electronics,3541.78
792,Product792,sports,401.19
793,Product793,sports,2308.73
794,Product794,clothing,910.28
795,Product795,clothing,895.04
796,Product796,clothing,894.31
797,Product797,electronics,2692.79
798,Product798,clothing,2600.64
799,Product799,sports,4954.47
800,Product800,sports,3407.04
801,Product801,books,4120.93
802,Product802,sports,1131.69
803,Product803,clothing,4677.97
804,Product804,electronics,1623.64
805,Product805,sports,3563.75
806,Product806,books,1229.26
807,Product807,electronics,3529.75
808,Product808,sports,1530.05
809,Product809,clothing,2963.65
810,Product810,books,1008.9
811,Product811,books,304.21
812,Product812,clothing,4920.1
813,Product813,sports,789.15
814,Product814,books,3779.36
815,Product815,electronics,2791.81
816,Product816,home,4352.37
817,Product817,home,4390.18
818,Product818,books,2089.47
819,Product819,sports,4909.08
820,Product820,home,433.43
821,Product821,clothing,1831.44
822,Product822,electronics,2775.96
823,Product823,electronics,486.14
824,Product824,books,2099.38
825,Product825,sports,3749.32
826,Product826,books,767.61
827,Product827,home,417.43
828,Product828,electronics,1460.2
829,Product829,books,1305.34
830,Product830,books,305.48
831,Product831,clothing,4699.29
832,Product832,books,2234.46
833,Product833,books,3561.82
834,Product834,home,4175.31
835,Product835,electronics,254.79
836,Product836,home,1883.36
837,Product837,sports,384.39
838,Product838,clothing,460.46
839,Product839,sports,3581.86
840,Product840,books,1397.37
841,Product841,clothing,3590.43
842,Product842,sports,1870.59
843,Product843,home,80.09
844,Product844,books,1036.65
845,Product845,electronics,832.68
846,Product846,home,3529.34
847,Product847,electronics,1859.08
848,Product848,electronics,1654.84
849,Product849,home,868.63
850,Product850,books,1076.75
851,Product851,sports,48.86
852,Product852,clothing,1584.82
853,Product853,home,2496.09
854,Product854,books,3662.69
855,Product855,books,1851.96
856,Product856,books,646.79
857,Product857,sports,2083.43
858,Product858,electronics,100.98
859,Product859,home,1262.52
860,Product860,sports,1870.66
861,Product861,sports,3351.22
862,Product862,electronics,380.86
863,Product863,electronics,4220.94
864,Product864,books,3260.18
865,Product865,home,4549.82
866,Product866,sports,3447.29
867,Product867,home,2104.1
868,Product868,books,4363.42
869,Product869,electronics,250.5
870,Product870,books,1550.96
871,Product871,home,4068.85
872,Product872,electronics,1869.75
873,Product873,sports,2719.3
874,Product874,home,674.99
875,Product875,electronics,4448.25
876,Product876,books,4560.46
877,Product877,clothing,3120.02
878,Product878,books,820.44
879,Product879,home,179.38
880,Product880,books,3941.9
881,Product881,home,3691.72
882,Product882,electronics,2417.52
883,Product883,sports,1034.29
884,Product884,clothing,3816.19
885,Product885,electronics,3608.49
886,Product886,electronics,3556.7
887,Product887,books,193.02
888,Product888,sports,4234.02
889,Product889,books,2932.71
890,Product890,books,515.25
891,Product891,clothing,57.65
892,Product892,clothing,4466.62
893,Product893,sports,1966.11
894,Product894,sports,2925.22
895,Product895,electronics,2699.42
896,Product896,books,1844.32
897,Product897,sports,2578.78
898,Product898,books,208.15
899,Product899,electronics,3137.98
900,Product900,electronics,2543.1
901,Product901,electronics,4261.58
902,Product902,clothing,2794.44
903,Product903,electronics,4294.95
904,Product904,sports,4869.24
905,Product905,sports,2603.75
906,Product906,clothing,450.22
907,Product907,clothing,1962.84
908,Product908,home,1177.25
909,Product909,books,4886.54
910,Product910,home,2608.82
911,Product911,electronics,1482.79
912,Product912,sports,457.79
913,Product913,books,3657.16
914,Product914,home,2127.78
915,Product915,sports,2848.23
916,Product916,books,4658.88
917,Product917,home,1075.34
918,Product918,sports,684.34
919,Product919,home,378.77
920,Product920,sports,1050.58
921,Product921,sports,1595.99
922,Product922,clothing,3831.37
923,Product923,electronics,1655.83
924,Product924,books,2788.83
925,Product925,electronics,1985.86
926,Product926,sports,2399.96
927,Product927,sports,3892.44
928,Product928,clothing,2529.6
929,Product929,clothing,2998.86
930,Product930,books,3567.15
931,Product931,clothing,960.44
932,Product932,electronics,2125.2
933,Product933,sports,2463.83
934,Product934,sports,3281.03
935,Product935,clothing,3070.41
936,Product936,home,2001.48
937,Product937,electronics,2418.79
938,Product938,books,3402.11
939,Product939,electronics,1312.54
940,Product940,electronics,1072.94
941,Product941,books,3952.58
942,Product942,books,326.38
943,Product943,books,935.57
944,Product944,sports,1397.38
945,Product945,sports,3407.63
946,Product946,books,1872.28
947,Product947,books,2137.56
948,Product948,clothing,2162.84
949,Product949,sports,4670.15
950,Product950,clothing,556.91
951,Product951,home,3529.5
952,Product952,books,4918.67
953,Product953,books,1642.4
954,Product954,electronics,4597.01
955,Product955,books,2694.17
956,Product956,home,301.69
957,Product957,clothing,292.63
958,Product958,sports,3695.57
959,Product959,clothing,4333.91
960,Product960,electronics,3110.64
961,Product961,books,3654.7
962,Product962,books,2899.58
963,Product963,books,2492.59
964,Product964,books,103.75
965,Product965,home,3689.49
966,Product966,electronics,3185.04
967,Product967,clothing,539.9
968,Product968,sports,2232.6
969,Product969,clothing,2135.35
970,Product970,home,1617.38
971,Product971,sports,2057.83
972,Product972,electronics,3036.1
973,Product973,home,1640.15
974,Product974,clothing,1370.02
975,Product975,clothing,2760.29
976,Product976,clothing,534.27
977,Product977,electronics,88.83
978,Product978,home,295.89
979,Product979,home,2864.94
980,Product980,books,1114.18
981,Product981,books,1634.63
982,Product982,electronics,2490.01
983,Product983,home,2780.29
984,Product984,books,145.65
985,Product985,home,4765.4
986,Product986,clothing,463.3
987,Product987,clothing,3450.87
988,Product988,books,807.08
989,Product989,home,1867.0
990,Product990,sports,3032.17
991,Product991,electronics,3484.04
992,Product992,clothing,455.97
993,Product993,electronics,401.94
994,Product994,sports,4682.26
995,Product995,clothing,2980.59
996,Product996,home,1957.49
997,Product997,home,3205.32
998,Product998,sports,3471.93
999,Product999,home,1616.65
1000,Product1000,electronics,1032.21
1001,Product1001,sports,1467.05
1002,Product1002,sports,1280.72
1003,Product1003,home,3969.41
1004,Product1004,clothing,4991.31
1005,Product1005,books,2498.53
1006,Product1006,sports,15.1
1007,Product1007,books,1221.18
1008,Product1008,clothing,43.45
1009,Product1009,books,2171.91
1010,Product1010,sports,339.77
1011,Product1011,clothing,1688.9
1012,Product1012,sports,4573.45
1013,Product1013,electronics,2738.98
