customer_id,name,region,signup_date,is_current,effective_from,effective_to
42,Customer42,central,2025-03-05,true,2025-03-05,
43,Customer43,south,2024-07-19,true,2024-07-19,
44,Customer44,east,2024-01-03,true,2024-01-03,
45,Customer45,east,2024-10-17,true,2024-10-17,
46,Customer46,north,2024-03-09,true,2024-03-09,
47,Customer47,west,2025-11-02,true,2025-11-02,
48,Customer48,south,2024-09-06,true,2024-09-06,
49,Customer49,north,2025-08-09,true,2025-08-09,
50,Customer50,east,2025-03-01,false,2025-03-01,2026-01-01
51,Customer51,west,2025-03-14,true,2025-03-14,
52,Customer52,east,2025-01-03,true,2025-01-03,
53,Customer53,west,2024-04-17,true,2024-04-17,
54,Customer54,west,2025-07-09,true,2025-07-09,
55,Customer55,east,2025-04-14,true,2025-04-14,
56,Customer56,east,2024-07-22,true,2024-07-22,
57,Customer57,west,2024-05-24,true,2024-05-24,
58,Customer58,north,2025-05-24,true,2025-05-24,
59,Customer59,west,2024-03-07,true,2024-03-07,
60,Customer60,west,2025-06-17,true,2025-06-17,
61,Customer61,central,2024-05-11,true,2024-05-11,
62,Customer62,central,2024-10-29,true,2024-10-29,
63,Customer63,south,2024-03-29,true,2024-03-29,
64,Customer64,north,2025-10-14,true,2025-10-14,
65,Customer65,west,2025-06-20,true,2025-06-20,
66,Customer66,central,2024-04-30,true,2024-04-30,
67,Customer67,central,2024-12-29,true,2024-12-29,
68,Customer68,east,2025-03-17,true,2025-03-17,
69,Customer69,central,2025-03-30,true,2025-03-30,
70,Customer70,south,2025-09-19,false,2025-09-19,2026-01-01
71,Customer71,south,2025-11-10,true,2025-11-10,
72,Customer72,east,2025-04-12,true,2025-04-12,
73,Customer73,west,2024-04-12,true,2024-04-12,
74,Customer74,south,2025-03-05,true,2025-03-05,
75,Customer75,central,2025-06-19,true,2025-06-19,
76,Customer76,north,2025-03-27,true,2025-03-27,
77,Customer77,east,2025-10-06,true,2025-10-06,
78,Customer78,central,2025-09-05,false,2025-09-05,2026-01-01
79,Customer79,north,2025-10-18,true,2025-10-18,
80,Customer80,central,2025-07-11,true,2025-07-11,
81,Customer81,north,2025-05-07,true,2025-05-07,
82,Customer82,west,2025-11-23,true,2025-11-23,
83,Customer83,central,2024-12-02,true,2024-12-02,
84,Customer84,west,2024-03-26,false,2024-03-26,2026-01-01
85,Customer85,south,2024-12-26,true,2024-12-26,
86,Customer86,west,2024-04-05,true,2024-04-05,
87,Customer87,east,2025-11-20,true,2025-11-20,
88,Customer88,north,2024-11-16,true,2024-11-16,
89,Customer89,west,2024-11-05,true,2024-11-05,
90,Customer90,north,2024-05-14,true,2024-05-14,
91,Customer91,south,2025-05-07,true,2025-05-07,
92,Customer92,south,2025-06-10,true,2025-06-10,
93,Customer93,east,2024-04-07,true,2024-04-07,
94,Customer94,west,2024-06-24,true,2024-06-24,
95,Customer95,west,2024-10-27,true,2024-10-27,
96,Customer96,east,2024-05-08,true,2024-05-08,
97,Customer97,north,2025-10-22,true,2025-10-22,
98,Customer98,central,2025-09-04,true,2025-09-04,
99,Customer99,east,2024-04-25,true,2024-04-25,
100,Customer100,north,2024-03-14,true,2024-03-14,
101,Customer101,central,2024-05-15,true,2024-05-15,
102,Customer102,south,2025-07-02,true,2025-07-02,
103,Customer103,north,2025-03-07,true,2025-03-07,
104,Customer104,north,2025-03-24,true,2025-03-24,
105,Customer105,east,2024-03-28,true,2024-03-28,
106,Customer106,central,2024-05-03,true,2024-05-03,
107,Customer107,south,2025-02-21,true,2025-02-21,
108,Customer108,south,2025-11-18,true,2025-11-18,
109,Customer109,north,2024-08-09,true,2024-08-09,
110,Customer110,east,2025-07-16,true,2025-07-16,
111,Customer111,east,2024-03-09,true,2024-03-09,
112,Customer112,west,2025-06-17,true,2025-06-17,
113,Customer113,south,2025-03-22,true,2025-03-22,
114,Customer114,east,2025-04-14,true,2025-04-14,
115,Customer115,west,2024-06-30,true,2024-06-30,
116,Customer116,west,2025-07-09,true,2025-07-09,
117,Customer117,east,2024-10-13,true,2024-10-13,
118,Customer118,north,2025-01-13,true,2025-01-13,
119,Customer119,central,2025-11-12,true,2025-11-12,
120,Customer120,west,2024-01-05,true,2024-01-05,
121,Customer121,south,2024-07-12,true,2024-07-12,
122,Customer122,east,2025-03-21,true,2025-03-21,
123,Customer123,north,2024-04-02,true,2024-04-02,
124,Customer124,east,2024-05-04,true,2024-05-04,
125,Customer125,west,2025-01-01,false,2025-01-01,2026-01-01
126,Customer126,south,2024-12-10,true,2024-12-10,
127,Customer127,north,2025-09-02,true,2025-09-02,
128,Customer128,north,2024-10-13,true,2024-10-13,
129,Customer129,east,2025-06-02,true,2025-06-02,
130,Customer130,central,2024-02-18,true,2024-02-18,
131,Customer131,central,2024-05-08,true,2024-05-08,
132,Customer132,south,2024-10-03,true,2024-10-03,
133,Customer133,west,2024-08-07,true,2024-08-07,
134,Customer134,east,2025-07-01,true,2025-07-01,
135,Customer135,north,2024-12-01,true,2024-12-01,
136,Customer136,west,2024-10-05,false,2024-10-05,2026-01-01
137,Customer137,east,2024-02-27,true,2024-02-27,
138,Customer138,east,2024-05-05,true,2024-05-05,
139,Customer139,west,2025-07-10,true,2025-07-10,
140,Customer140,central,2024-11-05,true,2024-11-05,
141,Customer141,east,2024-12-01,true,2024-12-01,
142,Customer142,south,2024-10-17,false,2024-10-17,2026-01-01
143,Customer143,west,2025-03-15,true,2025-03-15,
144,Customer144,east,2025-11-08,true,2025-11-08,
145,Customer145,north,2024-11-19,true,2024-11-19,
146,Customer146,south,2024-10-06,true,2024-10-06,
147,Customer147,south,2025-08-23,true,2025-08-23,
148,Customer148,south,2025-09-11,true,2025-09-11,
149,Customer149,south,2025-02-21,true,2025-02-21,
150,Customer150,central,2024-05-21,true,2024-05-21,
151,Customer151,south,2025-07-30,true,2025-07-30,
152,Customer152,west,2025-09-18,true,2025-09-18,
153,Customer153,south,2025-02-26,true,2025-02-26,
154,Customer154,west,2025-03-22,true,2025-03-22,
155,Customer155,south,2024-07-13,true,2024-07-13,
156,Customer156,west,2024-09-26,true,2024-09-26,
157,Customer157,north,2024-01-10,true,2024-01-10,
158,Customer158,north,2025-04-18,true,2025-04-18,
159,Customer159,east,2024-09-05,false,2024-09-05,2026-01-01
160,Customer160,west,2025-02-18,false,2025-02-18,2026-01-01
161,Customer161,east,2024-01-05,true,2024-01-05,
162,Customer162,west,2024-02-17,true,2024-02-17,
163,Customer163,north,2024-09-17,true,2024-09-17,
164,Customer164,central,2024-11-16,false,2024-11-16,2026-01-01
165,Customer165,south,2025-01-29,true,2025-01-29,
166,Customer166,east,2025-06-17,true,2025-06-17,
167,Customer167,east,2024-04-22,true,2024-04-22,
168,Customer168,central,2024-12-28,false,2024-12-28,2026-01-01
169,Customer169,east,2025-03-31,false,2025-03-31,2026-01-01
170,Customer170,central,2025-09-08,true,2025-09-08,
171,Customer171,south,2024-01-13,true,2024-01-13,
172,Customer172,east,2024-12-18,true,2024-12-18,
173,Customer173,east,2025-06-25,true,2025-06-25,
174,Customer174,west,2024-10-11,true,2024-10-11,
175,Customer175,west,2024-11-13,true,2024-11-13,
176,Customer176,central,2025-02-04,true,2025-02-04,
177,Customer177,north,2024-06-12,true,2024-06-12,
178,Customer178,south,2025-10-04,true,2025-10-04,
179,Customer179,west,2024-01-25,true,2024-01-25,
180,Customer180,south,2024-06-05,true,2024-06-05,
181,Customer181,central,2024-05-12,true,2024-05-12,
182,Customer182,south,2025-04-30,true,2025-04-30,
183,Customer183,central,2025-06-29,true,2025-06-29,
184,Customer184,north,2024-12-04,false,2024-12-04,2026-01-01
185,Customer185,east,2025-05-19,true,2025-05-19,
186,Customer186,south,2024-01-04,true,2024-01-04,
187,Customer187,south,2024-01-19,true,2024-01-19,
188,Customer188,south,2025-01-28,true,2025-01-28,
189,Customer189,east,2024-01-20,true,2024-01-20,
190,Customer190,south,2024-03-03,true,2024-03-03,
191,Customer191,central,2025-08-29,false,2025-08-29,2026-01-01
192,Customer192,west,2025-11-30,true,2025-11-30,
193,Customer193,east,2025-07-05,true,2025-07-05,
194,Customer194,south,2024-11-14,true,2024-11-14,
195,Customer195,east,2025-01-19,true,2025-01-19,
196,Customer196,south,2024-05-01,true,2024-05-01,
197,Customer197,central,2024-08-19,true,2024-08-19,
198,Customer198,central,2025-07-17,false,2025-07-17,2026-01-01
199,Customer199,north,2024-05-11,true,2024-05-11,
200,Customer200,east,2024-11-21,true,2024-11-21,
201,Customer201,west,2024-02-10,true,2024-02-10,
202,Customer202,east,2025-12-01,true,2025-12-01,
203,Customer203,west,2025-08-02,true,2025-08-02,
204,Customer204,central,2024-12-22,true,2024-12-22,
205,Customer205,west,2025-01-04,true,2025-01-04,
206,Customer206,central,2025-10-16,true,2025-10-16,
207,Customer207,south,2025-02-01,true,2025-02-01,
208,Customer208,east,2025-03-17,false,2025-03-17,2026-01-01
209,Customer209,north,2025-10-28,true,2025-10-28,
210,Customer210,north,2024-10-22,true,2024-10-22,
211,Customer211,central,2025-09-21,true,2025-09-21,
212,Customer212,central,2024-07-08,true,2024-07-08,
213,Customer213,central,2024-05-03,true,2024-05-03,
214,Customer214,west,2025-05-21,true,2025-05-21,
215,Customer215,east,2024-09-13,false,2024-09-13,2026-01-01
216,Customer216,central,2024-10-26,true,2024-10-26,
217,Customer217,south,2024-02-21,true,2024-02-21,
218,Customer218,east,2025-05-01,true,2025-05-01,
219,Customer219,south,2024-05-20,true,2024-05-20,
220,Customer220,south,2024-06-07,true,2024-06-07,
221,Customer221,west,2025-02-14,true,2025-02-14,
222,Customer222,north,2024-09-16,true,2024-09-16,
223,Customer223,east,2025-07-26,false,2025-07-26,2026-01-01
224,Customer224,south,2025-11-04,true,2025-11-04,
225,Customer225,east,2024-02-12,true,2024-02-12,
226,Customer226,east,2025-06-18,true,2025-06-18,
227,Customer227,east,2024-09-07,true,2024-09-07,
228,Customer228,north,2025-07-08,true,2025-07-08,
229,Customer229,east,2025-10-03,true,2025-10-03,
230,Customer230,west,2024-12-20,false,2024-12-20,2026-01-01
231,Customer231,north,2025-01-31,true,2025-01-31,
232,Customer232,north,2024-10-20,true,2024-10-20,
233,Customer233,central,2024-03-18,true,2024-03-18,
234,Customer234,south,2024-08-11,true,2024-08-11,
235,Customer235,east,2024-02-06,false,2024-02-06,2026-01-01
236,Customer236,east,2024-01-26,true,2024-01-26,
237,Customer237,west,2024-11-08,true,2024-11-08,
238,Customer238,west,2025-06-08,true,2025-06-08,
239,Customer239,west,2025-03-28,true,2025-03-28,
240,Customer240,south,2025-09-26,true,2025-09-26,
241,Customer241,east,2025-10-28,true,2025-10-28,
242,Customer242,east,2024-12-27,true,2024-12-27,
243,Customer243,central,2024-04-25,true,2024-04-25,
244,Customer244,south,2024-12-23,true,2024-12-23,
245,Customer245,north,2025-05-15,true,2025-05-15,
246,Customer246,north,2025-08-10,true,2025-08-10,
247,Customer247,east,2024-03-17,true,2024-03-17,
248,Customer248,west,2024-07-27,true,2024-07-27,
249,Customer249,south,2024-06-18,false,2024-06-18,2026-01-01
250,Customer250,west,2025-10-23,false,2025-10-23,2026-01-01
251,Customer251,north,2025-05-11,true,2025-05-11,
252,Customer252,east,2025-03-06,true,2025-03-06,
253,Customer253,north,2024-01-01,true,2024-01-01,
254,Customer254,central,2024-09-17,true,2024-09-17,
255,Customer255,north,2025-09-21,true,2025-09-21,
256,Customer256,south,2025-09-06,true,2025-09-06,
257,Customer257,north,2024-05-18,true,2024-05-18,
258,Customer258,south,2024-07-10,true,2024-07-10,
259,Customer259,south,2025-11-30,true,2025-11-30,
260,Customer260,north,2024-09-22,true,2024-09-22,
261,Customer261,south,2025-04-21,true,2025-04-21,
262,Customer262,south,2025-05-16,true,2025-05-16,
263,Customer263,north,2025-02-22,true,2025-02-22,
264,Customer264,east,2024-05-15,true,2024-05-15,
265,Customer265,central,2024-09-24,true,2024-09-24,
266,Customer266,central,2024-03-29,true,2024-03-29,
267,Customer267,east,2024-09-15,true,2024-09-15,
268,Customer268,central,2024-10-02,true,2024-10-02,
269,Customer269,east,2024-09-28,true,2024-09-28,
270,Customer270,central,2025-09-15,true,2025-09-15,
271,Customer271,west,2025-07-01,true,2025-07-01,
272,Customer272,west,2024-10-07,true,2024-10-07,
273,Customer273,north,2025-03-29,true,2025-03-29,
274,Customer274,central,2024-06-14,true,2024-06-14,
275,Customer275,central,2024-01-02,true,2024-01-02,
276,Customer276,west,2024-06-06,true,2024-06-06,
277,Customer277,south,2024-02-09,true,2024-02-09,
278,Customer278,south,2025-10-23,true,2025-10-23,
279,Customer279,central,2024-04-09,true,2024-04-09,
280,Customer280,south,2024-08-12,true,2024-08-12,
281,Customer281,central,2025-09-29,true,2025-09-29,
282,Customer282,east,2024-10-08,true,2024-10-08,
283,Customer283,central,2024-08-10,true,2024-08-10,
284,Customer284,west,2024-06-08,true,2024-06-08,
285,Customer285,central,2025-10-19,true,2025-10-19,
286,Customer286,west,2024-05-08,true,2024-05-08,
287,Customer287,central,2025-11-07,true,2025-11-07,
288,Customer288,west,2025-01-26,true,2025-01-26,
289,Customer289,east,2025-04-04,true,2025-04-04,
290,Customer290,central,2025-09-17,true,2025-09-17,
291,Customer291,east,2025-11-13,true,2025-11-13,
292,Customer292,east,2024-06-27,true,2024-06-27,
293,Customer293,west,2025-08-26,false,2025-08-26,2026-01-01
294,Customer294,south,2024-05-01,true,2024-05-01,
295,Customer295,central,2025-05-26,true,2025-05-26,
296,Customer296,south,2024-09-28,true,2024-09-28,
297,Customer297,east,2025-08-17,true,2025-08-17,
298,Customer298,north,2024-08-12,true,2024-08-12,
299,Customer299,central,2024-01-12,true,2024-01-12,
300,Customer300,south,2025-07-16,true,2025-07-16,
301,Customer301,south,2025-09-17,true,2025-09-17,
302,Customer302,east,2024-04-18,true,2024-04-18,
303,Customer303,east,2025-03-14,true,2025-03-14,
304,Customer304,north,2024-07-28,true,2024-07-28,
305,Customer305,north,2024-06-26,true,2024-06-26,
306,Customer306,central,2024-02-17,true,2024-02-17,
307,Customer307,south,2025-06-10,true,2025-06-10,
308,Customer308,east,2024-08-04,true,2024-08-04,
309,Customer309,east,2024-10-09,true,2024-10-09,
310,Customer310,east,2024-07-27,true,2024-07-27,
311,Customer311,east,2024-04-04,true,2024-04-04,
312,Customer312,west,2024-09-08,true,2024-09-08,
313,Customer313,south,2024-03-04,true,2024-03-04,
314,Customer314,south,2024-01-02,true,2024-01-02,
315,Customer315,west,2025-09-06,true,2025-09-06,
316,Customer316,south,2024-12-19,true,2024-12-19,
317,Customer317,north,2024-01-21,true,2024-01-21,
318,Customer318,south,2024-03-28,true,2024-03-28,
319,Customer319,south,2025-01-05,true,2025-01-05,
320,Customer320,central,2024-01-04,true,2024-01-04,
321,Customer321,central,2024-12-23,false,2024-12-23,2026-01-01
322,Customer322,east,2025-06-21,true,2025-06-21,
323,Customer323,central,2024-08-22,true,2024-08-22,
324,Customer324,south,2025-07-11,true,2025-07-11,
325,Customer325,central,2025-02-23,false,2025-02-23,2026-01-01
326,Customer326,east,2024-06-26,true,2024-06-26,
327,Customer327,south,2024-07-30,true,2024-07-30,
328,Customer328,east,2024-02-03,true,2024-02-03,
329,Customer329,north,2024-12-02,true,2024-12-02,
330,Customer330,south,2025-01-06,true,2025-01-06,
331,Customer331,south,2025-02-12,true,2025-02-12,
332,Customer332,east,2025-03-22,true,2025-03-22,
333,Customer333,central,2025-06-26,true,2025-06-26,
334,Customer334,east,2025-06-19,true,2025-06-19,
335,Customer335,central,2024-02-01,true,2024-02-01,
336,Customer336,north,2024-07-20,true,2024-07-20,
337,Customer337,south,2024-05-29,true,2024-05-29,
338,Customer338,north,2025-04-15,false,2025-04-15,2026-01-01
339,Customer339,west,2024-05-31,true,2024-05-31,
340,Customer340,east,2025-07-22,true,2025-07-22,
341,Customer341,west,2024-08-23,true,2024-08-23,
342,Customer342,north,2024-10-27,true,2024-10-27,
343,Customer343,south,2024-05-30,true,2024-05-30,
344,Customer344,north,2024-04-06,true,2024-04-06,
345,Customer345,north,2025-02-06,true,2025-02-06,
346,Customer346,west,2024-06-15,true,2024-06-15,
347,Customer347,central,2024-03-28,true,2024-03-28,
348,Customer348,east,2025-01-26,true,2025-01-26,
349,Customer349,south,2024-10-20,false,2024-10-20,2026-01-01
350,Customer350,south,2024-12-01,true,2024-12-01,
351,Customer351,north,2024-07-06,false,2024-07-06,2026-01-01
352,Customer352,west,2024-02-03,true,2024-02-03,
353,Customer353,north,2025-04-10,true,2025-04-10,
354,Customer354,north,2024-10-14,true,2024-10-14,
355,Customer355,north,2025-11-10,true,2025-11-10,
356,Customer356,south,2024-04-08,true,2024-04-08,
357,Customer357,west,2025-02-22,true,2025-02-22,
358,Customer358,north,2025-07-14,true,2025-07-14,
359,Customer359,south,2024-05-03,false,2024-05-03,2026-01-01
360,Customer360,west,2024-06-23,true,2024-06-23,
361,Customer361,central,2024-07-30,true,2024-07-30,
362,Customer362,central,2024-10-03,true,2024-10-03,
363,Customer363,east,2025-02-22,true,2025-02-22,
364,Customer364,east,2025-09-19,true,2025-09-19,
365,Customer365,east,2024-02-06,true,2024-02-06,
366,Customer366,east,2025-10-03,true,2025-10-03,
367,Customer367,west,2024-04-24,true,2024-04-24,
368,Customer368,west,2025-06-08,true,2025-06-08,
369,Customer369,north,2024-10-15,true,2024-10-15,
370,Customer370,south,2025-01-06,true,2025-01-06,
371,Customer371,central,2024-01-15,true,2024-01-15,
372,Customer372,west,2024-02-02,true,2024-02-02,
373,Customer373,central,2024-07-04,true,2024-07-04,
374,Customer374,south,2024-03-01,true,2024-03-01,
375,Customer375,central,2024-10-17,true,2024-10-17,
376,Customer376,west,2025-01-15,false,2025-01-15,2026-01-01
377,Customer377,north,2025-01-31,true,2025-01-31,
378,Customer378,east,2025-10-13,true,2025-10-13,
379,Customer379,north,2024-09-02,true,2024-09-02,
380,Customer380,south,2024-08-06,true,2024-08-06,
381,Customer381,east,2024-10-03,true,2024-10-03,
382,Customer382,west,2024-04-07,true,2024-04-07,
383,Customer383,north,2025-09-13,true,2025-09-13,
384,Customer384,west,2024-02-01,false,2024-02-01,2026-01-01
385,Customer385,central,2025-09-22,true,2025-09-22,
386,Customer386,east,2025-08-08,true,2025-08-08,
387,Customer387,east,2024-01-06,true,2024-01-06,
388,Customer388,central,2024-12-26,true,2024-12-26,
389,Customer389,south,2025-10-26,true,2025-10-26,
390,Customer390,north,2024-06-24,true,2024-06-24,
391,Customer391,west,2025-09-10,true,2025-09-10,
392,Customer392,east,2025-10-14,true,2025-10-14,
393,Customer393,north,2025-08-29,false,2025-08-29,2026-01-01
394,Customer394,south,2025-02-03,true,2025-02-03,
395,Customer395,south,2025-07-14,false,2025-07-14,2026-01-01
396,Customer396,east,2024-01-14,true,2024-01-14,
397,Customer397,west,2024-02-13,true,2024-02-13,
398,Customer398,west,2024-12-04,true,2024-12-04,
399,Customer399,east,2025-06-10,true,2025-06-10,
400,Customer400,north,2024-12-06,true,2024-12-06,
401,Customer401,central,2024-06-01,true,2024-06-01,
402,Customer402,central,2024-06-03,true,2024-06-03,
403,Customer403,south,2025-02-23,true,2025-02-23,
404,Customer404,west,2025-11-25,false,2025-11-25,2026-01-01
405,Customer405,north,2024-11-16,true,2024-11-16,
406,Customer406,west,2025-07-01,true,2025-07-01,
407,Customer407,west,2024-12-15,true,2024-12-15,
408,Customer408,west,2025-02-26,true,2025-02-26,
409,Customer409,central,2024-04-04,true,2024-04-04,
410,Customer410,west,2024-04-06,true,2024-04-06,
411,Customer411,south,2024-10-25,true,2024-10-25,
412,Customer412,north,2025-03-07,true,2025-03-07,
413,Customer413,west,2024-10-02,true,2024-10-02,
414,Customer414,south,2025-10-28,true,2025-10-28,
415,Customer415,north,2024-12-02,true,2024-12-02,
416,Customer416,east,2025-01-04,true,2025-01-04,
417,Customer417,central,2025-07-30,true,2025-07-30,
418,Customer418,south,2025-10-27,true,2025-10-27,
419,Customer419,east,2025-11-22,true,2025-11-22,
420,Customer420,south,2024-08-08,true,2024-08-08,
421,Customer421,east,2024-03-21,true,2024-03-21,
422,Customer422,south,2025-05-01,true,2025-05-01,
423,Customer423,north,2024-02-17,true,2024-02-17,
424,Customer424,east,2024-10-12,true,2024-10-12,
425,Customer425,east,2024-09-25,true,2024-09-25,
426,Customer426,north,2024-06-25,true,2024-06-25,
427,Customer427,west,2025-03-17,true,2025-03-17,
428,Customer428,north,2024-07-03,true,2024-07-03,
429,Customer429,central,2024-02-08,true,2024-02-08,
430,Customer430,west,2025-04-30,true,2025-04-30,
431,Customer431,central,2025-02-02,true,2025-02-02,
432,Customer432,west,2024-10-25,false,2024-10-25,2026-01-01
433,Customer433,east,2025-01-25,true,2025-01-25,
434,Customer434,east,2025-06-29,false,2025-06-29,2026-01-01
435,Customer435,south,2025-06-14,true,2025-06-14,
436,Customer436,north,2024-10-01,true,2024-10-01,
437,Customer437,west,2025-04-06,true,2025-04-06,
438,Customer438,south,2024-01-07,true,2024-01-07,
439,Customer439,east,2024-11-09,true,2024-11-09,
440,Customer440,north,2024-03-12,true,2024-03-12,
441,Customer441,north,2025-05-16,true,2025-05-16,
442,Customer442,north,2025-03-15,true,2025-03-15,
443,Customer443,south,2024-02-28,true,2024-02-28,
444,Customer444,east,2024-12-17,true,2024-12-17,
445,Customer445,north,2024-10-29,true,2024-10-29,
446,Customer446,east,2025-11-14,true,2025-11-14,
447,Customer447,east,2024-08-01,true,2024-08-01,
448,Customer448,east,2025-05-03,true,2025-05-03,
449,Customer449,north,2025-01-14,true,2025-01-14,
450,Customer450,east,2024-01-17,true,2024-01-17,
451,Customer451,north,2024-04-06,true,2024-04-06,
452,Customer452,south,2024-01-04,true,2024-01-04,
453,Customer453,north,2025-09-16,true,2025-09-16,
454,Customer454,south,2024-07-17,true,2024-07-17,
455,Customer455,east,2024-08-08,true,2024-08-08,
456,Customer456,central,2024-10-09,false,2024-10-09,2026-01-01
457,Customer457,south,2024-04-17,true,2024-04-17,
458,Customer458,west,2025-07-23,true,2025-07-23,
459,Customer459,east,2025-04-16,true,2025-04-16,
460,Customer460,north,2025-11-22,true,2025-11-22,
461,Customer461,east,2025-06-10,true,2025-06-10,
462,Customer462,south,2024-06-07,true,2024-06-07,
463,Customer463,south,2024-03-25,true,2024-03-25,
464,Customer464,central,2025-01-16,true,2025-01-16,
465,Customer465,west,2024-10-17,true,2024-10-17,
466,Customer466,south,2024-08-15,true,2024-08-15,
467,Customer467,south,2025-06-13,true,2025-06-13,
468,Customer468,south,2024-03-20,true,2024-03-20,
469,Customer469,west,2025-09-14,true,2025-09-14,
470,Customer470,central,2024-04-27,true,2024-04-27,
471,Customer471,west,2025-02-19,true,2025-02-19,
472,Customer472,west,2024-09-01,true,2024-09-01,
473,Customer473,north,2025-02-22,true,2025-02-22,
474,Customer474,west,2025-02-13,false,2025-02-13,2026-01-01
475,Customer475,north,2025-05-23,true,2025-05-23,
476,Customer476,south,2025-06-19,true,2025-06-19,
477,Customer477,west,2025-03-19,true,2025-03-19,
478,Customer478,north,2024-08-14,true,2024-08-14,
479,Customer479,east,2024-04-29,true,2024-04-29,
480,Customer480,north,2024-03-02,true,2024-03-02,
481,Customer481,north,2025-09-08,true,2025-09-08,
482,Customer482,north,2025-04-10,true,2025-04-10,
483,Customer483,central,2025-04-12,true,2025-04-12,
484,Customer484,west,2024-02-12,true,2024-02-12,
485,Customer485,east,2024-06-29,true,2024-06-29,
486,Customer486,north,2024-07-10,true,2024-07-10,
487,Customer487,south,2024-04-13,true,2024-04-13,
488,Customer488,north,2025-03-31,true,2025-03-31,
489,Customer489,east,2025-09-29,true,2025-09-29,
490,Customer490,south,2024-11-28,true,2024-11-28,
491,Customer491,east,2025-01-12,true,2025-01-12,
492,Customer492,central,2025-05-03,false,2025-05-03,2026-01-01
493,Customer493,south,2025-04-08,true,2025-04-08,
494,Customer494,west,2024-05-26,true,2024-05-26,
495,Customer495,north,2024-02-27,false,2024-02-27,2026-01-01
496,Customer496,west,2024-01-09,true,2024-01-09,
497,Customer497,east,2024-05-20,true,2024-05-20,
498,Customer498,east,2025-01-13,true,2025-01-13,
499,Customer499,west,2025-11-12,true,2025-11-12,
500,Customer500,east,2025-04-18,true,2025-04-18,
501,Customer501,east,2025-03-06,true,2025-03-06,
502,Customer502,central,2025-04-12,true,2025-04-12,
503,Customer503,central,2025-07-12,true,2025-07-12,
504,Customer504,west,2024-02-12,true,2024-02-12,
505,Customer505,east,2024-02-12,true,2024-02-12,
506,Customer506,central,2025-09-14,true,2025-09-14,
507,Customer507,west,2024-02-29,true,2024-02-29,
508,Customer508,central,2024-02-03,true,2024-02-03,
509,Customer509,south,2024-07-08,true,2024-07-08,
510,Customer510,south,2025-11-13,true,2025-11-13,
511,Customer511,west,2025-11-09,true,2025-11-09,
512,Customer512,east,2025-11-05,true,2025-11-05,
513,Customer513,west,2025-04-22,true,2025-04-22,
514,Customer514,central,2025-03-05,false,2025-03-05,2026-01-01
515,Customer515,west,2024-09-09,false,2024-09-09,2026-01-01
516,Customer516,central,2025-01-18,true,2025-01-18,
517,Customer517,east,2025-07-14,true,2025-07-14,
518,Customer518,west,2025-09-01,false,2025-09-01,2026-01-01
519,Customer519,south,2024-05-19,true,2024-05-19,
520,Customer520,south,2024-06-12,true,2024-06-12,
521,Customer521,south,2025-03-07,true,2025-03-07,
522,Customer522,central,2025-06-08,true,2025-06-08,
523,Customer523,central,2024-01-15,true,2024-01-15,
524,Customer524,east,2025-04-19,true,2025-04-19,
525,Customer525,south,2024-12-04,true,2024-12-04,
