transaction_id,customer_id,product_id,amount,transaction_date,status,channel
13988,46196,1,858.59,2025-11-10,completed,online
14150,47403,2500,243.06,2025-04-18,completed,online
14282,21046,2501,1997.23,2025-04-18,failed,online
14724,15723,1,797.14,2025-05-14,failed,online
14774,5651,1950,1672.53,2025-12-27,failed,online
14835,1595,1,1193.73,2025-05-23,failed,online
15052,2554,4969,166.77,2025-02-03,completed,online
15427,3576,411,689.01,2025-08-01,completed,online
15835,47087,1,217.7,2025-04-29,completed,online
16402,24342,2494,518.78,2025-05-12,failed,online
16516,35331,1,557.18,2025-06-23,failed,online
16756,20939,3627,154.93,2025-01-17,completed,online
17042,17468,429,1424.33,2025-11-25,completed,online
17099,38334,4733,382.14,2025-05-17,completed,online
17198,28862,374,1987.11,2025-11-21,completed,online
17797,47140,3006,854.8,2025-05-05,completed,online
17946,22614,1,581.83,2025-03-16,failed,online
18184,38200,1,1865.02,2025-10-28,completed,online
18229,21790,131,1579.52,2025-10-15,completed,online
18259,1769,814,1778.71,2025-07-31,failed,online
18569,23752,3114,1097.8,2025-10-02,completed,online
18581,47068,2220,605.38,2025-03-05,completed,online
15144,43240,107,1289.22,2025-05-16,completed,online
18763,47417,1,753.11,2025-05-30,completed,online
18875,16304,1,409.23,2025-09-06,completed,online
18924,40641,353,997.04,2025-11-05,completed,online
18930,14928,1169,1748.57,2025-06-12,completed,online
19056,27576,2816,1638.96,2025-08-17,failed,online
19083,37505,1,1235.55,2025-07-15,failed,online
19286,47624,2913,674.2,2025-01-01,completed,online
19304,34198,4833,895.65,2025-02-19,completed,online
19334,3161,1549,1508.91,2025-03-31,failed,online
19528,25980,1,1905.17,2025-05-06,failed,online
19699,44210,3430,1809.72,2025-12-12,failed,online
19753,19376,1943,213.71,2025-08-21,completed,online
19798,39994,684,1618.86,2025-05-26,completed,online
19813,14299,1058,1951.57,2025-02-19,failed,online
20576,22335,2809,1702.53,2025-05-01,failed,online
20934,10023,2805,370.29,2025-07-28,completed,online
21487,38732,1,55.71,2025-08-15,completed,online
21776,19084,1457,1445.17,2025-07-25,completed,online
21847,30876,858,665.29,2025-07-12,completed,online
21932,48819,4915,77.41,2025-05-08,failed,online
22222,36929,1,245.49,2025-02-09,failed,online
22449,45579,354,1801.37,2025-04-24,completed,online
22797,41142,2423,1827.05,2025-09-11,failed,online
23203,1026,3134,131.43,2025-04-13,completed,online
23561,18142,4807,879.89,2025-03-10,completed,online
23590,33732,3494,1227.73,2025-06-20,failed,online
24265,43393,4353,1549.84,2025-01-04,completed,online
24420,3037,30,572.27,2025-10-10,completed,online
24758,12093,1506,985.8,2025-03-20,completed,online
24801,26583,1,1440.09,2025-05-05,completed,online
24803,10187,2766,554.0,2025-11-29,completed,online
24863,22966,1954,146.67,2025-08-20,completed,online
25296,25678,4589,76.75,2025-06-18,failed,online
25454,8254,441,1161.08,2025-05-15,completed,online
25455,28918,640,674.7,2025-06-20,completed,online
25473,22111,303,1639.84,2025-05-23,completed,online
25514,23934,1,336.24,2025-01-05,failed,online
26487,7473,1500,980.44,2025-04-21,completed,online
26857,3776,2332,1667.25,2025-04-27,completed,online
27193,24749,544,1832.64,2025-12-06,failed,online
27343,31495,3003,1990.29,2025-02-11,completed,online
27667,523,4949,1479.44,2025-01-23,failed,online
28327,20254,794,1339.36,2025-07-20,completed,online
28854,5363,1,1707.76,2025-02-05,failed,online
28891,24124,2157,545.13,2025-10-01,completed,online
29032,30580,1,155.72,2025-12-13,failed,online
29143,40399,2202,688.44,2025-09-14,completed,online
29179,30126,2354,1212.24,2025-10-04,failed,online
29239,6293,4632,1660.76,2025-04-13,completed,online
29252,29266,1,77.43,2025-12-27,failed,online
29302,49638,1247,556.8,2025-01-10,failed,online
29890,33327,3986,1289.4,2025-10-08,completed,online
30112,29572,1190,889.04,2025-02-05,failed,online
30365,16777,4936,561.13,2025-04-22,failed,online
30674,7054,1175,755.53,2025-08-11,completed,online
30817,20854,1,1014.34,2025-01-12,failed,online
31192,5251,3519,1549.29,2025-08-05,completed,online
31193,31198,742,1999.45,2025-09-14,completed,online
31499,20219,1936,1607.64,2025-04-02,completed,online
31848,23554,1,1755.26,2025-01-09,completed,online
31888,26668,1,848.39,2025-09-19,completed,online
31950,44721,2886,600.27,2025-09-18,completed,online
32010,35713,3467,694.5,2025-06-25,completed,online
32011,46789,1,1156.75,2025-11-14,failed,online
32173,902,4766,1453.27,2025-07-15,completed,online
32673,4330,1377,1063.33,2025-07-22,completed,online
32824,2158,569,855.09,2025-01-04,failed,online
32989,26148,1,1745.14,2025-09-13,completed,online
33079,4935,315,363.31,2025-07-09,failed,online
33168,45368,1890,1142.38,2025-11-25,completed,online
33625,39718,1,1147.76,2025-03-05,completed,online
34029,37547,4142,39.98,2025-06-24,failed,online
34038,23894,2236,190.3,2025-03-30,failed,online
34074,6918,4242,1802.33,2025-05-02,completed,online
34090,17783,1,1953.08,2025-07-20,completed,online
34228,23511,1,337.64,2025-10-15,failed,online
34232,11683,1,1804.64,2025-11-17,failed,online
34494,22381,1,1126.75,2025-01-06,failed,online
34717,1005,4940,158.97,2025-05-26,completed,online
34773,29237,4020,706.85,2025-11-13,failed,online
35205,44969,4076,82.93,2025-11-06,completed,online
35297,1337,1533,1144.86,2025-04-12,completed,online
35490,45922,1746,1455.58,2025-01-17,failed,online
35626,7216,63,375.39,2025-09-11,failed,online
35868,34166,1616,1139.05,2025-09-26,completed,online
35878,17645,4710,1233.25,2025-06-28,failed,online
36144,26521,3193,1199.98,2025-09-12,failed,online
36563,4244,4460,412.08,2025-07-18,failed,online
36620,49816,3813,1576.89,2025-04-03,completed,online
36657,4509,4638,1030.16,2025-10-08,failed,online
36675,23880,3647,687.52,2025-01-10,failed,online
37281,34923,1,1477.65,2025-02-17,completed,online
37645,36930,2045,366.59,2025-09-27,completed,online
37809,473,705,224.11,2025-11-19,completed,online
38339,25449,920,1467.49,2025-04-07,failed,online
38420,12240,3636,196.94,2025-12-17,failed,online
38732,6827,1,949.6,2025-07-03,completed,online
39299,18641,4364,563.59,2025-07-24,failed,online
39771,40030,763,374.04,2025-08-02,failed,online
39887,14909,2021,1848.45,2025-08-05,failed,online
39947,38888,1,66.26,2025-06-22,completed,online
40209,11729,2035,687.43,2025-01-14,failed,online
40296,16996,256,6643.522194602874,2025-04-09,failed,online
40318,21177,1548,320.42,2025-09-29,failed,online
40334,565,4532,659.17,2025-10-23,completed,online
41039,4535,1,1611.16,2025-11-26,failed,online
41162,22754,3088,1269.84,2025-09-06,completed,online
41261,39837,1,291.22,2025-05-23,completed,online
41712,888,758,1762.11,2025-07-07,failed,online
42047,14457,2044,846.79,2025-08-01,completed,online
42137,26866,4122,496.03,2025-01-03,failed,online
42379,5952,1,366.62,2025-03-29,failed,online
42395,22151,1315,1959.46,2025-02-18,completed,online
42424,17075,3900,1770.3,2025-12-06,failed,online
42755,37772,224,1222.79,2025-05-05,completed,online
42834,44729,3995,1098.88,2025-10-07,failed,online
43012,12335,679,1347.12,2025-06-01,completed,online
43041,39157,534,72.69,2025-05-16,failed,online
43188,17263,1,835.27,2025-11-15,failed,online
43405,28837,2516,1028.28,2025-06-24,failed,online
43436,41427,4464,711.21,2025-10-16,failed,online
43726,24230,163,1523.24,2025-07-23,failed,online
43879,49359,581,1707.6,2025-08-05,completed,online
43906,3827,4654,1027.79,2025-03-08,failed,online
44318,43088,3304,274.56,2025-03-01,failed,online
44345,43439,1940,193.58,2025-03-14,failed,online
44383,1592,1744,1645.96,2025-03-26,failed,online
44518,2623,765,1316.95,2025-12-13,completed,online
44614,24613,3762,1221.66,2026-01-01,completed,online
44984,4116,1115,810.16,2025-10-11,completed,online
45063,35810,1515,167.0,2025-05-02,failed,online
45642,2925,3463,1529.84,2025-02-23,completed,online
46045,46610,3035,690.49,2025-10-31,failed,online
46155,36751,1,600.56,2025-05-27,completed,online
46326,10486,1,882.87,2025-02-09,failed,online
46357,19540,2393,1374.06,2025-08-12,completed,online
46417,48098,1,1223.2,2025-06-17,failed,online
46643,1657,1,87.01,2025-03-22,failed,online
46659,35495,3504,509.5,2025-09-19,completed,online
47001,20621,2827,348.96,2025-05-01,failed,online
47083,48911,3842,747.54,2025-10-21,completed,online
47292,39495,3481,929.16,2025-08-08,failed,online
47485,31337,1235,608.62,2025-06-15,completed,online
48311,12724,1,6561.970505588793,2025-01-27,failed,online
48321,8573,4908,233.02,2025-11-17,completed,online
48524,33755,287,25.19,2025-10-14,failed,online
48640,22776,4636,1267.68,2025-08-23,failed,online
49049,33562,2409,1651.58,2025-09-19,failed,online
49219,46060,99,1818.06,2025-07-29,failed,online
49362,33070,3706,1959.83,2025-03-18,failed,online
49495,38576,4983,165.98,2025-07-24,failed,online
49566,2698,1578,546.46,2025-03-02,completed,online
49660,18480,769,1663.92,2025-02-28,failed,online
49788,25051,1,935.96,2025-03-25,completed,online
50385,43141,1038,130.78,2025-03-18,completed,online
50484,47400,1,1518.52,2025-08-04,completed,online
50565,32658,1,1543.83,2025-06-18,failed,online
50863,40409,1,906.89,2025-04-02,completed,online
50945,15745,1,1537.99,2025-11-12,failed,online
51024,7495,573,278.48,2025-05-04,failed,online
51094,17903,1,497.3,2025-04-27,completed,online
51101,49449,4342,692.19,2025-07-10,failed,online
51454,47825,1926,1868.55,2025-05-09,completed,online
51575,11614,4295,830.68,2025-05-20,completed,online
51606,12616,172,1232.34,2025-10-31,completed,online
51885,25948,2808,676.69,2025-02-28,failed,online
52159,46572,934,323.18,2025-09-18,failed,online
52208,19958,3170,852.31,2025-04-02,completed,online
52536,43276,1746,825.34,2025-10-16,failed,online
52786,16380,2789,438.97,2025-10-21,completed,online
52996,11287,2544,1937.68,2025-12-19,completed,online
54085,29978,2667,1695.39,2025-01-26,completed,online
54285,39749,4463,1916.8,2025-12-30,failed,online
54304,25816,711,902.24,2025-08-07,failed,online
54651,1843,4454,478.07,2025-10-17,failed,online
55000,36859,873,873.79,2025-09-22,failed,online
55013,31263,3964,430.68,2025-02-18,completed,online
55058,11710,1234,1466.16,2025-11-09,failed,online
55125,24277,3950,258.98,2025-11-05,completed,online
55212,17411,344,1905.58,2025-06-24,completed,online
55252,44871,1,1616.46,2025-02-18,completed,online
55557,21663,1888,1382.68,2025-10-07,completed,online
55667,33557,2242,353.85,2025-12-12,failed,online
55674,26782,1556,1589.97,2025-04-20,completed,online
55774,31446,1737,384.3,2025-03-23,failed,online
55913,34741,1141,1702.78,2025-04-08,completed,online
56997,44014,2660,178.02,2025-06-21,completed,online
57334,46531,1680,962.71,2025-02-09,failed,online
57571,43715,2917,1439.19,2025-01-03,completed,online
57583,11683,3986,1882.33,2025-01-14,completed,online
57665,44578,2004,878.18,2025-03-27,failed,online
57699,10578,74,1341.2,2025-04-18,failed,online
57776,23007,1,876.43,2025-08-19,completed,online
57960,34874,818,1158.66,2025-08-17,failed,online
58110,39138,1588,1937.67,2025-09-03,completed,online
58306,22564,2400,1087.31,2025-03-15,failed,online
58338,14121,3571,982.33,2025-02-27,completed,online
58551,19271,1466,113.88,2025-08-13,completed,online
58763,48172,1,68.75,2025-06-19,completed,online
59365,48661,2812,1390.96,2025-06-27,failed,online
59691,21759,4942,1716.92,2025-05-14,failed,online
59730,41855,1220,1043.17,2025-08-21,completed,online
60028,39257,19,1149.3,2025-08-01,failed,online
60303,5676,313,1088.48,2025-10-17,completed,online
61046,46549,351,1809.18,2025-09-20,completed,online
61319,23668,3723,1487.8,2025-04-08,failed,online
61472,5196,1,1712.99,2025-02-26,failed,online
61609,13239,903,835.54,2025-10-20,completed,online
61663,23151,4141,416.17,2025-11-01,failed,online
61980,24429,2689,199.53,2025-02-25,completed,online
62177,35938,3875,1009.41,2025-05-05,completed,online
62275,13261,3189,1184.51,2025-09-07,completed,online
62480,32542,2318,1122.08,2025-06-15,completed,online
63010,9365,2622,1294.25,2025-11-11,completed,online
63096,48069,4580,345.83,2025-10-19,failed,online
63155,27727,3731,1808.82,2025-09-21,completed,online
63179,6775,3231,367.84,2025-02-22,failed,online
63229,23225,4265,1947.91,2025-02-26,failed,online
63740,24905,607,595.72,2025-12-12,failed,online
64199,34459,2723,644.89,2025-09-15,completed,online
64254,42783,3243,754.31,2025-01-23,failed,online
64386,39730,1178,375.19,2025-11-23,failed,online
64657,27926,2656,1208.16,2025-09-20,failed,online
64726,33766,3007,1597.28,2025-11-29,failed,online
64767,42190,2929,1312.49,2025-09-13,failed,online
64967,38247,672,548.56,2025-09-27,completed,online
65048,4517,2304,653.6,2025-10-04,completed,online
65158,42932,1483,1390.54,2025-09-25,completed,online
65466,9029,1,1536.08,2025-12-06,completed,online
65645,13637,4116,580.31,2025-09-28,completed,online
65746,28620,3729,1742.85,2025-04-09,completed,online
65784,35773,2314,1676.28,2025-02-22,failed,online
65810,45852,601,502.84,2025-12-16,failed,online
65863,3531,4944,681.9,2025-12-02,failed,online
65900,40784,1,990.41,2025-08-11,completed,online
66089,15468,2857,125.49,2025-04-18,completed,online
66291,33740,3936,45.59,2025-08-29,failed,online
66313,3371,85,1761.63,2025-03-03,failed,online
66687,33461,1001,1468.39,2025-06-20,completed,online
66834,21035,676,371.57,2025-04-02,completed,online
66890,31427,1,839.53,2025-06-11,failed,online
66938,46937,975,1893.3,2025-01-18,failed,online
67144,6320,2905,1488.11,2025-03-16,failed,online
67259,18107,2636,1169.09,2025-03-12,completed,online
67298,27212,1,467.62,2025-12-17,completed,online
67509,23129,4382,999.2,2025-12-16,completed,online
67876,25639,537,1691.32,2025-04-18,completed,online
67979,40442,2899,1373.91,2025-03-30,completed,online
68064,41407,1,1397.35,2025-03-02,completed,online
68083,35677,1,8929.506618398605,2025-07-22,completed,online
68936,28758,1175,1221.37,2025-11-15,failed,online
68951,5111,2140,843.65,2025-03-06,failed,online
68959,8258,4322,1117.58,2025-12-08,failed,online
69032,21897,2273,1460.31,2025-01-22,failed,online
69074,48663,3602,410.49,2025-11-29,failed,online
69111,40991,4474,1951.75,2025-03-05,completed,online
69443,46140,2823,1774.19,2025-05-01,failed,online
69608,42822,3848,1795.74,2025-04-08,completed,online
69981,32522,3333,469.01,2025-07-15,completed,online
70314,22619,1030,1141.36,2025-05-23,completed,online
70320,4600,2526,1991.18,2025-05-04,completed,online
70438,718,3734,281.08,2025-11-03,completed,online
70995,33767,4747,1494.63,2025-09-27,failed,online
71072,26841,3291,986.92,2025-05-09,completed,online
71099,9231,2016,1640.03,2025-10-11,failed,online
71146,12679,3236,472.44,2025-03-28,completed,online
71168,21656,3194,805.58,2025-06-24,completed,online
71312,48337,2698,408.93,2025-12-02,completed,online
71336,27761,2981,816.91,2025-10-04,completed,online
71643,13831,1,798.3,2025-03-13,completed,online
71674,21550,1968,1115.67,2025-10-05,failed,online
71802,25616,861,1632.59,2025-05-28,completed,online
71853,36212,3777,1974.98,2025-12-20,failed,online
71984,13990,2894,526.05,2025-06-19,completed,online
72313,21921,1125,1145.85,2025-10-23,failed,online
72442,4740,2334,508.81,2025-12-23,completed,online
72491,6475,1,6850.247325677788,2025-10-06,completed,online
72530,32880,2717,187.13,2025-10-07,failed,online
72819,1906,1686,969.29,2025-10-09,failed,online
72865,42313,1,886.58,2025-12-30,completed,online
73244,29761,2473,7745.196757459001,2025-04-14,failed,online
73310,41511,3317,973.19,2025-09-19,failed,online
73396,34740,1,805.93,2025-09-02,failed,online
73546,10174,1,1014.9,2025-03-04,completed,online
74311,40673,3157,40.12,2025-05-27,failed,online
74380,43276,1435,580.96,2025-06-09,completed,online
74434,2578,4330,288.3,2025-07-02,completed,online
74525,28317,1393,1629.59,2025-09-21,failed,online
74654,39548,1825,1220.93,2025-09-09,failed,online
75227,20011,2000,437.82,2025-09-10,failed,online
75281,37982,1,234.32,2025-07-11,completed,online
75353,14455,4736,123.5,2025-01-13,completed,online
75549,33338,4659,1381.59,2025-01-13,completed,online
75564,23502,1043,1593.73,2025-04-08,failed,online
75930,20421,2758,689.89,2025-02-21,completed,online
76125,36262,653,1190.08,2025-05-03,completed,online
76310,44216,3002,42.1,2025-06-25,completed,online
76378,44065,3773,1164.24,2025-06-19,failed,online
76409,33382,1,647.55,2025-08-05,completed,online
76925,23793,1,695.88,2025-03-21,failed,online
77726,45366,3135,540.12,2025-08-09,failed,online
77862,23946,1,13.36,2025-02-27,failed,online
77885,23149,4986,95.19,2025-07-21,failed,online
77923,20224,2093,1795.82,2025-02-05,completed,online
78279,43227,2470,837.49,2025-05-05,failed,online
78335,49193,363,593.97,2025-12-08,completed,online
78481,29449,4713,1622.52,2025-06-15,failed,online
78603,38893,4428,894.71,2025-01-02,failed,online
78741,28350,868,1575.03,2025-12-18,completed,online
79172,10467,1574,1784.26,2025-10-07,completed,online
79371,30970,1386,1535.63,2025-07-31,failed,online
79686,13467,2802,1242.59,2025-03-26,failed,online
79757,18107,2262,315.28,2025-04-07,completed,online
79863,2629,1,247.29,2025-03-26,failed,online
79951,46367,1997,1739.9,2025-04-12,failed,online
80055,27412,4870,766.49,2025-07-18,completed,online
80363,1424,3356,1272.29,2025-05-25,completed,online
80553,30457,4778,1819.4,2025-11-14,failed,online
80643,37993,1559,1570.12,2025-01-07,failed,online
80683,28460,3228,798.93,2025-09-12,failed,online
81010,49968,1629,1489.7,2025-05-29,failed,online
81185,21227,1,206.77,2025-04-26,failed,online
81404,9299,3228,1046.14,2025-01-02,completed,online
81546,11637,327,1067.71,2025-03-18,failed,online
81629,32071,4409,409.7,2025-03-25,failed,online
81681,1344,2299,366.51,2025-12-06,failed,online
81736,7275,466,307.02,2025-07-09,completed,online
82056,23468,346,659.18,2025-05-03,completed,online
82167,49134,4997,482.28,2025-08-24,failed,online
82315,6223,2168,1387.48,2025-04-15,completed,online
29,13973,1,186.46,2025-02-15,completed,online
771,48817,3793,1424.62,2025-12-11,failed,online
900,16029,1701,1058.6,2025-08-30,completed,online
949,9462,2365,651.83,2025-12-10,failed,online
1016,32477,342,1152.62,2025-08-27,failed,online
1256,49311,2433,1171.02,2025-03-14,failed,online
1278,46103,1,250.8,2025-07-16,failed,online
1371,39454,4065,372.55,2025-08-20,completed,online
1461,33915,1098,731.53,2025-03-27,completed,online
2085,47435,3774,1530.24,2025-07-26,failed,online
2178,31564,3284,1626.9,2025-02-19,completed,online
2401,44065,29,205.92,2025-02-02,failed,online
2482,41596,3084,1229.18,2025-10-22,completed,online
2497,47242,4086,1208.61,2025-02-14,completed,online
2539,22266,2111,682.53,2025-11-30,failed,online
2556,7095,2931,1775.32,2025-11-29,completed,online
2724,28139,4209,1705.6,2025-08-03,completed,online
2836,47834,1,1302.66,2025-09-19,completed,online
3067,5694,3183,1544.26,2025-12-27,failed,online
3216,1142,1131,433.23,2025-10-01,failed,online
3574,30542,4361,567.08,2025-12-09,completed,online
3873,10711,4647,1610.3,2025-06-29,failed,online
4325,25586,1329,706.8,2025-03-18,failed,online
4341,12487,1879,1644.42,2025-01-15,completed,online
4444,32322,1360,1363.52,2025-10-27,completed,online
4650,19949,4106,936.36,2025-12-31,completed,online
4760,10673,3477,1044.62,2025-02-14,completed,online
4906,38287,2880,1976.51,2025-10-07,completed,online
4951,28668,4527,1784.39,2025-04-26,completed,online
5317,24418,185,365.96,2025-07-26,completed,online
5432,47219,1188,1841.41,2025-12-12,completed,online
5911,47841,1392,1786.06,2025-04-05,failed,online
6100,10470,1,174.1,2025-01-11,failed,online
6364,7829,1288,421.19,2025-05-30,completed,online
6903,37094,2258,75.08,2025-05-12,completed,online
6947,46634,1,1866.27,2025-11-25,failed,online
7323,13995,4903,1513.23,2025-10-21,failed,online
7466,3761,388,169.29,2025-12-02,completed,online
7505,17437,1,214.87,2025-06-04,failed,online
7754,5284,1,956.09,2025-04-13,completed,online
8175,6206,4567,719.14,2025-05-03,failed,online
8318,9026,324,315.28,2025-11-11,failed,online
8319,2159,1464,831.12,2026-01-01,failed,online
9379,39965,1,1634.82,2025-04-28,failed,online
9683,19324,1246,1550.46,2025-11-03,completed,online
9726,5464,2527,484.72,2025-12-29,completed,online
9737,12283,3332,1297.48,2025-10-09,failed,online
9740,38726,544,896.87,2025-10-16,completed,online
10179,10659,1,114.29,2025-07-03,failed,online
10554,31558,320,1280.58,2025-06-15,failed,online
10568,18646,3395,246.25,2025-01-14,completed,online
10692,3482,623,1666.73,2025-09-27,completed,online
10726,27367,3891,1916.13,2025-07-06,completed,online
10733,14678,1,1723.15,2025-05-02,failed,online
11080,11357,3024,1368.0,2025-09-01,completed,online
11173,41063,1664,1466.27,2025-12-29,completed,online
12302,49534,2768,603.41,2025-09-04,failed,online
13137,47311,2560,1457.96,2025-10-27,failed,online
13471,17838,4265,1277.42,2025-07-23,failed,online
13735,30474,507,1579.7,2025-06-14,failed,online
13895,29090,2979,1419.26,2025-04-12,completed,online
14366,19621,4218,1989.78,2025-04-10,failed,online
14518,29121,3196,1037.21,2025-10-14,failed,online
15141,14413,927,1237.56,2025-08-30,completed,online
15228,49560,765,1954.96,2025-01-19,failed,online
15387,25393,1,1920.06,2025-05-03,completed,online
15504,3361,1,38.68,2025-09-21,failed,online
15571,19868,4370,985.44,2025-09-08,completed,online
15586,30281,1,523.21,2025-10-02,completed,online
15710,10460,1912,1472.81,2025-04-29,failed,online
15836,9884,4570,1049.99,2025-08-05,completed,online
16292,44074,3289,678.7,2025-05-05,completed,online
16383,2340,1,1645.97,2025-11-26,failed,online
16675,26410,3932,998.44,2025-09-13,failed,online
16869,17170,592,366.72,2025-12-16,completed,online
17112,35423,1,948.87,2025-12-01,failed,online
17350,48941,201,1943.66,2025-01-20,completed,online
17377,24323,4399,1592.45,2025-06-05,completed,online
17676,18721,2367,11.09,2025-07-19,failed,online
17962,17879,2377,457.73,2025-05-23,failed,online
18057,38979,3002,815.64,2025-12-26,completed,online
18262,3480,3767,596.21,2025-05-02,failed,online
18319,40823,3079,1675.84,2025-11-17,failed,online
18321,17918,4150,805.88,2025-09-18,completed,online
9204,40938,2419,373.81,2025-08-13,failed,online
18940,26717,1,1724.88,2025-10-22,failed,online
19276,24589,3642,493.64,2025-09-02,failed,online
19324,32821,1,1756.45,2025-07-17,completed,online
19386,493,427,127.81,2025-09-09,completed,online
19501,43,2163,1572.83,2025-09-07,failed,online
19541,11984,2536,1013.79,2025-12-15,failed,online
19592,11353,19,1350.49,2025-10-04,failed,online
19598,35746,4093,641.99,2025-04-30,failed,online
19640,46012,4709,1637.95,2025-02-22,completed,online
19690,18686,4693,684.79,2025-10-09,completed,online
19812,23578,131,1725.36,2025-10-23,failed,online
19873,17457,4751,1792.14,2025-06-21,completed,online
19942,18371,3755,1027.73,2025-05-24,failed,online
19986,25829,3894,1262.55,2025-05-12,failed,online
20265,32420,2530,1920.15,2025-03-23,completed,online
20705,29163,1503,1395.51,2025-02-13,completed,online
21113,4684,4392,491.07,2025-01-23,completed,online
21165,7149,4875,1055.84,2025-09-19,completed,online
21557,34864,2998,245.26,2025-06-10,failed,online
22019,1392,4135,588.83,2025-09-08,failed,online
22023,32724,4632,885.53,2025-08-19,completed,online
22233,18546,50,10.74,2025-09-08,failed,online
22414,11279,3931,305.69,2025-12-18,failed,online
22858,19924,4097,1449.88,2025-03-29,failed,online
22860,36537,2876,797.73,2025-05-23,completed,online
22906,2278,859,1801.41,2025-08-21,failed,online
23348,16795,1,133.7,2025-08-02,completed,online
23371,35910,4466,70.3,2025-08-19,completed,online
23421,49271,4475,298.8,2025-06-10,failed,online
23495,28252,3060,875.54,2025-03-08,failed,online
24307,31869,4065,148.37,2025-12-12,completed,online
24599,15839,672,257.75,2025-01-24,completed,online
24952,43244,3602,1669.75,2025-04-28,completed,online
25274,28664,1,1415.17,2025-11-14,failed,online
25399,14469,328,614.71,2025-11-20,completed,online
25461,32756,2960,1870.11,2025-05-13,completed,online
25479,40185,2357,21.44,2025-04-29,failed,online
25577,17027,4112,939.81,2025-07-29,completed,online
25773,16929,4349,1100.49,2025-09-19,failed,online
25790,16024,4600,1159.77,2025-03-31,failed,online
26589,963,468,1745.22,2025-06-06,completed,online
26596,20442,1700,1496.66,2025-01-17,completed,online
27166,38148,2206,992.16,2025-06-13,failed,online
27515,31424,536,1696.45,2025-11-17,failed,online
27722,1530,1,1975.81,2025-11-08,completed,online
27736,29752,2303,387.68,2025-05-19,completed,online
27860,38327,3716,610.4,2025-07-28,failed,online
27936,31914,1898,991.35,2025-08-18,failed,online
28014,13569,1,1968.11,2025-12-09,failed,online
28354,42757,1378,786.33,2025-01-10,failed,online
28776,5128,4613,1360.81,2025-08-18,completed,online
