transaction_id,customer_id,product_id,amount,transaction_date,status,channel
36970,20167,1,1108.31,2025-09-17,failed,online
37178,20405,2795,1507.07,2025-10-02,completed,online
37257,2520,1079,988.56,2025-03-29,failed,online
37554,33355,2453,1227.78,2025-10-02,failed,online
37593,26934,1,619.27,2025-06-27,completed,online
38375,19450,597,1281.19,2025-07-25,completed,online
38377,47322,201,709.9,2025-09-27,completed,online
38850,24003,1332,606.34,2025-09-19,failed,online
39141,31914,827,1311.88,2025-08-02,completed,online
39168,31941,1154,1400.22,2025-02-08,completed,online
39170,5231,4599,1049.83,2025-10-28,completed,online
39179,46257,3041,137.98,2025-02-22,failed,online
39182,48646,2415,1916.63,2025-12-01,completed,online
39507,54,1,1962.98,2025-07-16,failed,online
39609,38071,3901,111.02,2025-12-31,completed,online
39929,35746,3732,1463.25,2025-08-05,failed,online
40750,23869,3374,311.19,2025-08-29,failed,online
40802,168,4185,1436.04,2025-02-10,failed,online
41131,2642,1,570.73,2025-08-05,completed,online
41190,33519,1128,549.23,2025-01-24,completed,online
41236,24529,541,1028.33,2025-02-05,completed,online
41332,30647,3605,282.13,2025-10-12,failed,online
41520,1948,1653,1364.67,2025-01-11,failed,online
41564,39363,503,1056.77,2025-05-18,completed,online
41745,13207,1,1313.23,2025-09-27,failed,online
41865,23211,849,640.72,2025-05-09,failed,online
42244,16400,3355,742.84,2025-04-08,completed,online
42352,22642,3351,112.81,2025-07-17,failed,online
42466,4341,4106,1299.9,2025-06-02,completed,online
42805,40231,698,1571.79,2025-04-09,failed,online
43063,21635,1,1933.18,2025-10-24,completed,online
43755,26198,4846,1294.27,2025-05-28,completed,online
44426,1234,4734,1737.51,2025-01-12,failed,online
44623,31736,167,742.87,2025-11-10,completed,online
44671,19389,3573,164.86,2025-12-21,failed,online
45022,27313,2339,407.88,2025-11-22,failed,online
45243,8986,2658,1277.98,2025-12-08,failed,online
45503,13538,2449,1359.07,2025-06-17,failed,online
45544,25221,2727,455.56,2025-08-16,completed,online
45641,38912,4662,1282.89,2025-08-31,failed,online
45847,4300,2690,9722.846102327887,2025-05-23,failed,online
45881,37853,3042,1056.63,2025-11-27,completed,online
45898,18051,1,1404.22,2025-06-26,failed,online
46440,48726,3274,1062.58,2025-03-24,completed,online
47286,43824,1440,185.57,2025-01-24,completed,online
47340,46434,1,579.53,2025-11-12,failed,online
47772,7308,3202,114.19,2025-07-27,completed,online
47879,47357,1,77.73,2025-08-12,failed,online
47912,39890,625,1114.42,2025-01-07,completed,online
48050,47808,1,1105.17,2025-02-12,failed,online
48204,21418,1286,1685.36,2025-02-26,failed,online
48303,48742,4036,827.38,2025-10-03,completed,online
48315,30346,1,844.23,2025-07-11,completed,online
48628,42320,1,1907.07,2025-03-16,failed,online
48771,48732,1243,1662.65,2025-11-10,failed,online
49200,34428,1,398.88,2025-01-07,failed,online
49367,12946,1,1097.39,2025-07-24,failed,online
49629,28574,3092,456.69,2025-07-20,completed,online
49638,10435,2371,111.28,2025-07-11,completed,online
49730,22521,4088,922.7,2025-01-01,completed,online
49911,4905,2609,782.01,2025-03-06,completed,online
50676,32329,3212,424.57,2025-08-24,failed,online
50833,16325,1,1957.12,2025-09-02,completed,online
51060,270,3783,1343.52,2025-08-01,completed,online
52283,43250,1,826.95,2025-02-07,completed,online
52904,25625,1287,687.84,2025-07-04,failed,online
52989,986,1,405.64,2025-06-30,completed,online
53140,43611,568,784.19,2025-07-10,failed,online
53348,24698,4095,116.26,2025-06-18,completed,online
53364,4091,4609,1011.82,2025-10-22,failed,online
53414,25505,3612,818.51,2025-01-07,completed,online
53431,976,1,1910.93,2025-04-10,completed,online
53894,9447,3771,163.05,2025-01-03,completed,online
53908,25641,1313,1727.5,2025-04-26,completed,online
53939,41850,1,1933.63,2025-01-02,completed,online
54650,18315,3398,536.51,2025-01-18,failed,online
54662,24987,4186,1929.01,2025-05-11,completed,online
54685,12973,1592,325.52,2025-03-25,failed,online
54910,26215,4038,69.46,2025-09-06,completed,online
55038,37649,1356,1113.82,2025-12-25,completed,online
55116,30007,2953,216.52,2025-07-12,failed,online
55525,20008,1462,560.69,2025-12-23,completed,online
55715,14721,218,232.68,2025-07-14,completed,online
56031,32942,1968,1685.22,2025-04-26,failed,online
56059,49374,1,1527.15,2025-02-09,failed,online
56260,1332,1,1667.32,2025-09-29,completed,online
56631,30599,3621,1022.22,2025-09-12,failed,online
56708,2218,3127,776.68,2025-03-14,failed,online
56969,11317,348,1286.43,2025-02-21,failed,online
56977,44561,3220,911.77,2025-01-07,failed,online
57365,128,3451,1732.16,2025-03-13,failed,online
57683,18307,1216,1609.51,2025-08-12,failed,online
57815,33156,1,474.03,2025-12-27,completed,online
57902,30899,4800,1319.89,2025-10-08,completed,online
58061,40768,4958,1983.38,2025-12-14,completed,online
58863,23612,3139,709.04,2025-07-26,failed,online
58965,2926,2640,1103.78,2025-08-08,failed,online
59151,44925,1,723.49,2025-01-26,completed,online
59178,48792,2098,1629.28,2025-05-05,failed,online
59447,17825,1,1824.89,2025-03-29,failed,online
59471,45898,1,1988.14,2025-06-15,completed,online
59713,49565,1,658.38,2025-04-11,completed,online
59719,34981,2193,1537.36,2025-11-13,completed,online
59853,19516,2819,1800.31,2025-02-01,completed,online
60248,11327,1,780.34,2025-04-12,failed,online
60511,32664,1586,1207.8,2025-12-19,completed,online
60559,40027,605,1625.75,2025-08-11,failed,online
60602,11088,4429,1286.17,2025-03-18,completed,online
60741,45230,1735,9443.97088311406,2025-01-31,failed,online
60958,38595,4797,819.03,2025-03-06,failed,online
61416,26326,3374,1189.64,2025-11-25,failed,online
61496,27540,4526,1039.2,2025-08-25,completed,online
61870,42105,3479,1997.95,2025-05-10,failed,online
62308,30526,1,69.7,2025-07-02,failed,online
62383,9751,1146,142.95,2025-10-26,completed,online
62529,17142,625,825.2,2025-06-20,completed,online
62598,22029,1,1706.21,2025-10-17,failed,online
62953,18240,1,987.11,2025-03-27,completed,online
63038,36617,1685,435.67,2025-09-03,failed,online
63207,3895,208,948.12,2025-06-03,failed,online
63400,29847,3675,1785.69,2025-11-29,completed,online
63491,39673,4583,1850.86,2025-10-20,completed,online
63988,44116,2064,429.69,2025-06-10,failed,online
64044,24950,1,998.76,2025-02-04,failed,online
64440,29944,509,1864.92,2025-12-21,completed,online
64455,44926,1,11.47,2025-04-29,failed,online
64509,6369,4319,1827.18,2025-12-04,failed,online
64843,17247,1766,881.3,2025-10-30,completed,online
64964,6343,517,1138.85,2025-01-16,completed,online
65588,26175,794,1291.86,2025-01-13,failed,online
65633,41416,4637,308.48,2025-09-13,completed,online
65679,13391,658,1174.14,2025-11-23,completed,online
65741,18961,4737,1153.86,2025-01-05,failed,online
65939,5573,865,723.09,2025-05-19,completed,online
65953,48922,582,9951.758237030052,2025-03-03,completed,online
66379,5023,712,304.6,2025-08-09,failed,online
66619,23361,1,592.45,2025-10-04,completed,online
66678,3829,1,436.42,2025-06-21,failed,online
66905,26191,1715,1044.98,2025-12-15,completed,online
66976,35763,1070,1855.57,2025-01-17,failed,online
67106,42110,2311,1344.0,2025-03-08,failed,online
67133,4971,1,293.76,2025-12-06,completed,online
67614,24628,4294,843.37,2025-11-24,completed,online
67623,22029,2328,78.55,2025-07-20,failed,online
67746,47782,1360,1984.15,2025-07-03,completed,online
68189,1258,4092,24.27,2025-08-03,completed,online
68410,15425,3861,1888.7,2025-06-05,failed,online
68814,12818,1,931.48,2025-07-19,failed,online
69057,30888,2337,1896.54,2025-08-03,failed,online
69058,9137,3620,1753.17,2025-08-16,completed,online
69081,16451,3108,1434.42,2025-09-02,failed,online
69233,16338,1,1862.74,2025-01-29,completed,online
69553,29141,1782,218.32,2025-01-06,failed,online
70036,23888,1787,696.14,2025-09-21,failed,online
70187,38529,1046,206.12,2025-01-20,completed,online
70739,22500,3879,1951.21,2025-02-07,completed,online
70798,10217,4836,1019.22,2025-08-09,failed,online
71006,4867,83,232.54,2025-05-23,failed,online
71010,41114,4091,6643.030551233806,2025-11-08,completed,online
71138,17017,2121,1575.4,2025-01-25,completed,online
71228,9327,4410,786.98,2025-09-23,completed,online
71426,45283,740,1840.15,2025-10-06,failed,online
71489,48381,1287,1114.11,2025-06-11,completed,online
71498,37924,626,211.6,2025-10-21,completed,online
71679,12038,2273,267.13,2025-03-10,failed,online
71698,5392,1660,715.7,2025-09-28,failed,online
71737,13498,3887,466.8,2025-03-17,completed,online
71960,28884,1,1896.42,2025-12-07,completed,online
72136,48255,795,567.23,2025-05-30,failed,online
72193,49211,1,527.93,2025-02-11,completed,online
72219,4402,695,1299.65,2025-10-27,completed,online
72484,45711,4374,287.09,2025-05-18,failed,online
72544,29753,1669,347.16,2025-10-14,completed,online
72548,13344,1,1392.25,2025-07-08,completed,online
72621,4730,1,1085.57,2025-08-12,completed,online
72624,21920,4358,46.95,2025-12-18,failed,online
72645,31723,1,376.64,2025-08-02,failed,online
72699,25224,2948,1667.62,2025-11-15,completed,online
72756,32879,1,1737.74,2025-05-05,completed,online
72852,8674,3357,72.08,2025-09-29,failed,online
73073,7303,4462,1086.54,2025-07-12,completed,online
73430,8524,2134,302.86,2025-10-10,failed,online
73557,8319,2616,1397.76,2025-10-23,failed,online
73752,14460,3850,963.72,2025-07-04,failed,online
73757,47659,4794,1924.51,2025-11-01,failed,online
73796,46077,876,103.79,2025-06-20,completed,online
73981,44614,335,1755.14,2025-08-10,completed,online
74023,11084,517,1356.75,2025-08-12,failed,online
74739,20308,4028,338.37,2025-12-25,completed,online
74919,712,1653,794.35,2025-07-13,failed,online
74955,38864,836,672.09,2025-08-09,completed,online
75013,36966,1739,1554.64,2025-02-24,completed,online
75059,29683,1,673.85,2025-03-01,completed,online
75143,7472,3249,854.33,2025-09-08,failed,online
75329,28947,837,478.77,2025-09-21,failed,online
75575,14850,162,1549.82,2025-10-22,failed,online
75640,23512,1,1987.44,2025-01-25,failed,online
75643,18271,1582,321.15,2025-12-21,completed,online
75688,27393,1710,1759.91,2025-11-13,completed,online
75740,37451,1241,70.18,2025-08-13,failed,online
75858,42749,1596,967.15,2025-08-13,failed,online
76321,41282,1,797.97,2025-10-28,failed,online
76363,19126,1,660.43,2025-07-10,failed,online
76539,36439,1046,17.2,2025-10-16,completed,online
76656,21805,597,1543.1,2025-03-22,completed,online
76710,8972,304,1836.79,2025-06-28,completed,online
76817,43152,1493,1474.08,2025-03-09,completed,online
76960,25808,1858,85.73,2025-04-14,completed,online
76976,20147,547,447.51,2025-04-26,failed,online
77011,6614,1915,1588.85,2025-08-06,failed,online
77256,7151,1,1018.17,2025-06-09,completed,online
77560,15940,4711,1465.04,2025-12-10,failed,online
77628,41884,4462,1262.15,2025-07-25,failed,online
77894,43824,126,1538.38,2025-06-25,failed,online
77985,37571,2607,993.89,2025-05-28,completed,online
78021,15801,4343,177.95,2025-08-27,completed,online
78522,1391,2699,15.18,2025-08-30,failed,online
78696,13431,972,318.84,2025-11-29,failed,online
78815,12326,2348,1169.43,2025-11-07,completed,online
79039,4864,1,1227.12,2025-04-09,failed,online
79040,5256,927,1855.15,2025-04-20,completed,online
79557,29136,3514,1629.53,2025-12-02,failed,online
79638,27756,1827,114.39,2025-03-15,completed,online
79852,34213,2133,464.04,2025-12-28,completed,online
80164,23402,4523,1045.33,2025-11-01,failed,online
80252,46427,3495,1251.26,2025-03-23,completed,online
80386,17312,4343,1789.52,2025-06-10,completed,online
80507,1860,106,1848.15,2025-11-19,failed,online
80631,36745,3201,1428.36,2025-05-04,failed,online
81060,4856,1,88.63,2025-04-21,failed,online
81209,46722,2018,1180.25,2025-11-16,failed,online
81345,12980,1,1384.67,2025-01-10,completed,online
81387,31679,1766,1337.23,2025-09-03,completed,online
81460,9938,1138,680.05,2025-10-06,failed,online
81684,28393,57,1196.51,2025-12-18,completed,online
81706,552,699,783.47,2025-04-09,failed,online
81782,19494,1469,1331.42,2025-01-18,completed,online
81948,10193,497,1388.5,2025-07-04,completed,online
82135,46154,1,382.94,2025-01-27,failed,online
82304,8723,4738,42.73,2025-05-02,failed,online
82623,48055,3542,1296.61,2025-05-26,completed,online
82655,17293,1393,1427.22,2025-09-19,completed,online
82699,49744,2747,948.59,2025-06-22,completed,online
640,29689,2949,42.11,2025-03-09,completed,online
908,15321,4244,994.44,2025-03-14,failed,online
910,46739,1475,1678.65,2025-05-04,failed,online
938,41676,4821,232.59,2025-12-19,completed,online
1394,6796,1,51.58,2025-12-07,completed,online
1738,6779,1460,314.03,2025-02-17,failed,online
1894,18381,4074,1482.27,2025-03-21,failed,online
2313,18277,1,1698.24,2025-08-31,completed,online
2540,14276,1,1469.16,2025-11-28,completed,online
3000,15947,1,1615.1,2025-07-01,completed,online
3108,5536,2007,1290.62,2025-02-20,failed,online
3915,38147,2584,1160.25,2025-12-29,completed,online
3979,48384,4094,1322.19,2025-08-02,completed,online
4195,4203,825,978.18,2025-01-28,completed,online
4585,13851,1,1358.46,2025-11-16,failed,online
4822,31529,4398,1240.1,2025-06-20,completed,online
5345,34894,955,609.82,2025-10-17,failed,online
5865,35151,981,1209.69,2025-04-05,failed,online
5898,19782,2935,800.8,2025-09-17,failed,online
6066,41776,570,1807.83,2025-03-04,failed,online
6187,13844,4912,903.51,2025-06-01,failed,online
6236,9051,4794,1694.1,2025-07-30,failed,online
6300,49541,1895,1740.46,2025-11-05,completed,online
6862,4385,4262,1020.81,2025-02-17,completed,online
7127,12364,2380,1824.46,2025-08-10,failed,online
7433,40993,2502,243.39,2025-03-28,completed,online
7532,28905,4887,1306.16,2025-10-22,completed,online
7581,36186,4915,1058.19,2025-07-03,completed,online
7602,19033,1218,1387.42,2025-06-20,completed,online
8032,24543,1353,1977.74,2025-11-28,failed,online
8467,49420,4299,325.82,2025-04-22,failed,online
8664,25971,1188,1938.64,2025-09-09,failed,online
8842,40964,4710,943.63,2025-09-25,failed,online
8903,33645,3749,282.75,2025-02-26,completed,online
8935,14914,99,1557.81,2025-05-19,completed,online
9474,28929,1,730.68,2025-07-27,completed,online
9506,20903,2870,1066.82,2025-11-19,failed,online
9769,16300,1,393.96,2025-08-25,completed,online
9863,43796,1,1660.74,2025-03-27,completed,online
10376,42901,4900,372.44,2025-02-05,completed,online
10463,31646,297,228.13,2025-07-28,failed,online
10589,5025,3934,1679.23,2025-11-07,failed,online
10791,17952,1,928.53,2025-06-22,completed,online
10813,38236,4801,1009.05,2025-03-15,failed,online
10875,43703,4618,1394.77,2025-11-26,completed,online
10940,5376,3418,1459.96,2025-08-04,completed,online
11553,32840,790,1230.95,2025-03-28,failed,online
11569,47816,4825,1045.67,2025-09-01,failed,online
11619,45585,2191,1097.26,2025-02-18,completed,online
11644,32981,2524,1736.24,2025-04-26,failed,online
11870,12818,4836,8714.679948752813,2025-07-29,failed,online
12036,12969,1194,1595.3,2025-04-13,completed,online
12107,13982,936,21.13,2025-01-28,completed,online
12129,25167,1071,1731.02,2025-01-06,completed,online
12267,35150,2245,523.66,2025-08-04,completed,online
12710,10532,1086,1159.24,2025-07-06,failed,online
12729,20457,3010,194.26,2025-01-03,completed,online
12885,6121,4413,1602.81,2025-06-26,failed,online
13111,22731,1661,1947.76,2025-10-27,failed,online
13145,15864,4061,1636.52,2025-04-06,completed,online
13218,30214,1621,1796.86,2025-08-20,failed,online
13410,43636,1,1365.98,2025-04-23,failed,online
13537,28398,1444,1622.95,2025-03-08,failed,online
13652,6487,4789,199.41,2025-03-19,completed,online
13720,23065,1,1347.4,2025-08-16,failed,online
13827,11471,2073,982.71,2025-05-28,failed,online
13858,20331,619,1575.06,2025-11-15,completed,online
13864,2975,3743,826.59,2025-10-31,completed,online
14071,21956,1,1943.19,2025-12-08,completed,online
14280,46152,1635,1359.24,2025-11-26,failed,online
14346,47687,2892,1907.23,2025-06-03,completed,online
14402,13662,2038,1648.62,2025-02-09,failed,online
14515,11504,4132,473.72,2025-02-01,failed,online
14811,16481,2589,408.82,2025-06-15,completed,online
14981,43481,3109,115.42,2025-07-04,failed,online
15080,7641,432,1251.52,2025-03-02,failed,online
15277,49175,1845,853.83,2025-06-05,completed,online
16180,1236,172,1416.64,2025-05-23,completed,online
16312,40208,1,1842.19,2025-03-09,failed,online
16343,28119,1056,162.99,2025-03-06,completed,online
16395,49122,1906,1693.44,2025-09-12,completed,online
16980,42086,3412,1847.89,2025-03-21,failed,online
16998,19252,3661,856.05,2025-12-29,completed,online
17187,25427,1,1349.88,2025-03-13,failed,online
17319,49093,1,642.1,2025-08-06,completed,online
17374,32820,2166,1931.35,2025-12-25,failed,online
17477,41407,47,190.63,2025-03-05,failed,online
17491,34293,3368,1777.79,2025-04-02,completed,online
17698,30318,1,1481.04,2025-01-16,failed,online
17919,31039,3271,973.1,2025-08-26,completed,online
17981,37934,2053,1221.24,2025-10-20,failed,online
18038,44923,1,647.45,2025-05-14,failed,online
18382,23619,1,1289.5,2025-02-15,completed,online
18479,20057,470,868.36,2025-05-29,completed,online
18518,4637,3602,1054.18,2025-11-30,completed,online
18726,22052,4364,1260.59,2025-01-02,completed,online
19110,10359,1415,1222.37,2025-04-29,completed,online
19313,33468,1731,1596.58,2025-09-18,completed,online
19329,35912,194,189.81,2025-09-08,completed,online
20315,32965,1,931.89,2025-05-13,completed,online
20477,29052,2328,44.95,2025-12-01,completed,online
20644,15440,2118,881.86,2025-07-08,completed,online
20922,38583,1671,965.39,2025-09-25,failed,online
21003,15100,3503,1655.24,2025-08-15,failed,online
21264,38729,251,76.47,2025-10-03,completed,online
21652,3725,4399,897.74,2025-02-03,completed,online
22116,25667,1,1223.84,2025-01-14,completed,online
22159,41218,3412,113.09,2025-12-18,failed,online
22269,18727,1551,1854.27,2025-01-05,failed,online
22437,24602,3507,579.28,2025-10-19,failed,online
22559,17652,4048,96.59,2025-01-01,failed,online
22758,19081,1411,320.96,2025-01-21,completed,online
22793,14837,3916,1146.87,2025-11-12,completed,online
23082,27843,1,1008.98,2025-07-23,completed,online
23103,19204,1,1673.79,2025-07-29,failed,online
23278,20231,1748,962.64,2025-03-12,failed,online
23413,10795,1,742.02,2025-04-10,failed,online
23582,24095,1,1549.85,2025-01-16,failed,online
23619,16313,2860,275.01,2025-05-13,failed,online
23636,1121,4664,485.58,2025-08-05,completed,online
23853,27922,1679,1171.82,2025-06-17,completed,online
23889,4496,1,1799.01,2025-01-29,failed,online
23976,22119,2029,1655.64,2025-05-12,failed,online
24208,18757,2982,576.6,2025-02-23,failed,online
24413,4565,3441,469.88,2025-03-07,completed,online
24449,42920,1578,797.78,2025-01-16,completed,online
24572,27040,3096,1424.85,2025-09-18,failed,online
24586,11663,1,1894.7,2025-06-17,completed,online
24748,47125,3708,176.18,2025-03-07,completed,online
