transaction_id,customer_id,product_id,amount,transaction_date,status,channel
10411,47208,393,1658.83,2025-03-23,failed,online
10727,46149,4329,532.57,2025-01-01,failed,online
10927,49190,3193,1853.23,2025-11-18,completed,online
10963,46701,1122,702.19,2025-02-19,completed,online
10964,18312,297,1315.44,2025-04-04,completed,online
11006,38520,2684,762.15,2025-11-02,completed,online
11088,13490,4333,851.61,2025-07-03,completed,online
11089,42373,1325,690.32,2025-09-05,completed,online
11135,5083,4727,1600.77,2025-07-01,completed,online
11171,17076,1,1253.12,2025-01-08,failed,online
11289,44476,658,1430.6,2025-03-03,failed,online
11397,27687,1,1003.49,2025-07-26,completed,online
11847,38004,1935,1037.94,2025-10-15,completed,online
12393,14549,3610,1020.68,2025-06-11,failed,online
13184,16679,3703,738.44,2025-01-09,failed,online
13249,9884,3843,1481.85,2025-12-19,completed,online
13283,46778,24,813.72,2025-01-12,failed,online
13312,34214,370,1358.01,2025-01-25,failed,online
13336,351,1,252.86,2025-08-29,completed,online
13527,29722,4487,1761.13,2025-04-28,completed,online
13599,33424,4931,730.25,2025-10-23,failed,online
13714,2503,1585,1197.87,2025-05-03,failed,online
13867,5498,4609,1594.36,2025-11-25,completed,online
13977,35395,1,701.73,2025-10-11,failed,online
14223,22873,1595,1885.74,2025-11-02,completed,online
14407,40886,3873,1058.14,2025-03-21,completed,online
14589,38660,365,1586.45,2025-05-26,completed,online
14756,43158,2731,1363.25,2025-09-14,failed,online
14778,13616,3294,1182.42,2025-08-31,failed,online
14926,46522,2072,824.09,2025-12-26,completed,online
15019,29080,2330,1236.75,2025-08-05,completed,online
15118,21401,2368,1719.68,2025-11-30,completed,online
15546,30159,3328,1022.8,2025-12-15,failed,online
15667,28224,1,1501.97,2025-02-26,completed,online
15887,26765,3320,187.22,2025-10-26,failed,online
16104,21051,1,1282.38,2025-03-11,completed,online
16235,18727,3067,676.18,2025-05-31,failed,online
16527,4634,1,777.27,2025-07-15,completed,online
16718,28908,2791,390.03,2025-09-27,failed,online
16995,26637,3508,605.57,2025-04-19,completed,online
17171,26324,89,1586.15,2025-10-18,completed,online
17304,40026,1,692.51,2025-08-22,completed,online
17645,31384,1,180.75,2025-06-20,completed,online
17782,31695,3281,1532.1,2025-03-26,failed,online
18465,6759,2456,260.36,2025-11-21,completed,online
18594,4244,2104,1310.93,2025-02-22,failed,online
18806,26038,1462,1916.14,2025-06-01,failed,online
18981,15197,1146,1867.75,2025-11-18,failed,online
19257,48071,420,27.9,2025-05-13,completed,online
19290,4432,1215,1589.2,2025-11-10,completed,online
19389,3395,85,941.57,2025-02-27,failed,online
19404,33550,2344,1730.84,2025-03-13,failed,online
19441,23749,201,1829.63,2025-09-05,completed,online
19610,38670,3867,434.14,2025-08-16,completed,online
19779,19882,1,222.86,2025-06-14,completed,online
20138,22462,1389,1569.31,2025-03-04,completed,online
20590,25146,1,1693.96,2025-02-08,completed,online
20820,37016,3567,307.8,2025-12-23,completed,online
21267,10637,356,1220.56,2025-10-24,completed,online
21287,31387,2643,1495.6,2025-12-16,failed,online
21388,38824,3377,125.82,2025-09-04,completed,online
21427,26067,207,1142.05,2025-05-03,completed,online
21443,44093,872,1451.55,2025-09-26,failed,online
21472,10351,1851,600.83,2025-11-07,completed,online
21585,12765,1,273.89,2025-01-01,completed,online
21674,11289,1,1464.84,2025-11-03,completed,online
22271,49962,4950,78.09,2025-07-02,completed,online
22490,42128,1,621.53,2025-04-11,completed,online
22801,47661,3407,225.29,2025-05-30,failed,online
22886,9739,4491,1009.34,2025-07-17,completed,online
23023,35433,4716,387.59,2025-05-29,failed,online
23227,17814,4475,1872.23,2025-09-10,completed,online
23277,48877,810,1524.36,2025-06-21,failed,online
23328,43166,4464,929.94,2025-07-31,failed,online
23529,27853,4719,93.47,2025-07-27,failed,online
23763,38284,1016,781.84,2025-10-23,failed,online
23804,922,364,761.22,2025-04-02,completed,online
23957,40269,4476,1344.38,2025-05-13,completed,online
24129,20170,3203,1016.61,2025-08-18,failed,online
24174,41809,4896,1970.22,2025-01-10,completed,online
24457,9249,3141,1389.52,2025-09-25,failed,online
24591,26644,812,303.59,2025-03-13,completed,online
24648,15060,2557,579.31,2025-02-17,failed,online
25490,48044,4754,27.88,2025-09-19,failed,online
26019,15822,1,1644.57,2025-06-11,failed,online
26033,18599,1747,9516.681461156975,2025-08-25,completed,online
26379,19417,3694,1369.3,2025-01-26,failed,online
26451,41083,3859,1489.28,2025-06-26,failed,online
26564,25780,3547,853.64,2025-02-26,completed,online
27009,24939,1018,1384.77,2025-05-01,failed,online
27360,4816,3232,1186.93,2025-04-28,failed,online
27653,6403,3077,108.09,2025-01-17,failed,online
27720,5658,1085,1230.66,2025-02-04,completed,online
27990,26068,3176,503.58,2025-05-02,failed,online
28189,36081,1,1019.51,2025-11-25,failed,online
28965,44753,2838,272.16,2025-03-01,failed,online
28991,24342,254,1515.18,2025-09-12,failed,online
29156,3219,1424,455.38,2025-02-22,failed,online
29262,16831,4292,1237.31,2025-05-06,failed,online
29372,23932,68,496.39,2025-05-01,failed,online
29470,29903,2049,353.35,2025-09-10,failed,online
29859,40286,1,1646.62,2025-11-30,failed,online
29941,48099,2345,729.69,2025-01-27,completed,online
30021,17085,4354,86.7,2025-10-21,completed,online
30141,16117,834,1758.34,2025-06-17,completed,online
30159,35439,3737,1766.23,2025-04-29,failed,online
30249,34248,2367,354.14,2025-12-23,completed,online
30484,26078,2094,211.32,2025-02-21,completed,online
30490,44139,1,1365.88,2025-09-29,failed,online
30758,30129,1,1344.81,2025-06-06,completed,online
31063,42593,1,1377.32,2025-09-13,completed,online
31201,39221,1822,1310.33,2025-12-26,completed,online
31389,27822,2953,1691.08,2025-08-18,failed,online
31607,18789,1083,1665.8,2025-05-14,completed,online
31988,1420,576,1353.6,2025-02-28,failed,online
32241,43912,4045,727.6,2025-04-14,completed,online
32621,5312,1,1155.78,2025-11-17,failed,online
32720,36570,4330,1802.04,2025-01-06,completed,online
32728,33657,4674,1443.85,2025-10-20,completed,online
33016,28391,3694,575.17,2025-05-10,failed,online
33142,42577,1153,1886.0,2025-08-05,failed,online
33341,49936,4810,823.47,2025-06-14,failed,online
33503,2445,2303,1426.63,2025-05-07,completed,online
33584,38755,2106,1749.06,2025-03-21,failed,online
33682,4379,3431,171.66,2025-11-11,failed,online
33697,12705,3391,1191.73,2025-09-20,failed,online
34373,41843,2963,1509.16,2025-11-15,completed,online
34601,11486,1,270.49,2025-06-28,completed,online
35030,28755,10,198.65,2025-01-10,failed,online
35168,21622,499,1647.0,2025-03-25,completed,online
35215,34347,562,1066.57,2025-06-25,failed,online
35366,11477,1750,1783.89,2025-07-06,completed,online
35405,16686,1219,1904.35,2025-08-13,completed,online
35440,2763,4833,1419.48,2025-12-16,failed,online
35605,3616,2303,801.64,2025-08-28,failed,online
35642,48260,1,1320.07,2025-12-28,completed,online
35815,2216,3914,1481.8,2025-05-20,failed,online
36346,20516,3324,1285.41,2025-06-29,completed,online
36497,47785,2082,97.74,2025-09-10,completed,online
36719,9674,3616,1991.85,2025-11-16,completed,online
36721,10423,1495,1311.79,2025-11-15,failed,online
36742,6500,404,781.19,2025-03-20,completed,online
36760,3740,3827,1765.12,2025-11-02,failed,online
36831,24950,2299,726.42,2025-11-14,completed,online
37079,18272,2288,405.3,2025-07-23,failed,online
37340,31289,4170,1622.67,2025-05-05,failed,online
37656,39772,3924,1302.66,2025-02-14,completed,online
38127,10777,2926,1466.6,2025-11-22,failed,online
39019,44408,1511,1533.95,2025-01-24,failed,online
39368,36380,1,743.89,2025-04-12,failed,online
39429,41219,1734,64.41,2025-06-09,failed,online
39518,12907,1,1225.8,2025-05-22,completed,online
39607,9167,1778,1155.95,2025-09-14,completed,online
39723,31757,3017,1756.92,2025-10-09,completed,online
39781,2709,4885,250.11,2025-06-13,failed,online
40292,37001,4891,1347.87,2025-07-31,failed,online
40297,31569,4835,961.53,2025-11-10,completed,online
40322,11492,1,187.17,2025-12-12,failed,online
40331,43115,3124,1183.64,2025-10-11,failed,online
40783,35803,882,167.09,2025-02-13,completed,online
40823,18434,3006,1401.32,2025-03-30,completed,online
40829,10448,1346,1665.58,2025-03-24,completed,online
40883,36554,2345,1407.22,2025-11-10,failed,online
40884,41672,3464,1881.11,2025-08-11,failed,online
41208,2513,1365,1223.33,2025-03-08,failed,online
41237,45363,1,1023.21,2025-03-21,failed,online
41358,34475,1,1299.66,2025-02-17,completed,online
41549,15180,1303,597.8,2025-05-20,completed,online
41580,8045,3967,1821.63,2025-10-09,completed,online
41742,18346,1,1639.09,2025-03-06,failed,online
41863,45886,3112,48.4,2025-02-13,completed,online
42467,36516,2137,1157.61,2025-08-01,failed,online
42668,49060,350,630.54,2025-01-14,completed,online
42687,7679,243,1000.72,2025-05-10,failed,online
43305,45005,950,1966.15,2025-08-30,completed,online
43721,13218,1,876.2,2025-07-02,failed,online
43780,46056,3792,1441.73,2025-04-05,completed,online
44270,39615,1811,483.35,2025-02-13,completed,online
44889,34934,1577,710.86,2025-01-14,completed,online
45040,3678,2655,530.91,2025-09-13,completed,online
45043,34880,4564,1943.58,2025-10-23,failed,online
45203,46662,1216,533.24,2025-02-16,failed,online
45247,29993,4276,601.43,2025-06-03,completed,online
45408,39872,301,1818.48,2025-05-27,failed,online
45611,25744,1,571.79,2025-12-10,completed,online
45849,38332,1,1019.34,2025-03-13,failed,online
46227,17207,1,433.78,2025-06-29,failed,online
46605,22681,1905,1900.72,2025-04-16,completed,online
47088,24697,3524,1863.91,2025-01-07,failed,online
47122,9724,4550,1831.04,2025-07-17,completed,online
47212,27472,1,1694.52,2025-12-22,completed,online
47531,36305,2375,1804.0,2025-12-30,failed,online
47955,35109,1012,1624.39,2025-07-13,failed,online
47977,34291,2297,558.34,2025-04-25,failed,online
48082,22022,2047,457.07,2025-10-23,failed,online
48499,34270,4194,1257.86,2025-12-10,completed,online
48677,19895,948,416.23,2025-07-25,failed,online
48696,7145,425,298.42,2025-05-27,completed,online
48730,16625,3218,627.58,2025-12-23,completed,online
48920,22054,113,1867.74,2025-01-26,completed,online
48925,38353,3852,970.95,2025-05-08,completed,online
49091,29659,4449,1043.69,2025-05-07,failed,online
49133,9824,4068,602.35,2025-06-08,failed,online
49513,34864,3092,525.79,2025-05-30,failed,online
50062,35033,4009,1970.22,2025-07-25,completed,online
50223,7821,1,275.1,2025-08-06,completed,online
50816,11469,2592,1765.21,2025-12-30,failed,online
50924,29607,1902,891.03,2025-10-09,failed,online
50980,3748,3397,1568.88,2025-02-22,completed,online
51087,11789,1957,1027.39,2025-09-23,failed,online
51486,19157,2136,1925.41,2025-04-12,completed,online
51665,21721,3873,511.26,2025-04-12,completed,online
51811,13764,1,102.23,2025-07-16,completed,online
51967,40569,1,1371.72,2025-01-29,failed,online
52120,14501,3405,1062.93,2025-10-23,failed,online
52163,17729,1,1019.42,2025-01-15,failed,online
52563,15719,1,1120.57,2025-10-25,failed,online
52697,3801,3398,1334.3,2025-01-08,completed,online
54168,14265,2362,1101.82,2025-06-22,failed,online
54926,2369,4067,1408.21,2025-04-25,failed,online
54946,29548,1,1927.35,2025-07-31,completed,online
54977,14870,1061,1218.44,2025-09-26,completed,online
55055,13432,1,249.04,2025-10-30,completed,online
55587,16284,1,1872.45,2025-02-12,completed,online
55817,21355,640,608.24,2025-11-06,failed,online
55902,9988,4591,1904.07,2025-08-05,failed,online
56339,24271,2424,526.76,2025-01-07,failed,online
56476,44722,4659,1262.29,2025-07-27,failed,online
56703,36241,1803,475.74,2025-01-02,failed,online
57304,21128,4717,866.32,2025-02-11,failed,online
57307,37014,568,1361.22,2025-08-30,completed,online
57693,44858,4353,1393.58,2025-02-06,failed,online
57745,16576,2002,581.6,2025-10-06,completed,online
57784,29917,4807,734.62,2025-07-08,failed,online
57820,1759,1,210.45,2025-05-13,failed,online
57890,11112,562,387.31,2025-07-08,failed,online
58077,15346,1617,467.42,2025-01-10,completed,online
58112,40708,843,160.0,2025-09-02,completed,online
58302,34573,2612,1862.71,2025-06-05,failed,online
58777,19691,322,1595.52,2025-08-28,completed,online
58995,36690,3413,1905.64,2025-05-24,completed,online
59248,22318,4782,526.73,2025-07-23,failed,online
59319,41445,3366,71.34,2025-05-21,completed,online
59428,39141,3205,1479.57,2025-08-15,failed,online
59429,28492,455,1275.1,2026-01-01,completed,online
60008,45317,1,928.45,2025-09-20,completed,online
60045,6162,904,1055.17,2025-09-12,completed,online
60087,19065,998,385.56,2025-11-09,completed,online
60149,29535,1,1059.86,2025-01-19,failed,online
60245,22501,1,1751.1,2025-01-07,completed,online
60284,27459,2624,398.18,2025-10-14,failed,online
60341,8818,1,1690.81,2025-07-24,failed,online
60399,882,139,1233.44,2025-12-10,failed,online
60424,34856,3571,1703.61,2025-07-31,completed,online
60471,2770,1,1567.05,2025-02-08,failed,online
60809,44778,4733,1587.23,2025-07-17,failed,online
60824,29218,134,1958.79,2025-11-19,completed,online
60945,2248,4352,1367.67,2025-12-03,failed,online
61045,342,4275,794.14,2025-11-08,failed,online
61170,23695,275,692.11,2025-08-18,failed,online
61978,35481,4604,1654.27,2025-11-12,failed,online
62046,7502,904,440.06,2025-03-01,failed,online
62058,37105,3625,1734.04,2025-08-08,completed,online
62342,29589,3806,782.99,2025-01-12,completed,online
62363,7891,474,37.61,2025-09-18,completed,online
62398,32601,1021,1875.59,2025-06-21,failed,online
62435,28076,1,1737.89,2025-08-17,failed,online
62750,10236,1,1913.03,2025-10-12,completed,online
62768,15079,3561,993.73,2025-09-11,completed,online
62974,34467,3044,817.44,2025-07-01,completed,online
63234,37819,1,1185.94,2025-01-23,completed,online
63665,47675,1,19.74,2025-01-11,failed,online
64298,20622,1676,1242.91,2025-12-22,failed,online
64384,23709,1,1129.9,2025-10-07,completed,online
65193,13677,1,388.44,2025-04-13,completed,online
65586,37608,3758,416.01,2025-10-17,completed,online
65593,38108,3504,1425.89,2025-04-03,failed,online
65768,2864,4525,1579.23,2025-11-21,failed,online
65851,48256,766,39.65,2025-03-13,completed,online
66000,41318,3867,63.62,2025-04-22,failed,online
66260,12712,1818,686.17,2025-03-26,failed,online
66591,41906,1,323.18,2025-07-10,completed,online
66730,41297,2028,1085.47,2026-01-01,completed,online
67018,40114,1420,1042.45,2025-04-04,failed,online
67047,21757,3572,14.47,2025-05-31,completed,online
67068,39602,4549,1307.99,2025-05-28,failed,online
67109,17107,3374,1405.5,2025-03-21,completed,online
67449,30671,1,1577.56,2025-07-04,failed,online
67466,17903,4594,344.57,2025-02-06,failed,online
67527,8113,1411,1606.27,2025-01-31,completed,online
67579,10544,3694,14.59,2025-07-15,completed,online
68153,26336,1,1730.94,2025-02-09,completed,online
68349,40335,3834,1838.66,2025-01-05,failed,online
68465,42637,4629,935.82,2025-06-13,failed,online
68625,49974,1802,1443.94,2025-05-21,completed,online
68644,14612,2680,1366.23,2025-07-25,completed,online
69260,10995,1,1940.92,2025-09-23,completed,online
69968,20722,1,1895.95,2025-09-07,completed,online
71247,12518,398,215.26,2025-04-02,failed,online
71417,8368,4013,1793.78,2025-07-14,completed,online
71477,13527,1,708.92,2025-05-04,failed,online
71566,12960,4106,841.76,2025-10-21,failed,online
71734,23324,564,789.26,2025-03-31,completed,online
71829,10948,3435,715.3,2025-04-03,failed,online
72031,13300,1,106.01,2025-08-17,completed,online
72118,48844,1659,1692.05,2025-09-11,completed,online
72250,21640,4448,510.34,2025-04-20,completed,online
72541,1102,253,999.65,2025-10-21,completed,online
72678,7801,4456,447.84,2025-01-18,completed,online
73553,4066,4947,1921.93,2025-05-21,failed,online
74084,39367,1,1553.14,2025-09-26,failed,online
74144,27274,2729,1691.77,2025-07-03,completed,online
74173,14647,2158,1506.92,2025-11-11,failed,online
74555,6924,880,1448.19,2025-10-03,completed,online
74967,4552,3485,775.4,2025-12-10,failed,online
74980,41571,4392,1854.96,2025-10-30,completed,online
75263,23666,2681,1493.19,2025-01-15,completed,online
75517,10872,3348,1061.3,2025-08-15,completed,online
75756,32344,1483,1642.6,2025-07-26,completed,online
75781,39989,3806,503.06,2025-06-13,completed,online
75962,39183,78,410.36,2025-05-09,failed,online
75963,7600,1,1805.53,2025-01-03,failed,online
75975,31358,760,1806.94,2025-08-25,failed,online
75991,41047,402,1251.78,2025-10-15,completed,online
76150,27475,1,1092.58,2025-03-27,failed,online
76354,42483,3259,888.86,2025-01-02,failed,online
76478,1416,4092,109.47,2025-02-16,failed,online
76533,34721,77,1691.6,2025-09-26,failed,online
76735,11936,3672,998.18,2025-12-28,failed,online
76741,17031,20,1781.77,2025-02-28,failed,online
77065,4518,1,476.01,2025-05-18,completed,online
77143,22362,767,1795.5,2025-11-23,completed,online
77174,28953,1,1095.48,2025-04-13,completed,online
77345,25854,3421,1144.69,2025-10-01,completed,online
77454,44728,1876,388.46,2025-11-30,completed,online
77882,13703,4737,1986.8,2025-07-17,failed,online
77916,16067,494,609.96,2025-01-25,failed,online
77919,40005,3669,582.44,2025-09-23,failed,online
78118,9680,1,48.24,2025-12-15,failed,online
79233,1032,1,1977.78,2025-03-28,completed,online
79265,24449,798,980.64,2025-05-29,failed,online
79400,48956,4894,769.84,2025-09-25,failed,online
79402,18618,3710,554.65,2025-11-16,completed,online
79529,44888,2438,901.0,2025-04-04,failed,online
79806,910,1215,1091.22,2025-11-20,completed,online
79908,21858,107,1756.34,2025-01-16,failed,online
79980,29676,4663,484.1,2025-06-22,failed,online
79998,13979,1897,48.9,2025-01-27,failed,online
80083,42154,2712,1751.94,2025-01-05,completed,online
80208,15697,1,1154.39,2025-09-05,completed,online
80830,47167,258,1494.03,2025-06-01,failed,online
80957,25939,1551,1736.51,2025-09-15,completed,online
81029,47966,236,884.03,2025-07-26,failed,online
81112,32851,255,1564.66,2025-03-19,completed,online
81290,37458,4203,1330.62,2025-12-27,failed,online
81556,25317,1,1684.54,2025-04-12,failed,online
81619,6990,1011,86.69,2025-11-02,completed,online
81869,8516,3118,858.42,2025-09-17,failed,online
82194,13099,1,369.48,2025-10-19,failed,online
82281,42069,2701,1381.22,2025-05-01,failed,online
82309,34901,2844,1840.08,2025-11-20,failed,online
82316,9716,3905,492.91,2025-04-29,completed,online
82420,37982,4545,689.72,2025-08-30,completed,online
82431,41708,1851,1382.5,2025-04-04,completed,online
82583,8420,1,485.88,2025-07-30,failed,online
82587,23435,4730,1558.13,2025-02-18,failed,online
82694,3413,3435,397.61,2025-07-02,completed,online
199,973,1,989.73,2025-10-17,failed,online
454,14257,148,592.16,2025-06-30,completed,online
536,9414,3822,1948.03,2025-08-29,completed,online
812,34788,1,1707.67,2025-07-05,completed,online
1404,10715,1917,1514.6,2025-06-01,failed,online
1498,31082,2946,1633.44,2026-01-01,failed,online
1718,979,1,1587.21,2025-02-08,completed,online
1802,38381,2433,609.75,2025-11-24,failed,online
1820,32179,3480,1773.62,2025-09-30,failed,online
1932,38285,2646,1741.7,2025-01-15,failed,online
2039,37833,1051,1352.44,2025-12-15,failed,online
2067,44217,1,103.44,2025-07-28,failed,online
2102,48180,1,446.98,2025-09-12,completed,online
2179,23136,145,1273.92,2025-05-18,completed,online
2398,25524,1507,1450.47,2025-11-14,failed,online
2529,30967,4909,956.78,2025-05-29,failed,online
2562,26992,1,1185.96,2025-07-27,completed,online
2718,35861,981,1149.39,2025-11-17,completed,online
2829,33346,1,1831.8,2025-12-09,failed,online
2901,12390,1,684.5,2025-10-25,failed,online
3131,16485,2357,941.77,2025-06-05,completed,online
3468,22561,1,1920.78,2025-02-20,failed,online
3614,38803,1200,637.34,2025-08-13,failed,online
4021,2145,1757,749.72,2025-04-29,failed,online
4553,2074,4238,1812.88,2025-06-23,failed,online
4583,18095,1,1378.91,2025-12-14,completed,online
4658,1660,4855,1841.7,2025-01-10,completed,online
4744,48245,746,1923.03,2025-12-06,completed,online
4774,31449,1936,350.3,2025-10-16,completed,online
5219,28545,1695,1951.49,2025-04-03,failed,online
5556,20593,1336,1196.03,2025-07-03,failed,online
5668,35928,2853,318.12,2025-07-27,failed,online
5759,39598,1,315.99,2025-06-05,failed,online
5763,32429,1790,1296.7,2025-05-31,failed,online
5971,37310,808,1879.17,2025-09-19,completed,online
6186,21328,3490,861.63,2025-10-22,failed,online
6282,17025,1149,378.73,2025-11-06,completed,online
6602,20733,1,506.63,2025-04-30,completed,online
6669,14619,121,380.78,2025-05-17,failed,online
6846,40647,1820,1258.1,2025-10-28,failed,online
7513,47887,1,1957.73,2025-11-30,failed,online
7988,27666,4663,855.36,2025-04-16,failed,online
8208,3293,3281,777.52,2025-12-15,failed,online
8211,17769,3473,1323.34,2025-09-22,completed,online
8221,37905,4523,981.19,2025-06-06,completed,online
8744,30411,2943,1979.42,2025-12-17,completed,online
8847,15201,2708,264.52,2025-02-22,completed,online
8869,20583,851,422.54,2025-02-23,completed,online
8963,24302,2736,1926.7,2025-08-07,completed,online
9013,24826,4087,696.79,2025-12-24,failed,online
9393,45671,1,5519.765461275647,2025-06-25,completed,online
9550,10227,3945,1248.17,2025-12-31,completed,online
9560,15831,1,7539.647516817477,2025-11-19,completed,online
9568,44492,1,187.1,2025-02-13,completed,online
9604,4074,1536,689.66,2025-10-05,completed,online
9810,30008,3431,755.26,2025-11-01,completed,online
9903,13246,1850,1104.68,2025-04-16,completed,online
10090,42488,729,979.28,2025-07-20,completed,online
10264,17662,4049,895.5,2025-06-27,completed,online
10478,25975,2361,535.36,2025-06-13,completed,online
10610,30227,2731,1509.22,2025-05-26,completed,online
10748,45704,576,1365.28,2025-09-30,completed,online
10997,46986,1322,296.77,2025-05-30,failed,online
11328,12232,785,545.22,2025-12-19,completed,online
11455,2686,4741,1503.36,2025-07-09,completed,online
11493,38042,644,486.8,2025-07-06,completed,online
11861,31958,3194,558.04,2025-10-19,completed,online
11950,39207,1562,1851.08,2025-08-29,completed,online
12056,19253,1,1761.72,2025-08-16,failed,online
12229,21190,4439,213.44,2025-11-13,failed,online
12243,40175,4206,387.72,2025-03-04,failed,online
12268,13860,1,1151.79,2025-11-13,completed,online
12406,8783,3835,475.17,2025-08-08,completed,online
12562,7549,1251,1461.01,2025-11-18,completed,online
12998,42957,3607,1014.82,2025-03-27,completed,online
13598,27807,1,1165.64,2025-02-22,failed,online
13731,3799,2806,1060.17,2025-08-03,failed,online
13812,28139,2237,1271.49,2025-08-15,failed,online
14122,15967,1,1149.24,2025-07-01,failed,online
15396,52,3460,1430.91,2025-03-06,failed,online
15760,1138,3311,1120.22,2025-12-19,completed,online
15775,36025,1,359.87,2025-05-16,completed,online
16046,47019,1,1280.36,2025-04-20,completed,online
16107,4664,2101,1895.18,2025-08-12,failed,online
16559,38013,1,69.65,2025-10-03,completed,online
16838,42528,1440,964.96,2025-10-21,completed,online
16888,31377,2403,447.69,2025-09-15,completed,online
16997,39991,454,848.6,2025-08-17,failed,online
17169,34061,3418,483.4,2025-12-18,completed,online
17179,15386,1,1987.51,2025-12-23,completed,online
17362,49018,2506,281.71,2025-05-08,failed,online
17692,17205,665,254.33,2025-10-11,failed,online
17808,27178,1,1698.12,2025-02-21,failed,online
18134,14448,3917,1222.05,2025-04-30,completed,online
18476,21970,1198,1971.56,2025-03-29,failed,online
5299,34722,4790,1718.59,2025-03-03,failed,online
14145,26553,3015,980.19,2025-11-09,completed,online
18916,22204,4317,472.66,2025-08-25,completed,online
19062,8881,3627,97.82,2025-10-20,failed,online
19249,37465,2050,1640.1,2025-02-24,failed,online
19457,46376,1314,331.99,2025-12-16,failed,online
19632,42830,4117,1322.36,2025-02-21,failed,online
19709,11614,4546,1600.55,2025-09-12,failed,online
19770,43053,4936,968.19,2025-12-01,completed,online
19910,40186,2078,105.19,2025-11-29,failed,online
20000,35974,2513,726.68,2025-09-01,failed,online
20992,6969,1,1591.66,2025-10-05,failed,online
21010,46529,2839,334.95,2025-05-27,completed,online
21094,42980,696,439.58,2025-09-05,failed,online
21103,3201,2020,144.21,2025-03-14,failed,online
21152,24483,422,818.28,2025-05-17,completed,online
21169,21013,3341,1108.64,2025-11-08,completed,online
21402,34742,1929,271.49,2025-01-10,failed,online
21571,26620,1982,784.39,2025-06-17,failed,online
21952,20619,1,1594.43,2025-03-06,failed,online
21954,7338,1439,1991.21,2025-02-10,completed,online
23363,30405,4190,279.71,2025-07-15,completed,online
23629,23290,3717,150.48,2025-01-24,failed,online
23828,31971,1,1791.82,2025-06-16,completed,online
23937,38141,3064,253.58,2025-12-29,completed,online
24023,5379,1,121.87,2025-07-17,failed,online
24886,44067,3959,220.81,2025-08-22,failed,online
25062,28249,1708,1742.48,2025-08-26,completed,online
