product_id,product_name,category,price
4437,Product4437,Sports,838.74
4626,Product4626,Electronics,3492.02
130,Product130,Home,3870.72
144,Product144,Books,2458.86
359,Product359,Clothing,1792.31
420,Product420,Electronics,3197.91
492,Product492,Home,2989.22
858,Product858,Electronics,100.98
1044,Product1044,Clothing,1124.39
1045,Product1045,Sports,2208.8
1549,Product1549,Electronics,4215.4
1573,Product1573,Home,2758.43
1746,Product1746,Home,1039.13
1842,Product1842,Home,4409.1
1963,Product1963,Sports,3492.88
1971,Product1971,Books,4449.74
2252,Product2252,Clothing,1839.73
2258,Product2258,Home,574.38
2391,Product2391,Home,1449.1
2829,Product2829,Clothing,1528.35
2899,Product2899,Sports,976.78
2931,Product2931,Clothing,4098.27
3044,Product3044,Books,2078.32
3776,Product3776,Sports,787.44
3787,Product3787,Clothing,1721.45
3925,Product3925,Sports,2692.86
4248,Product4248,Home,4182.29
4544,Product4544,Clothing,777.12
4687,Product4687,Sports,4540.83
4985,Product4985,Home,1904.0
284,Product284,Electronics,766.44
524,Product524,Books,862.58
784,Product784,Home,527.09
825,Product825,Sports,3749.32
897,Product897,Sports,2578.78
927,Product927,Sports,3892.44
943,Product943,Books,935.57
1602,Product1602,Electronics,3826.24
1828,Product1828,Electronics,4680.06
1864,Product1864,Clothing,399.29
2046,Product2046,Home,1254.19
2370,Product2370,Sports,4226.44
2666,Product2666,Clothing,1575.07
2765,Product2765,Sports,1759.03
3099,Product3099,Books,8.52
3278,Product3278,Home,1414.1
3486,Product3486,Clothing,3096.04
3696,Product3696,Home,1234.14
3698,Product3698,Home,3336.69
4241,Product4241,Books,1245.18
4680,Product4680,Sports,1255.69
4720,Product4720,Home,2756.4
4728,Product4728,Sports,3784.6
4910,Product4910,Sports,1569.82
32,Product32,Books,4301.69
177,Product177,Home,4847.83
276,Product276,Sports,3609.68
323,Product323,Sports,1284.47
701,Product701,Sports,447.19
953,Product953,Books,1642.4
1415,Product1415,Sports,1945.7
1491,Product1491,Home,2530.15
1566,Product1566,Electronics,9.16
1940,Product1940,Clothing,4243.48
1975,Product1975,Electronics,293.84
2451,Product2451,Sports,1523.04
2856,Product2856,Home,4032.95
2897,Product2897,Home,4858.52
2898,Product2898,Electronics,1591.57
3164,Product3164,Electronics,3686.69
3224,Product3224,Electronics,244.23
3317,Product3317,Electronics,1957.29
3319,Product3319,Electronics,1599.85
3383,Product3383,Books,3899.77
3426,Product3426,Sports,128.05
3450,Product3450,Sports,2585.21
3610,Product3610,Electronics,4982.56
3770,Product3770,Sports,2126.18
3891,Product3891,Electronics,4814.66
4187,Product4187,Books,1254.87
4305,Product4305,Clothing,412.13
14,Product14,Electronics,2888.44
101,Product101,Home,3513.65
138,Product138,Electronics,3263.74
345,Product345,Sports,4755.26
669,Product669,Sports,338.21
904,Product904,Sports,4869.24
914,Product914,Home,2127.78
1074,Product1074,Electronics,4055.18
1152,Product1152,Clothing,211.59
1209,Product1209,Home,1584.81
1250,Product1250,Electronics,3268.28
1817,Product1817,Books,3630.4
1822,Product1822,Books,2283.13
1933,Product1933,Electronics,4536.61
3659,Product3659,Sports,3755.12
4020,Product4020,Clothing,1311.45
4446,Product4446,Electronics,3019.81
4731,Product4731,Books,2812.59
4775,Product4775,Home,4583.31
6,Product6,Home,1820.31
337,Product337,Home,4291.18
968,Product968,Sports,2232.6
981,Product981,Books,1634.63
1076,Product1076,Books,1230.61
1109,Product1109,Clothing,997.49
1274,Product1274,Home,4494.64
1300,Product1300,Books,1310.27
1500,Product1500,Electronics,2049.29
1930,Product1930,Clothing,1652.08
2047,Product2047,Clothing,3190.42
2413,Product2413,Books,2538.98
2473,Product2473,Books,538.33
2528,Product2528,Books,4742.77
2979,Product2979,Books,2269.02
2980,Product2980,Books,829.71
3132,Product3132,Clothing,2222.03
3169,Product3169,Electronics,1073.89
3573,Product3573,Electronics,888.78
3596,Product3596,Sports,3069.51
3706,Product3706,Home,4663.48
3816,Product3816,Home,3089.5
4043,Product4043,Home,1598.18
4107,Product4107,Books,2513.59
4169,Product4169,Electronics,4711.34
4301,Product4301,Clothing,3260.51
4326,Product4326,Sports,4466.57
4514,Product4514,Home,1732.89
4557,Product4557,Clothing,1905.32
4560,Product4560,Home,3828.92
4764,Product4764,Electronics,1940.71
4862,Product4862,Home,3096.65
4942,Product4942,Clothing,2044.77
13,Product13,Electronics,2107.73
466,Product466,Sports,3643.66
533,Product533,Home,1566.89
585,Product585,Home,2086.37
608,Product608,Clothing,4339.67
683,Product683,Clothing,3950.71
690,Product690,Sports,4244.39
945,Product945,Sports,3407.63
955,Product955,Books,2694.17
1161,Product1161,Home,905.7
1806,Product1806,Electronics,4282.23
2067,Product2067,Home,2445.66
2547,Product2547,Electronics,4059.91
2604,Product2604,Home,171.44
2786,Product2786,Electronics,1230.13
3140,Product3140,Clothing,2381.88
3236,Product3236,Electronics,866.94
3318,Product3318,Books,4533.3
3817,Product3817,Sports,1938.09
4019,Product4019,Electronics,4816.99
4496,Product4496,Electronics,1576.33
4572,Product4572,Electronics,4387.42
4638,Product4638,Sports,567.21
4874,Product4874,Home,2160.98
4941,Product4941,Books,1002.14
29,Product29,Clothing,2034.78
57,Product57,Sports,1544.4
165,Product165,Clothing,1882.28
653,Product653,Electronics,3903.68
933,Product933,Sports,2463.83
950,Product950,Clothing,556.91
1194,Product1194,Sports,4566.47
1225,Product1225,Sports,2066.57
1231,Product1231,Sports,2283.07
1380,Product1380,Sports,2848.17
1787,Product1787,Clothing,3310.73
1954,Product1954,Sports,688.02
2064,Product2064,Clothing,4751.28
2110,Product2110,Sports,4566.93
2117,Product2117,Clothing,2478.65
2212,Product2212,Clothing,3651.51
2368,Product2368,Clothing,3858.49
2580,Product2580,Electronics,4383.29
2662,Product2662,Sports,2292.5
2714,Product2714,Sports,874.38
2759,Product2759,Electronics,493.87
3378,Product3378,Home,1141.59
3409,Product3409,Books,830.7
3480,Product3480,Books,2723.19
3567,Product3567,Clothing,1328.38
3822,Product3822,Home,2299.37
3922,Product3922,Home,3777.37
3984,Product3984,Electronics,1697.01
4017,Product4017,Books,2856.26
4249,Product4249,Home,1960.56
4307,Product4307,Clothing,2812.88
4380,Product4380,Sports,1357.51
4582,Product4582,Clothing,3292.94
4692,Product4692,Sports,397.49
4704,Product4704,Clothing,285.34
4738,Product4738,Sports,1247.1
406,Product406,Home,4535.56
500,Product500,Sports,3204.12
861,Product861,Sports,3351.22
869,Product869,Electronics,250.5
1413,Product1413,Books,3901.44
2097,Product2097,Books,3531.17
2250,Product2250,Clothing,3034.56
2711,Product2711,Books,903.67
3036,Product3036,Sports,2857.67
3193,Product3193,Home,4450.48
3455,Product3455,Home,4466.66
3613,Product3613,Electronics,487.2
3672,Product3672,Sports,2155.74
3717,Product3717,Sports,2849.26
3812,Product3812,Home,2749.2
4327,Product4327,Home,659.0
4505,Product4505,Sports,4687.77
4599,Product4599,Sports,867.55
4642,Product4642,Home,1345.94
4713,Product4713,Home,4488.8
4743,Product4743,Clothing,1911.37
4932,Product4932,Electronics,1148.85
26,Product26,Sports,4064.72
454,Product454,Sports,15.55
529,Product529,Electronics,4650.7
971,Product971,Sports,2057.83
1236,Product1236,Books,3092.24
1287,Product1287,Home,4770.59
1853,Product1853,Clothing,4794.02
1966,Product1966,Electronics,3203.46
2439,Product2439,Books,4852.6
2583,Product2583,Electronics,151.05
2725,Product2725,Books,3858.63
2735,Product2735,Clothing,3321.3
2863,Product2863,Books,4970.23
3113,Product3113,Books,3421.19
3124,Product3124,Sports,1719.42
3175,Product3175,Electronics,4038.43
3261,Product3261,Electronics,1406.12
3389,Product3389,Home,3964.29
3800,Product3800,Books,1905.47
3820,Product3820,Sports,1185.44
3854,Product3854,Home,4692.16
4066,Product4066,Electronics,1151.37
4592,Product4592,Home,4750.15
4678,Product4678,Home,4072.03
4851,Product4851,Books,2471.74
179,Product179,Sports,4754.45
296,Product296,Sports,3955.76
474,Product474,Sports,11.02
519,Product519,Books,777.19
609,Product609,Electronics,4249.25
1017,Product1017,Clothing,4284.57
1117,Product1117,Clothing,164.67
1478,Product1478,Books,2670.99
1656,Product1656,Sports,561.04
2031,Product2031,Home,1654.91
2329,Product2329,Sports,1891.03
2367,Product2367,Home,1156.26
2671,Product2671,Home,4484.28
2780,Product2780,Sports,834.94
2870,Product2870,Clothing,138.0
2973,Product2973,Electronics,4025.06
2988,Product2988,Books,2396.92
3055,Product3055,Clothing,224.67
3062,Product3062,Books,3048.34
3226,Product3226,Clothing,778.59
3286,Product3286,Electronics,4344.66
3324,Product3324,Electronics,3337.25
3602,Product3602,Electronics,2499.34
3814,Product3814,Clothing,3815.76
4207,Product4207,Clothing,2726.44
4578,Product4578,Clothing,2671.98
4608,Product4608,Clothing,2275.49
4828,Product4828,Sports,782.51
4844,Product4844,Books,3398.81
4960,Product4960,Sports,3218.51
244,Product244,Clothing,1840.74
256,Product256,Electronics,3136.91
290,Product290,Sports,4196.04
493,Product493,Electronics,3866.72
606,Product606,Sports,834.4
644,Product644,Clothing,4638.51
840,Product840,Books,1397.37
1143,Product1143,Sports,147.73
1260,Product1260,Home,1660.0
1327,Product1327,Books,4749.14
1382,Product1382,Books,1832.14
1716,Product1716,Books,241.93
1824,Product1824,Books,479.0
2000,Product2000,Clothing,164.12
2293,Product2293,Electronics,4808.69
2428,Product2428,Sports,2286.13
2525,Product2525,Sports,2476.43
2598,Product2598,Clothing,3153.68
2921,Product2921,Books,4915.9
3007,Product3007,Books,2744.25
3608,Product3608,Electronics,3249.15
3824,Product3824,Clothing,113.84
3935,Product3935,Electronics,3075.92
4011,Product4011,Home,266.11
4045,Product4045,Home,3717.18
4161,Product4161,Clothing,238.52
4471,Product4471,Electronics,4436.18
4527,Product4527,Home,4514.34
4591,Product4591,Electronics,1136.42
4753,Product4753,Clothing,4028.85
4772,Product4772,Books,4279.48
4786,Product4786,Books,4777.1
508,Product508,Clothing,1141.17
577,Product577,Electronics,1594.07
580,Product580,Home,878.5
720,Product720,Home,3305.17
761,Product761,Books,572.74
763,Product763,Sports,1402.43
807,Product807,Electronics,3529.75
1218,Product1218,Home,3787.05
1310,Product1310,Books,2249.67
1425,Product1425,Home,1341.86
1519,Product1519,Books,3924.07
1671,Product1671,Books,576.21
2104,Product2104,Electronics,2479.26
2170,Product2170,Books,1178.05
2178,Product2178,Clothing,1152.75
2181,Product2181,Home,1962.97
2567,Product2567,Books,1080.7
2642,Product2642,Home,4882.86
2705,Product2705,Sports,4573.57
2865,Product2865,Home,4216.52
2960,Product2960,Sports,3130.4
3184,Product3184,Clothing,4007.92
3750,Product3750,Electronics,1507.77
3957,Product3957,Books,651.89
3969,Product3969,Clothing,3964.42
4086,Product4086,Sports,4270.16
4345,Product4345,Books,881.0
4611,Product4611,Home,1279.14
4745,Product4745,Sports,1793.2
4787,Product4787,Clothing,775.26
4928,Product4928,Home,948.74
301,Product301,Electronics,3791.14
593,Product593,Clothing,4419.13
719,Product719,Books,3658.49
732,Product732,Clothing,4998.08
849,Product849,Home,868.63
1019,Product1019,Clothing,519.78
1312,Product1312,Sports,4380.54
1687,Product1687,Clothing,195.53
1754,Product1754,Sports,4276.74
2162,Product2162,Home,3603.22
2248,Product2248,Home,2690.49
2637,Product2637,Books,3593.37
2639,Product2639,Clothing,2238.71
3028,Product3028,Electronics,2242.13
3201,Product3201,Clothing,369.53
3215,Product3215,Books,3100.4
3277,Product3277,Home,2573.24
3588,Product3588,Sports,3021.96
3656,Product3656,Electronics,3724.45
3728,Product3728,Books,3872.69
4168,Product4168,Electronics,1010.16
4522,Product4522,Electronics,471.75
4531,Product4531,Electronics,761.32
4897,Product4897,Books,4882.46
76,Product76,Electronics,1276.24
232,Product232,Home,2862.53
295,Product295,Home,833.59
444,Product444,Books,4027.54
696,Product696,Books,4415.0
1301,Product1301,Books,1609.89
1323,Product1323,Books,372.02
1331,Product1331,Books,281.15
1342,Product1342,Home,3863.67
2239,Product2239,Electronics,2677.31
2522,Product2522,Clothing,2259.91
2546,Product2546,Clothing,3021.79
2581,Product2581,Clothing,3525.15
3174,Product3174,Electronics,4826.3
3254,Product3254,Sports,3573.46
3597,Product3597,Sports,2577.52
3781,Product3781,Clothing,4631.73
3834,Product3834,Clothing,3880.7
3959,Product3959,Home,4204.3
4094,Product4094,Sports,4706.64
4106,Product4106,Books,33.51
4357,Product4357,Books,4084.18
4365,Product4365,Books,260.02
4423,Product4423,Sports,5.22
4441,Product4441,Books,3548.64
4489,Product4489,Electronics,3232.42
4733,Product4733,Electronics,4416.37
4748,Product4748,Sports,2600.68
402,Product402,Electronics,2625.38
634,Product634,Home,452.17
757,Product757,Electronics,703.58
934,Product934,Sports,3281.03
992,Product992,Clothing,455.97
1168,Product1168,Sports,659.28
1293,Product1293,Electronics,3563.09
1359,Product1359,Books,3139.88
1635,Product1635,Books,4025.94
1847,Product1847,Clothing,3753.57
2197,Product2197,Sports,3242.46
2509,Product2509,Clothing,657.84
2634,Product2634,Electronics,1466.1
2756,Product2756,Books,4350.8
3074,Product3074,Electronics,4599.01
3137,Product3137,Electronics,3234.84
3618,Product3618,Books,3813.88
3660,Product3660,Sports,559.77
3792,Product3792,Electronics,4985.22
3797,Product3797,Sports,719.05
4195,Product4195,Electronics,43.25
4239,Product4239,Electronics,4018.19
4243,Product4243,Books,4221.57
4331,Product4331,Home,2685.02
4661,Product4661,Sports,1938.68
4795,Product4795,Electronics,2307.62
4961,Product4961,Clothing,3772.0
187,Product187,Books,3007.99
267,Product267,Clothing,1721.95
698,Product698,Electronics,4876.22
728,Product728,Sports,96.95
903,Product903,Electronics,4294.95
1357,Product1357,Clothing,1816.62
1540,Product1540,Electronics,364.65
1988,Product1988,Books,4275.76
2118,Product2118,Home,4155.71
2514,Product2514,Electronics,2875.18
2515,Product2515,Books,3799.74
2674,Product2674,Books,4755.65
2879,Product2879,Sports,2170.91
3259,Product3259,Electronics,1257.25
3361,Product3361,Electronics,1224.24
3566,Product3566,Clothing,3061.57
3713,Product3713,Sports,3715.91
4172,Product4172,Clothing,1209.07
4570,Product4570,Electronics,768.81
333,Product333,Clothing,605.33
491,Product491,Sports,47.64
548,Product548,Electronics,717.26
576,Product576,Books,515.39
1362,Product1362,Electronics,4456.78
1470,Product1470,Home,2416.19
1757,Product1757,Electronics,3035.2
2001,Product2001,Sports,807.57
2168,Product2168,Sports,2232.41
2510,Product2510,Sports,4364.05
2704,Product2704,Sports,3848.03
2805,Product2805,Sports,4225.93
3040,Product3040,Clothing,3012.72
3103,Product3103,Clothing,2407.66
3152,Product3152,Home,3829.27
3533,Product3533,Electronics,1971.78
4117,Product4117,Home,416.68
4236,Product4236,Home,277.61
4252,Product4252,Home,4966.52
4761,Product4761,Sports,3994.73
478,Product478,Home,125.9
589,Product589,Sports,425.82
623,Product623,Sports,2502.27
681,Product681,Clothing,4422.63
705,Product705,Books,263.23
808,Product808,Sports,1530.05
1066,Product1066,Sports,1407.22
1321,Product1321,Electronics,4549.41
1324,Product1324,Home,931.58
1429,Product1429,Home,4259.48
1619,Product1619,Books,4568.73
1916,Product1916,Sports,2738.09
2389,Product2389,Electronics,1588.84
2715,Product2715,Home,2278.93
3073,Product3073,Home,1197.13
3519,Product3519,Electronics,4044.8
3523,Product3523,Sports,4665.75
3594,Product3594,Electronics,4258.3
3685,Product3685,Electronics,4883.89
3998,Product3998,Clothing,3708.47
4031,Product4031,Sports,4617.44
4421,Product4421,Sports,2861.91
4696,Product4696,Books,847.89
4949,Product4949,Sports,4620.71
299,Product299,Electronics,4200.25
316,Product316,Clothing,4850.52
617,Product617,Books,4197.76
750,Product750,Electronics,4395.52
830,Product830,Books,305.48
1032,Product1032,Sports,3733.54
1064,Product1064,Electronics,619.91
1567,Product1567,Sports,675.74
1626,Product1626,Clothing,606.42
1694,Product1694,Books,1125.24
1918,Product1918,Sports,296.88
2159,Product2159,Home,4604.59
2244,Product2244,Clothing,2384.59
2433,Product2433,Electronics,2619.64
2455,Product2455,Books,4509.25
2545,Product2545,Books,315.83
3260,Product3260,Home,3385.05
3757,Product3757,Electronics,2905.68
3774,Product3774,Clothing,1901.98
3926,Product3926,Electronics,4347.65
4186,Product4186,Home,2117.36
4247,Product4247,Books,945.73
4352,Product4352,Clothing,757.42
4477,Product4477,Sports,3266.13
4651,Product4651,Sports,1039.84
251,Product251,Clothing,3057.06
305,Product305,Home,2912.83
314,Product314,Clothing,2016.54
471,Product471,Clothing,750.93
702,Product702,Sports,3279.5
930,Product930,Books,3567.15
972,Product972,Electronics,3036.1
1038,Product1038,Home,2732.38
1492,Product1492,Books,2766.38
1576,Product1576,Electronics,297.82
1618,Product1618,Books,4054.84
1939,Product1939,Clothing,2825.1
2249,Product2249,Sports,3340.75
2259,Product2259,Home,120.02
2275,Product2275,Electronics,2144.91
2554,Product2554,Sports,1960.54
2562,Product2562,Electronics,3920.63
3145,Product3145,Books,2941.24
3186,Product3186,Books,3895.13
3406,Product3406,Electronics,1660.83
3885,Product3885,Sports,2804.63
4215,Product4215,Electronics,2715.03
4237,Product4237,Books,2465.39
4405,Product4405,Electronics,4138.59
4499,Product4499,Clothing,3786.32
4735,Product4735,Clothing,4730.77
4797,Product4797,Books,1666.29
4877,Product4877,Clothing,3425.62
4882,Product4882,Clothing,1635.14
224,Product224,Books,752.95
320,Product320,Home,4440.43
600,Product600,Sports,2737.98
794,Product794,Clothing,910.28
826,Product826,Books,767.61
889,Product889,Books,2932.71
1081,Product1081,Sports,2593.42
1135,Product1135,Books,834.2
1253,Product1253,Home,4911.3
1436,Product1436,Clothing,4580.66
1876,Product1876,Clothing,1056.81
2148,Product2148,Sports,3462.16
2645,Product2645,Clothing,2747.62
2915,Product2915,Sports,4019.29
3078,Product3078,Electronics,1895.26
3293,Product3293,Home,4163.68
3431,Product3431,Books,1365.06
3599,Product3599,Home,2590.7
3600,Product3600,Books,887.27
3674,Product3674,Home,459.27
3977,Product3977,Electronics,2092.12
4002,Product4002,Sports,4692.46
4022,Product4022,Clothing,2790.73
4323,Product4323,Electronics,671.22
4800,Product4800,Books,3954.62
4913,Product4913,Home,1301.65
733,Product733,Clothing,202.96
833,Product833,Books,3561.82
891,Product891,Clothing,57.65
1060,Product1060,Sports,2733.76
1356,Product1356,Electronics,3871.48
1546,Product1546,Books,2546.71
1638,Product1638,Sports,4642.29
1777,Product1777,Electronics,3253.88
1884,Product1884,Clothing,1376.17
1944,Product1944,Books,3046.24
1989,Product1989,Home,2933.66
2011,Product2011,Electronics,1417.19
2058,Product2058,Electronics,1984.99
2383,Product2383,Home,4555.4
2517,Product2517,Sports,4949.71
2549,Product2549,Sports,408.6
2939,Product2939,Home,3487.65
2959,Product2959,Electronics,2659.04
2974,Product2974,Books,2078.15
2975,Product2975,Books,618.48
2987,Product2987,Sports,3047.18
2992,Product2992,Sports,604.48
3003,Product3003,Clothing,1877.43
3011,Product3011,Books,70.34
3058,Product3058,Home,3087.22
3097,Product3097,Home,2579.7
3479,Product3479,Home,2619.32
3755,Product3755,Sports,3325.67
3789,Product3789,Home,2666.58
3895,Product3895,Sports,2220.07
4127,Product4127,Clothing,1086.45
4132,Product4132,Books,623.68
4210,Product4210,Sports,839.18
4324,Product4324,Electronics,1208.79
4500,Product4500,Home,3210.41
4532,Product4532,Books,4922.37
4566,Product4566,Sports,796.65
4632,Product4632,Home,792.81
4857,Product4857,Books,2447.86
4871,Product4871,Home,2304.16
4908,Product4908,Sports,1550.15
11,Product11,Home,570.26
60,Product60,Clothing,1236.2
525,Product525,Clothing,4086.38
612,Product612,Home,3339.14
651,Product651,Clothing,1425.97
692,Product692,Home,4614.0
961,Product961,Books,3654.7
1472,Product1472,Clothing,4244.56
1641,Product1641,Clothing,1628.04
1726,Product1726,Books,2586.26
1765,Product1765,Sports,2028.44
2024,Product2024,Sports,4255.93
2133,Product2133,Sports,975.68
2350,Product2350,Home,2525.79
2461,Product2461,Books,224.71
2519,Product2519,Books,1419.78
2791,Product2791,Books,4197.72
2930,Product2930,Home,1403.46
4472,Product4472,Books,4891.41
4870,Product4870,Electronics,1180.92
5000,Product5000,Sports,3473.94
50,Product50,Clothing,1524.75
63,Product63,Books,1661.48
189,Product189,Home,3672.06
209,Product209,Sports,2005.68
330,Product330,Home,4965.71
419,Product419,Clothing,1807.29
477,Product477,Sports,498.88
736,Product736,Books,48.21
756,Product756,Clothing,4702.85
1169,Product1169,Books,3177.59
1211,Product1211,Clothing,717.09
1292,Product1292,Clothing,4156.65
1446,Product1446,Electronics,4950.73
1714,Product1714,Sports,3659.22
1946,Product1946,Clothing,2319.14
2286,Product2286,Clothing,4927.61
2553,Product2553,Home,1254.07
3165,Product3165,Clothing,2563.02
3289,Product3289,Electronics,1851.58
3857,Product3857,Clothing,1873.36
3902,Product3902,Books,304.12
3948,Product3948,Clothing,3048.14
4122,Product4122,Sports,3947.44
4129,Product4129,Clothing,3213.59
4584,Product4584,Books,1423.18
4782,Product4782,Sports,964.25
93,Product93,Electronics,2506.89
312,Product312,Books,1704.02
483,Product483,Clothing,2267.28
772,Product772,Clothing,2148.54
948,Product948,Clothing,2162.84
1003,Product1003,Home,3969.41
1097,Product1097,Clothing,88.48
1455,Product1455,Books,1365.88
1526,Product1526,Home,2899.2
1693,Product1693,Sports,1766.08
2320,Product2320,Electronics,3921.39
2352,Product2352,Books,2889.29
2651,Product2651,Sports,3392.02
2826,Product2826,Electronics,2066.76
3115,Product3115,Electronics,1601.74
3178,Product3178,Clothing,4918.11
3216,Product3216,Clothing,2597.19
3543,Product3543,Home,3629.6
3752,Product3752,Home,1154.53
3946,Product3946,Clothing,585.59
4085,Product4085,Electronics,2817.27
4286,Product4286,Sports,4656.88
4314,Product4314,Clothing,1785.98
4389,Product4389,Clothing,787.69
4698,Product4698,Electronics,2292.51
4710,Product4710,Sports,1896.62
4818,Product4818,Sports,183.89
4886,Product4886,Home,4428.34
142,Product142,Home,314.89
370,Product370,Electronics,915.03
640,Product640,Clothing,4188.32
648,Product648,Sports,4789.44
684,Product684,Sports,318.34
1305,Product1305,Clothing,4575.47
1597,Product1597,Home,4872.13
1704,Product1704,Clothing,4954.72
1921,Product1921,Home,3537.8
2065,Product2065,Home,818.72
2182,Product2182,Electronics,1760.21
2312,Product2312,Books,2056.39
2470,Product2470,Home,1720.64
3012,Product3012,Electronics,1421.26
3166,Product3166,Home,1261.32
3240,Product3240,Electronics,3148.92
3424,Product3424,Clothing,3693.73
3561,Product3561,Home,4848.11
3570,Product3570,Sports,4553.57
4174,Product4174,Sports,1284.31
4341,Product4341,Home,170.93
4383,Product4383,Sports,1839.21
4548,Product4548,Electronics,4108.18
4576,Product4576,Clothing,3743.9
4919,Product4919,Electronics,3616.05
4930,Product4930,Electronics,3259.67
457,Product457,Electronics,236.16
603,Product603,Books,1662.45
954,Product954,Electronics,4597.01
1160,Product1160,Books,1698.16
1290,Product1290,Sports,3139.63
1373,Product1373,Home,1836.27
1399,Product1399,Home,3646.39
2034,Product2034,Books,2834.86
2039,Product2039,Books,3374.11
2086,Product2086,Sports,4527.66
2099,Product2099,Home,3165.61
2194,Product2194,Electronics,3509.52
2369,Product2369,Clothing,1861.35
2375,Product2375,Electronics,3233.97
2586,Product2586,Clothing,3292.76
2726,Product2726,Books,4140.0
2812,Product2812,Home,138.53
2943,Product2943,Home,1342.08
3108,Product3108,Electronics,741.73
3284,Product3284,Electronics,2274.17
3434,Product3434,Books,3062.1
