transaction_id,customer_id,product_id,amount,transaction_timestamp,status,channel
37155,3524,260,1477.15,2026-01-01 01:56:54,failed,online
4619,555,372,3162.52,2026-01-01 21:50:50,success,store
94011,2384,8,3326.15,2026-01-01 19:16:52,success,store
37716,3353,228,3877.58,2026-01-01 13:27:04,failed,online
29309,3152,217,2648.59,2026-01-01 15:57:51,failed,online
71822,3820,218,2696.17,2026-01-01 00:17:43,success,online
77534,4136,340,2426.39,2026-01-01 18:46:57,success,online
92264,3096,383,3738.45,2026-01-01 07:51:06,success,store
74273,4672,452,3459.4,2026-01-01 18:04:38,failed,store
39869,1960,177,2829.24,2026-01-01 02:23:56,failed,store
61756,2475,381,981.24,2026-01-01 02:46:29,success,store
50918,1234,411,128.19,2026-01-02 01:14:26,failed,store
7902,3476,211,3518.95,2026-01-01 01:12:17,success,store
60003,890,301,340.25,2026-01-01 09:34:05,success,online
47210,397,448,4728.77,2026-01-01 17:46:59,success,store
16024,3287,329,4160.57,2026-01-01 10:02:40,failed,store
55051,358,137,3951.73,2026-01-01 15:35:01,failed,online
39879,4266,48,212.88,2026-01-02 00:56:26,success,online
38642,1970,49,3378.33,2026-01-02 00:26:16,success,online
91776,156,81,70.46,2026-01-02 03:36:22,success,online
24191,3146,418,4167.2,2026-01-02 02:08:10,failed,online
39159,3236,65,1039.29,2026-01-01 19:19:13,success,store
64931,2927,185,4735.84,2026-01-01 08:53:14,failed,store
32845,3667,242,1667.64,2026-01-01 18:44:38,success,online
90462,2250,116,684.96,2026-01-01 19:30:56,failed,online
36003,1166,368,1773.71,2026-01-01 11:39:48,success,store
73116,4369,208,4696.27,2026-01-01 16:59:57,failed,store
89331,3601,82,1300.84,2026-01-01 16:40:09,success,store
43481,4481,61,755.59,2026-01-01 17:14:40,failed,store
6457,2582,218,2993.86,2026-01-01 17:07:52,failed,online
66021,2328,489,1558.57,2026-01-01 20:35:08,success,online
44595,3332,392,3519.54,2026-01-01 16:22:25,failed,store
35002,3579,195,4643.23,2026-01-02 03:06:18,success,store
77976,1230,169,2206.85,2026-01-01 10:01:17,failed,online
63763,4688,330,2434.51,2026-01-01 14:49:23,success,store
58116,3455,412,18.05,2026-01-02 02:01:10,success,online
41934,1793,134,4833.78,2026-01-01 15:39:39,success,store
94200,4129,294,166.87,2026-01-01 07:54:45,failed,store
77804,3057,185,277.46,2026-01-01 17:18:23,success,store
88256,2024,267,4000.89,2026-01-01 11:23:41,success,store
43195,4825,191,2099.87,2026-01-01 15:33:10,success,store
94913,153,74,500.46,2026-01-01 09:02:45,success,online
60271,1234,177,1363.85,2026-01-02 01:44:10,failed,store
66248,274,497,576.86,2026-01-02 00:52:13,success,online
46994,2237,447,1522.75,2026-01-01 10:53:45,failed,store
61367,4702,227,4563.22,2026-01-01 07:47:55,failed,online
69104,2299,26,2398.61,2026-01-01 17:56:22,failed,store
6815,1739,107,234.59,2026-01-01 06:04:24,failed,online
85073,2052,493,4025.37,2026-01-02 00:45:50,failed,online
79002,127,474,2535.22,2026-01-02 02:52:34,failed,online
58964,4753,74,1379.47,2026-01-01 12:28:33,success,online
42049,3290,58,1489.44,2026-01-02 02:14:59,success,online
45762,541,419,373.76,2026-01-01 11:51:52,success,store
92319,1441,381,1397.99,2026-01-01 11:22:35,success,store
99818,1487,470,1496.34,2026-01-01 22:36:40,success,online
83105,15,322,375.5,2026-01-01 08:47:44,success,online
69841,1018,267,375.87,2026-01-02 02:34:17,success,store
96539,1785,372,4819.09,2026-01-01 03:27:44,success,online
77636,3706,140,25.06,2026-01-01 15:46:00,failed,store
1969,2629,201,1454.59,2026-01-01 07:59:59,failed,store
89822,4885,483,3671.5,2026-01-01 03:45:02,success,online
3005,4499,460,2122.88,2026-01-01 13:00:08,success,store
33656,570,387,3547.47,2026-01-01 13:05:59,failed,store
7713,1324,122,2974.16,2026-01-01 13:06:21,failed,store
13969,3767,494,4365.85,2026-01-01 02:11:08,failed,store
62649,3710,185,3755.84,2026-01-01 09:29:16,failed,store
47718,1085,320,1588.27,2026-01-01 16:34:37,success,store
52918,3363,198,4816.75,2026-01-01 06:55:51,success,online
40977,552,250,3074.91,2026-01-01 20:33:22,success,online
28341,1754,304,4709.62,2026-01-02 00:29:24,failed,store
43689,835,151,766.63,2026-01-01 16:54:09,success,online
11501,1706,317,1883.47,2026-01-01 06:34:06,success,store
96556,3340,81,1911.58,2026-01-02 02:31:20,failed,online
61158,1930,278,2129.1,2026-01-02 01:24:50,failed,online
53527,3426,100,809.82,2026-01-02 03:34:10,success,online
82436,1350,395,148.72,2026-01-02 00:31:28,success,online
92449,66,145,1779.27,2026-01-02 02:03:46,failed,online
22993,22,269,781.72,2026-01-01 06:07:07,success,store
84635,1312,307,1444.9,2026-01-01 19:05:22,failed,store
33809,600,67,264.71,2026-01-01 14:07:46,failed,store
42715,1654,121,2423.54,2026-01-01 18:40:08,success,store
16136,3444,95,3562.45,2026-01-01 07:23:13,failed,store
2846,3526,49,601.14,2026-01-01 01:19:16,success,store
16853,3966,142,3213.29,2026-01-01 10:42:16,success,online
38737,2688,382,3784.78,2026-01-01 14:48:18,failed,online
68527,2284,170,2466.01,2026-01-01 15:04:21,failed,online
94581,3486,243,3242.43,2026-01-01 03:35:36,failed,store
79702,2257,389,3456.75,2026-01-01 09:28:59,success,online
92398,2939,53,2129.96,2026-01-01 20:10:06,failed,store
28969,2748,114,3598.1,2026-01-01 19:28:14,failed,store
26040,2536,299,93.46,2026-01-01 19:50:22,failed,store
50623,3309,94,4964.27,2026-01-01 13:16:19,success,store
95929,6,296,2169.0,2026-01-01 07:22:05,success,online
33922,3358,204,3934.04,2026-01-01 01:04:16,failed,store
36551,88,214,1842.41,2026-01-01 18:11:07,success,store
30008,4798,403,3495.06,2026-01-01 02:12:12,failed,store
90647,3264,140,2939.8,2026-01-01 14:32:42,failed,online
52524,685,387,4549.78,2026-01-01 04:52:30,success,store
66348,3835,269,3763.57,2026-01-01 19:26:17,failed,store
84889,1464,168,2365.35,2026-01-01 00:02:23,failed,online
51072,2039,118,2136.24,2026-01-01 17:54:59,success,online
13541,3969,394,2277.38,2026-01-02 03:30:37,failed,store
27166,1191,273,1333.49,2026-01-02 01:58:52,success,store
68200,4142,19,191.32,2026-01-02 00:58:33,failed,online
28997,3263,320,16.35,2026-01-01 07:34:56,failed,online
2395,1040,340,3736.56,2026-01-02 03:24:46,success,store
77048,1420,349,1105.56,2026-01-01 00:06:05,success,store
90338,1140,90,1622.16,2026-01-01 11:11:36,failed,store
15167,450,224,2498.51,2026-01-02 03:19:30,failed,store
11101,2712,378,571.97,2026-01-01 16:30:07,failed,online
61151,2803,177,4887.36,2026-01-01 07:25:59,failed,online
45580,4810,209,3907.82,2026-01-02 02:47:32,success,online
84970,1869,438,1647.2,2026-01-01 16:35:25,success,online
3058,1000,29,3509.71,2026-01-01 23:54:46,failed,online
4455,1340,119,4651.87,2026-01-01 03:25:58,success,store
39817,136,302,4676.06,2026-01-01 19:01:19,success,online
77400,519,262,933.96,2026-01-02 00:21:25,success,online
33388,4171,352,266.53,2026-01-01 16:54:19,success,online
12613,4062,344,1767.63,2026-01-01 22:18:42,failed,online
96662,2257,88,4494.57,2026-01-01 15:37:28,failed,store
43340,4451,95,2024.19,2026-01-01 05:23:31,success,store
16727,3215,6,1608.77,2026-01-01 14:48:29,success,online
89870,1045,34,1767.16,2026-01-01 10:58:01,failed,store
16597,4068,487,3215.97,2026-01-02 02:20:50,success,online
88399,4768,288,1195.29,2026-01-01 13:11:13,success,store
98637,1743,375,4566.59,2026-01-01 01:18:13,success,online
85107,1686,428,351.52,2026-01-01 08:59:48,success,store
26554,3401,30,4036.98,2026-01-01 22:30:10,success,store
60813,2894,375,1064.43,2026-01-01 17:04:17,failed,online
65977,4018,130,553.77,2026-01-01 20:50:58,success,online
44089,3642,273,2945.02,2026-01-01 21:20:19,success,store
30291,4514,136,1888.73,2026-01-02 00:50:38,success,online
82336,2036,17,4188.35,2026-01-01 08:35:38,success,online
38050,1760,239,2811.52,2026-01-01 01:35:38,failed,online
70440,577,436,3686.34,2026-01-01 18:07:41,failed,online
21036,254,118,1275.31,2026-01-01 13:54:46,success,store
16110,3908,132,2147.24,2026-01-01 17:54:04,failed,online
69432,1556,135,2739.39,2026-01-01 21:51:19,success,store
91633,2071,65,1801.25,2026-01-01 19:13:08,success,store
97638,119,269,3915.4,2026-01-01 08:09:38,failed,online
12007,4018,64,2557.94,2026-01-01 19:43:34,success,online
34763,1822,102,2140.79,2026-01-01 16:14:00,failed,online
12160,3295,97,4868.7,2026-01-01 21:12:12,success,online
83054,4621,90,4891.27,2026-01-02 01:40:24,success,online
13997,1101,22,884.03,2026-01-01 02:41:37,success,online
25381,3429,49,1237.27,2026-01-01 08:15:10,failed,online
18699,2151,51,1617.28,2026-01-02 01:31:23,failed,online
72685,1759,463,1876.52,2026-01-02 00:35:57,success,online
84605,1687,271,2522.3,2026-01-01 11:17:19,failed,store
83254,4839,303,2131.49,2026-01-01 00:01:55,success,store
14676,3419,459,1448.04,2026-01-01 21:07:07,success,online
5426,3867,42,1722.89,2026-01-02 02:48:02,failed,store
67049,2561,441,32.41,2026-01-01 23:16:58,failed,online
79168,4759,183,2524.62,2026-01-01 10:54:37,success,store
1756,2282,196,3394.92,2026-01-01 13:05:12,failed,store
42966,4507,49,4121.38,2026-01-01 06:45:29,failed,online
11785,3124,260,1062.66,2026-01-01 01:51:43,success,online
61397,1745,446,4370.56,2026-01-01 07:03:55,success,store
51980,4543,65,1615.25,2026-01-01 04:43:34,failed,online
11934,1538,434,575.82,2026-01-01 03:16:44,success,online
30210,731,373,4885.09,2026-01-01 18:32:55,success,online
19405,3800,250,3054.63,2026-01-01 23:30:12,success,online
63240,1355,364,3518.04,2026-01-02 01:40:10,failed,online
64542,1130,137,271.29,2026-01-01 09:19:20,failed,store
53027,4601,211,511.36,2026-01-01 15:06:33,success,online
98640,1830,153,3897.07,2026-01-01 18:56:38,success,online
91341,2921,224,3904.58,2026-01-01 22:29:14,success,online
32339,3810,386,2871.6,2026-01-01 03:51:07,success,online
14098,3632,97,3650.29,2026-01-01 11:30:36,failed,store
6482,3196,150,4172.5,2026-01-01 04:04:11,failed,online
26437,2305,443,3695.59,2026-01-01 18:48:21,failed,online
84226,454,78,2936.42,2026-01-01 19:22:53,failed,online
64704,634,71,1112.35,2026-01-01 09:31:03,failed,online
41923,626,66,432.01,2026-01-01 02:54:14,failed,store
43112,1262,369,3823.34,2026-01-01 04:53:27,failed,online
49436,3996,28,4868.68,2026-01-01 15:09:00,success,online
60910,4964,90,35.98,2026-01-01 09:47:58,failed,store
93811,4915,32,2227.4,2026-01-01 10:00:40,failed,online
95309,3538,133,2675.94,2026-01-01 10:11:38,failed,store
67439,3463,410,2806.74,2026-01-01 20:03:33,success,online
92144,730,187,366.13,2026-01-01 19:55:08,success,online
20905,4441,381,4447.6,2026-01-01 00:48:24,success,online
7224,963,69,4991.09,2026-01-01 14:39:04,success,online
57938,2310,370,2545.67,2026-01-01 22:26:01,failed,online
10309,1090,436,3976.27,2026-01-01 13:00:27,failed,store
87450,2189,113,2815.07,2026-01-01 01:50:51,success,store
98215,1437,224,2801.43,2026-01-01 01:50:59,success,online
48781,4822,337,3407.69,2026-01-02 01:02:15,success,store
69285,3764,415,4445.5,2026-01-01 09:58:04,success,store
26947,528,118,4079.61,2026-01-01 15:28:32,success,online
83234,884,260,1719.72,2026-01-01 19:36:41,failed,store
59950,4787,24,2251.47,2026-01-01 18:51:19,success,online
45616,2463,439,4812.65,2026-01-01 19:20:56,success,store
35304,257,291,1357.43,2026-01-01 12:21:18,failed,online
40652,2182,287,4633.15,2026-01-02 01:04:20,success,online
45476,1000,20,1272.51,2026-01-01 19:16:40,success,store
24872,1796,215,1016.65,2026-01-01 04:11:15,failed,store
61960,453,349,4914.19,2026-01-01 22:32:05,success,store
67470,3164,252,316.22,2026-01-01 20:20:43,success,store
86923,1609,358,2987.68,2026-01-02 00:58:33,failed,store
30997,4237,24,4914.13,2026-01-01 19:46:20,failed,online
32156,655,356,395.13,2026-01-01 03:24:19,failed,store
57884,537,355,3875.15,2026-01-01 18:48:02,failed,store
16230,1723,184,141.36,2026-01-01 22:56:56,failed,store
88244,360,403,248.66,2026-01-01 07:37:08,failed,store
4945,1775,5,2467.68,2026-01-01 14:04:01,failed,store
28826,2255,431,598.51,2026-01-01 11:18:43,success,online
38838,1367,412,301.22,2026-01-01 03:19:19,failed,store
74457,4651,279,2304.45,2026-01-02 00:44:34,success,online
75109,3306,285,2167.3,2026-01-01 20:51:19,success,online
16047,1508,346,3561.79,2026-01-01 19:44:11,failed,store
2545,965,365,3332.89,2026-01-01 15:04:18,failed,store
67098,75,77,2495.69,2026-01-01 15:47:41,failed,online
9534,4774,285,2486.56,2026-01-01 23:18:57,failed,store
10771,3405,11,608.98,2026-01-01 05:10:28,success,store
31125,4891,198,278.21,2026-01-01 14:18:27,success,store
2992,2998,180,989.1,2026-01-01 13:17:32,failed,online
54115,4511,446,1084.86,2026-01-01 17:23:44,failed,online
82541,239,458,3898.54,2026-01-01 14:21:43,failed,store
40199,3472,140,1264.52,2026-01-01 09:15:24,failed,store
73674,4571,210,495.88,2026-01-01 20:30:20,failed,store
14131,734,114,3393.21,2026-01-01 08:28:48,failed,store
65726,908,415,85.47,2026-01-01 01:38:11,success,online
82339,3467,354,1567.67,2026-01-01 14:50:38,success,online
96242,282,151,3126.06,2026-01-01 14:54:26,failed,online
46228,1468,88,2288.58,2026-01-01 18:17:28,success,online
9953,3343,235,128.4,2026-01-01 23:10:35,failed,online
39437,2647,163,838.44,2026-01-01 18:41:04,failed,store
26156,56,333,289.78,2026-01-01 00:21:35,success,store
76334,3398,496,1027.25,2026-01-02 01:10:54,failed,store
43812,2509,228,4849.07,2026-01-01 04:47:36,success,store
84902,434,436,4255.11,2026-01-01 12:18:21,success,online
11435,2620,230,4604.16,2026-01-02 02:33:22,success,store
86284,4519,20,2632.14,2026-01-01 00:57:11,failed,store
7953,449,4,3588.98,2026-01-01 07:16:04,success,store
25437,4654,335,3264.11,2026-01-01 15:17:39,success,store
279,1113,131,396.92,2026-01-01 13:12:57,failed,online
31542,1251,149,1360.92,2026-01-01 04:05:57,failed,online
45695,3109,105,56.18,2026-01-01 05:45:23,failed,store
84807,116,130,2187.12,2026-01-01 20:00:57,failed,online
40901,3429,154,552.09,2026-01-01 02:06:56,success,online
83069,3862,327,1625.0,2026-01-01 20:24:24,success,online
36208,1576,474,3040.18,2026-01-02 00:45:01,failed,store
57144,193,133,3037.32,2026-01-01 09:24:26,failed,online
86519,471,450,1233.08,2026-01-01 09:33:55,failed,online
42133,925,460,1937.61,2026-01-01 01:41:51,success,online
50686,4861,277,4463.71,2026-01-01 05:35:29,success,online
11483,3572,483,562.3,2026-01-02 01:07:03,success,store
5085,791,228,2995.26,2026-01-01 07:54:09,failed,store
12906,3257,301,806.4,2026-01-01 15:18:56,success,online
61336,3009,72,3130.98,2026-01-01 06:36:11,success,online
8816,3570,222,4462.41,2026-01-01 19:39:07,failed,store
81809,3663,390,3958.95,2026-01-02 02:51:17,success,online
57025,4835,122,3964.06,2026-01-02 01:09:22,failed,online
27110,4543,500,2355.16,2026-01-02 00:17:25,failed,online
67368,3653,135,2193.13,2026-01-02 02:14:30,success,online
64649,2346,434,3325.75,2026-01-01 11:15:14,failed,online
38458,2121,344,2518.55,2026-01-01 06:49:16,success,online
29128,3340,365,4565.54,2026-01-01 21:22:24,failed,store
3493,361,23,1551.98,2026-01-01 05:10:26,failed,online
48822,4289,354,2152.18,2026-01-01 22:12:20,failed,online
98470,2106,54,4756.04,2026-01-01 22:29:32,failed,online
97612,4860,475,1224.53,2026-01-01 22:20:22,success,online
45950,1320,149,1312.01,2026-01-01 05:00:29,success,online
11081,2843,353,4624.91,2026-01-01 13:21:45,failed,store
37124,1025,185,4071.07,2026-01-01 11:27:16,failed,store
5539,2550,404,3133.14,2026-01-01 06:38:10,success,store
49988,2714,452,4578.11,2026-01-01 04:22:03,failed,online
37058,3330,360,1513.53,2026-01-01 14:01:37,failed,online
98566,4579,293,180.6,2026-01-01 19:08:24,success,online
10163,1309,122,3830.57,2026-01-01 15:19:54,success,online
51526,1397,20,1269.46,2026-01-01 23:22:24,success,online
14650,3836,468,2871.67,2026-01-01 20:46:09,success,store
47851,1980,104,707.56,2026-01-02 01:25:45,success,store
2892,2606,430,3544.17,2026-01-01 12:19:50,failed,online
91617,3315,219,2928.03,2026-01-02 03:45:46,failed,online
20765,490,447,2310.24,2026-01-01 13:55:57,success,online
71391,3963,74,1714.21,2026-01-01 16:15:00,failed,online
3692,1574,221,1917.55,2026-01-01 23:46:04,failed,online
35263,1054,377,2098.28,2026-01-01 12:07:51,failed,online
67864,2004,468,152.73,2026-01-01 05:17:40,success,store
53286,1869,119,3845.0,2026-01-01 17:37:50,failed,online
12271,899,266,2811.54,2026-01-02 00:16:41,success,online
88668,1839,75,4585.73,2026-01-01 04:20:19,success,online
44127,1651,123,2525.89,2026-01-01 10:26:48,failed,online
68405,20,110,4142.62,2026-01-01 04:56:20,failed,online
58196,281,327,1450.2,2026-01-02 01:26:21,success,online
61616,931,237,2940.08,2026-01-01 22:04:08,failed,store
18213,3816,457,827.87,2026-01-01 06:37:58,failed,online
37265,2626,223,976.44,2026-01-01 04:28:56,failed,store
64238,2070,120,4931.88,2026-01-01 16:34:30,success,store
68822,4664,447,1932.7,2026-01-01 21:37:44,success,store
59520,4452,217,312.24,2026-01-02 03:06:00,failed,store
12648,4608,215,856.59,2026-01-01 21:44:08,failed,store
72866,4228,223,1716.21,2026-01-01 03:23:53,success,online
37861,2096,350,1868.85,2026-01-01 03:31:48,success,store
24717,1913,353,4400.65,2026-01-01 13:36:46,failed,store
51599,672,335,2427.53,2026-01-01 04:29:47,failed,online
48183,3228,28,942.06,2026-01-02 02:08:54,success,online
97798,3114,410,2947.65,2026-01-01 14:26:20,success,online
23887,3975,331,1726.81,2026-01-01 09:38:46,failed,store
94821,2325,445,4380.36,2026-01-01 18:09:27,failed,store
75282,2461,449,4126.92,2026-01-01 19:04:21,failed,store
85094,4816,116,2792.94,2026-01-01 01:52:16,success,store
89349,1074,223,2079.46,2026-01-01 20:57:08,success,store
30463,824,195,4828.38,2026-01-01 09:53:50,failed,online
7660,2040,370,786.25,2026-01-01 11:58:18,failed,online
22625,2429,91,729.49,2026-01-01 13:12:03,failed,online
30537,4201,125,277.97,2026-01-02 00:54:23,success,store
55604,4139,233,643.69,2026-01-01 12:12:35,success,store
57827,3260,216,3838.51,2026-01-02 00:36:10,success,online
19389,2506,421,1487.99,2026-01-01 19:49:13,failed,online
41861,3182,309,3807.74,2026-01-01 22:45:08,failed,online
59545,894,253,4554.27,2026-01-01 16:13:15,failed,online
81826,3767,282,2536.67,2026-01-01 15:18:28,success,online
80487,353,176,4634.42,2026-01-01 04:23:58,success,online
86537,4786,171,1003.73,2026-01-01 23:42:22,success,online
49445,1528,113,2306.08,2026-01-01 05:39:31,success,online
31553,4708,138,2823.77,2026-01-02 01:09:00,failed,online
65858,2281,285,4189.74,2026-01-01 19:52:36,success,store
54202,3248,110,4757.97,2026-01-01 02:32:52,success,online
93339,2841,220,1539.89,2026-01-01 08:33:29,success,store
43618,2882,488,1520.36,2026-01-01 20:42:09,failed,store
16983,4389,83,2014.48,2026-01-02 02:42:22,failed,online
97458,2904,466,1029.25,2026-01-01 19:36:48,success,online
58992,991,44,4244.55,2026-01-01 16:12:53,failed,online
44187,4549,433,3352.22,2026-01-01 01:38:29,failed,store
6396,497,136,2766.22,2026-01-01 05:19:33,failed,online
99915,3541,158,3661.2,2026-01-01 21:13:22,failed,store
37792,2074,20,3714.27,2026-01-01 11:36:03,success,online
7533,2089,273,2507.88,2026-01-01 21:54:43,success,online
89962,3455,368,2496.56,2026-01-01 17:20:37,failed,store
73597,2524,54,3002.08,2026-01-01 23:26:16,success,online
69016,3532,233,4023.26,2026-01-01 05:00:06,success,store
71396,2633,331,2050.23,2026-01-01 12:37:15,success,online
38504,2694,421,3917.14,2026-01-01 21:32:20,success,online
26639,3016,199,2075.99,2026-01-02 01:33:55,failed,online
43247,975,393,4972.52,2026-01-01 01:04:11,failed,store
66993,1478,298,3831.76,2026-01-01 12:27:39,success,store
17311,4010,219,2253.22,2026-01-01 13:17:47,failed,online
70663,731,171,393.13,2026-01-01 11:23:47,success,online
79729,2716,437,4475.08,2026-01-01 06:52:45,failed,store
97617,2689,246,4832.86,2026-01-02 03:11:09,success,store
92086,3633,273,2007.79,2026-01-01 14:09:59,failed,online
41030,1040,231,2398.51,2026-01-01 12:29:22,failed,online
11010,2915,305,4049.35,2026-01-01 07:20:22,failed,store
51009,1956,394,326.07,2026-01-01 19:03:21,success,online
27670,4462,44,2619.92,2026-01-01 05:27:53,failed,store
53312,2688,273,3495.39,2026-01-01 21:11:37,success,online
10868,1553,93,2555.98,2026-01-01 07:34:45,failed,online
36459,2953,45,2777.26,2026-01-01 22:21:21,failed,store
24962,4438,19,4032.24,2026-01-01 04:11:17,success,online
72491,1851,439,848.1,2026-01-01 05:43:21,success,online
91627,1338,210,4386.65,2026-01-01 13:41:29,success,store
58140,4006,355,4401.69,2026-01-01 01:03:41,failed,store
49794,899,204,192.13,2026-01-01 20:33:35,failed,store
20508,535,228,4615.65,2026-01-01 01:16:43,failed,online
18248,595,187,4863.23,2026-01-02 02:11:42,success,online
8700,2004,374,4689.06,2026-01-01 17:51:15,success,online
58315,2502,110,403.9,2026-01-01 17:03:47,failed,store
49076,386,153,3489.3,2026-01-02 03:40:48,failed,store
31906,3346,248,3295.37,2026-01-02 02:45:01,failed,store
58777,408,380,1255.11,2026-01-01 09:22:46,success,store
55840,4116,162,2844.71,2026-01-02 00:15:59,failed,online
71073,4252,67,2931.08,2026-01-01 11:35:49,success,store
85993,2744,92,1123.84,2026-01-01 23:33:12,failed,store
57828,1720,475,2751.81,2026-01-01 17:39:49,failed,store
52499,3189,342,542.64,2026-01-02 02:48:10,success,store
17997,2596,59,4097.12,2026-01-01 02:07:12,failed,online
16497,1212,83,1355.03,2026-01-01 01:39:50,success,online
37,4155,259,1395.47,2026-01-02 02:46:24,failed,online
18345,317,71,286.96,2026-01-01 16:26:09,failed,online
7308,3728,266,3941.77,2026-01-01 17:47:59,failed,online
70299,661,316,3953.02,2026-01-01 00:40:07,failed,store
70720,3609,162,2992.88,2026-01-01 11:48:01,failed,online
1331,2159,482,4755.19,2026-01-01 12:53:49,failed,online
78779,1347,235,1439.28,2026-01-02 01:19:03,success,store
30430,827,191,4297.33,2026-01-01 17:25:42,failed,online
78251,2760,63,2975.72,2026-01-02 03:04:20,success,online
84497,3148,170,356.95,2026-01-01 16:09:41,failed,online
58561,4381,469,1674.59,2026-01-01 05:26:20,success,online
41307,3742,115,3642.07,2026-01-01 06:17:08,failed,store
80161,3853,262,4963.2,2026-01-01 12:14:16,success,online
92482,1370,477,3996.45,2026-01-02 02:59:29,failed,store
78630,4879,230,634.48,2026-01-01 02:05:41,failed,store
1484,2345,51,250.41,2026-01-01 14:14:36,success,online
84511,1374,472,2140.27,2026-01-01 01:30:21,failed,store
53150,2943,398,4253.04,2026-01-02 02:01:12,success,store
81363,2745,150,1590.43,2026-01-01 20:20:46,failed,store
95965,2300,72,1484.11,2026-01-01 10:54:00,failed,online
20419,3939,374,4026.32,2026-01-01 09:20:00,failed,store
35861,449,238,1309.14,2026-01-01 08:57:18,success,store
