customer_id,product_id,amount,transaction_timestamp
46718,1155,279.43,2026-01-01 12:14:10
38531,483,2075.81,2026-01-02 02:09:25
18311,2944,4823.11,2026-01-01 14:49:42
47177,506,1849.46,2026-01-01 03:08:56
49925,1033,3884.15,2026-01-01 22:34:36
16002,4559,2378.37,2026-01-01 11:01:33
33232,3212,2797.89,2026-01-01 15:57:12
33841,2067,1134.47,2026-01-02 01:49:30
24411,4862,1715.78,2026-01-02 03:36:24
45067,4165,317.2,2026-01-01 19:05:22
28471,3283,4959.9,2026-01-01 21:34:18
42725,4955,2449.32,2026-01-01 06:00:22
42405,4527,2769.87,2026-01-01 09:44:37
20230,3585,3278.31,2026-01-01 13:31:06
31828,3086,4963.11,2026-01-02 02:04:24
1009,2398,29.19,2026-01-01 15:59:45
6276,2770,2624.73,2026-01-01 01:17:28
19092,1299,2793.65,2026-01-02 00:00:06
48715,1161,4624.97,2026-01-01 09:57:32
8506,1581,1328.71,2026-01-01 16:57:19
34557,4387,634.07,2026-01-01 08:52:20
31886,2363,2082.33,2026-01-01 04:39:26
10619,4638,306.31,2026-01-01 14:15:13
8493,4205,4516.62,2026-01-01 02:43:50
47086,2393,1225.56,2026-01-01 17:04:44
39202,789,3068.94,2026-01-01 12:36:28
45126,604,2595.72,2026-01-01 17:41:56
28158,3916,3751.91,2026-01-01 00:48:22
24675,1030,2686.67,2026-01-02 03:39:35
7720,321,3721.59,2026-01-02 02:34:37
46827,2444,1119.61,2026-01-01 20:24:13
28515,4695,407.82,2026-01-01 23:42:56
39152,1787,3881.81,2026-01-01 09:24:02
31620,4518,2424.44,2026-01-01 20:48:14
28139,214,4028.38,2026-01-01 04:16:07
37202,3009,4953.65,2026-01-01 12:15:59
13390,4948,948.24,2026-01-01 15:03:16
29177,2558,2746.33,2026-01-01 12:17:28
11449,245,3787.32,2026-01-01 06:50:24
41617,2768,4754.43,2026-01-01 14:59:03
15780,4496,1142.07,2026-01-01 05:36:58
17507,1186,2613.49,2026-01-01 07:51:03
22706,2152,3455.94,2026-01-02 00:01:20
10348,2095,3430.12,2026-01-01 02:29:16
36573,2138,4939.28,2026-01-02 01:14:33
16406,3978,2637.8,2026-01-02 00:59:43
4673,3540,4313.22,2026-01-01 16:11:37
44671,1027,2137.69,2026-01-02 00:10:49
15790,3587,384.83,2026-01-01 10:58:49
9564,3638,4033.29,2026-01-01 13:39:07
21233,4517,457.52,2026-01-01 09:16:21
16007,3910,112.22,2026-01-01 07:59:04
42499,1485,1492.09,2026-01-01 11:27:42
41067,570,691.56,2026-01-01 16:18:18
43991,2516,3460.45,2026-01-01 10:46:50
45128,1587,4475.63,2026-01-01 20:12:15
26447,1151,3077.55,2026-01-02 00:17:10
40469,778,3635.78,2026-01-01 01:41:18
4411,1389,3676.79,2026-01-02 01:02:18
46920,1831,795.82,2026-01-01 04:56:18
43866,727,4942.3,2026-01-01 16:22:46
9085,4535,2127.28,2026-01-01 17:40:44
10077,4036,3335.32,2026-01-01 18:50:31
2081,414,1193.74,2026-01-01 11:31:07
15489,4876,2482.65,2026-01-01 09:00:10
22678,3558,2120.37,2026-01-01 12:20:21
21753,1849,2301.33,2026-01-02 03:25:45
41407,1745,67.68,2026-01-01 00:45:43
26716,333,605.39,2026-01-01 13:15:03
34909,1541,2630.75,2026-01-01 18:13:29
6963,795,4006.61,2026-01-01 04:09:36
147,1731,1745.02,2026-01-01 14:38:37
17061,4551,4912.49,2026-01-01 21:01:48
32431,1897,3188.84,2026-01-01 13:19:19
2255,4198,2399.76,2026-01-01 11:45:08
21462,1621,1705.88,2026-01-01 09:11:26
5964,2666,748.09,2026-01-02 03:14:02
40451,1091,2688.49,2026-01-01 14:00:58
42395,3692,89.5,2026-01-02 00:00:05
15172,495,4461.96,2026-01-02 01:36:22
29694,310,2686.03,2026-01-01 18:13:16
24543,977,4061.88,2026-01-01 09:15:16
34877,4632,2861.64,2026-01-01 05:18:36
28516,898,4344.52,2026-01-01 16:10:25
28628,2283,4338.64,2026-01-01 06:02:49
10370,274,4869.98,2026-01-01 14:29:49
47242,4263,4018.67,2026-01-01 17:36:32
8725,178,4597.47,2026-01-02 02:23:55
11986,1639,2113.97,2026-01-01 17:46:15
41343,346,2940.93,2026-01-01 02:59:20
4921,2574,1347.89,2026-01-01 00:32:25
14161,4204,3252.57,2026-01-01 21:51:49
26390,3569,218.62,2026-01-01 13:58:45
39019,835,1335.65,2026-01-01 00:31:40
38863,2544,78.54,2026-01-01 20:38:03
8254,4600,3070.57,2026-01-01 16:13:07
9907,2273,520.01,2026-01-02 02:33:10
24737,2297,1699.02,2026-01-01 19:22:59
27910,3900,4726.13,2026-01-02 01:37:04
35715,4342,3963.27,2026-01-01 15:01:24
25367,1585,1658.49,2026-01-01 23:19:27
24485,3104,747.96,2026-01-01 01:12:42
9601,3906,2203.37,2026-01-01 03:03:51
27361,504,2320.51,2026-01-01 22:08:49
34099,855,2438.02,2026-01-01 10:04:26
42878,3909,3358.61,2026-01-01 18:36:17
733,1432,1895.22,2026-01-01 07:19:05
32395,1085,2159.47,2026-01-01 12:42:53
6287,556,1780.48,2026-01-01 10:19:52
23200,1015,2008.52,2026-01-01 13:39:18
43316,3171,2803.91,2026-01-01 02:28:13
32365,1228,1930.72,2026-01-01 19:36:43
13195,1127,1401.56,2026-01-01 06:31:00
28523,3623,1895.5,2026-01-01 16:58:44
32494,1846,3404.47,2026-01-01 13:16:34
36747,1649,2602.41,2026-01-01 04:11:41
7807,3332,3997.54,2026-01-01 03:55:17
40667,1773,3801.24,2026-01-01 10:02:17
35850,2315,3131.62,2026-01-02 03:07:50
44718,2031,4572.34,2026-01-01 22:41:04
47264,88,3477.34,2026-01-01 16:14:33
6147,3515,1911.28,2026-01-01 22:58:38
11616,3084,1294.05,2026-01-02 03:28:23
25689,2170,793.46,2026-01-02 01:02:06
39812,1543,4958.04,2026-01-02 03:02:59
20606,2881,978.65,2026-01-02 00:45:19
22205,2759,1154.72,2026-01-01 04:32:00
6384,1225,4940.85,2026-01-01 23:00:54
5418,2424,2169.85,2026-01-02 01:44:17
32389,3786,2408.36,2026-01-01 22:07:33
20347,4831,626.58,2026-01-01 03:32:55
1094,1376,2504.01,2026-01-01 12:01:41
46981,1958,1514.83,2026-01-01 18:06:27
44296,414,4687.6,2026-01-02 00:31:06
22644,2595,3084.02,2026-01-01 18:06:58
15896,4599,1577.12,2026-01-01 19:25:31
14562,3285,2321.72,2026-01-01 18:10:28
20310,1933,3363.67,2026-01-02 01:28:02
34654,1107,2167.03,2026-01-01 12:09:16
28065,3086,863.86,2026-01-01 06:18:07
9811,3205,2048.26,2026-01-01 18:32:44
38274,2032,1595.35,2026-01-02 00:43:22
41364,3346,2718.56,2026-01-01 13:57:28
14934,1724,4901.85,2026-01-01 15:15:17
31204,2047,4467.81,2026-01-02 03:03:11
8163,4910,3855.87,2026-01-01 03:12:43
29417,3587,705.43,2026-01-01 03:10:24
11563,3417,23.37,2026-01-01 16:51:07
13611,3569,4422.46,2026-01-01 01:53:21
42227,1396,31.68,2026-01-01 02:34:25
15759,3137,2497.46,2026-01-01 01:26:18
23423,3527,2524.65,2026-01-01 07:10:34
38391,4758,3070.84,2026-01-01 00:17:57
48186,967,1639.27,2026-01-02 02:37:10
7277,2191,828.88,2026-01-01 08:12:33
5609,3806,3476.13,2026-01-01 17:08:22
1665,697,4156.43,2026-01-01 13:48:52
44459,1691,952.93,2026-01-01 02:06:28
34792,3514,602.54,2026-01-01 09:15:21
362,1839,1219.04,2026-01-01 03:51:13
42175,3491,3956.96,2026-01-01 00:32:02
29396,1603,3507.7,2026-01-02 01:18:48
28940,702,3775.66,2026-01-01 08:10:23
3735,2305,2194.54,2026-01-01 18:22:38
18984,2196,4366.55,2026-01-01 08:33:07
45220,1557,2691.83,2026-01-01 23:08:58
32885,4039,3413.71,2026-01-01 09:31:41
37558,4060,2011.6,2026-01-01 23:53:53
49070,944,697.28,2026-01-01 16:19:09
32771,3007,2554.5,2026-01-01 02:51:38
43340,869,430.91,2026-01-01 23:41:22
6736,1153,4738.92,2026-01-01 21:55:45
3891,818,4971.97,2026-01-01 00:58:53
14603,1636,4600.98,2026-01-01 17:20:34
5805,2524,2172.75,2026-01-01 07:51:50
27878,2886,469.52,2026-01-01 13:08:53
29129,2746,2916.72,2026-01-01 07:56:00
30169,3861,2651.35,2026-01-01 11:29:37
39136,4223,3908.18,2026-01-01 22:20:19
4311,3640,3409.87,2026-01-01 05:59:26
21156,2348,91.28,2026-01-01 09:50:52
7911,4058,572.18,2026-01-02 00:59:37
33401,2483,2699.08,2026-01-02 01:04:11
29248,1157,4832.51,2026-01-01 02:31:07
38610,1642,858.38,2026-01-01 05:02:50
8006,4541,2255.93,2026-01-01 23:20:37
40357,3998,753.08,2026-01-01 15:25:58
46179,2800,2998.75,2026-01-01 14:12:33
1626,3555,3629.62,2026-01-01 08:42:30
43413,3081,4227.96,2026-01-02 00:56:42
47530,639,2688.63,2026-01-02 02:10:52
9940,3652,2517.0,2026-01-01 19:30:02
734,3973,1697.97,2026-01-01 11:38:18
6990,4366,2034.55,2026-01-01 09:15:12
6759,800,1961.69,2026-01-02 02:35:11
2086,1924,3769.13,2026-01-02 03:02:37
17125,4779,3725.09,2026-01-01 07:45:22
24145,3556,2932.81,2026-01-01 18:34:26
7307,4022,3560.02,2026-01-01 22:37:57
43361,2418,3832.7,2026-01-01 20:14:25
34171,1017,1073.86,2026-01-01 16:29:27
14608,4306,1449.46,2026-01-01 05:51:06
46828,3653,2681.71,2026-01-02 00:29:43
11278,3406,1133.39,2026-01-02 01:26:55
49785,3037,4999.92,2026-01-01 18:19:41
48544,949,4485.73,2026-01-01 13:12:34
26337,143,4881.83,2026-01-02 02:00:31
17545,3962,600.01,2026-01-01 04:02:03
9566,2042,3685.25,2026-01-01 14:38:21
49822,2551,1340.79,2026-01-01 01:56:46
344,3320,310.98,2026-01-01 13:23:31
25083,624,1842.08,2026-01-01 08:12:10
17810,3506,3857.2,2026-01-01 10:42:34
23502,1584,1694.77,2026-01-01 04:32:02
33674,1865,3051.52,2026-01-01 02:47:39
11009,3100,2231.23,2026-01-01 11:53:27
32735,1440,3482.82,2026-01-01 20:09:01
553,2441,4941.68,2026-01-01 11:30:44
41882,3008,4869.03,2026-01-01 11:31:16
21498,1180,2607.2,2026-01-01 19:57:28
6042,4189,2058.44,2026-01-01 18:42:38
2050,3149,668.42,2026-01-02 02:21:26
21170,786,1267.73,2026-01-01 14:46:12
19862,3909,2311.16,2026-01-01 20:01:55
49052,4384,3311.07,2026-01-01 03:04:27
32601,2634,1313.03,2026-01-01 17:46:00
9751,2633,2349.83,2026-01-01 12:43:15
9164,4644,3863.51,2026-01-01 06:17:52
13489,2721,4374.93,2026-01-01 15:36:15
24438,25,2196.79,2026-01-01 22:54:41
15341,125,607.29,2026-01-01 02:10:39
45547,4625,963.31,2026-01-01 15:52:17
1254,131,1074.37,2026-01-01 18:37:17
372,809,2794.12,2026-01-02 02:42:29
12375,2555,1572.07,2026-01-01 02:47:15
12939,981,4760.95,2026-01-01 23:25:57
33689,4232,639.87,2026-01-01 16:51:51
37471,1935,1025.65,2026-01-01 05:21:50
40699,2807,536.25,2026-01-01 09:54:45
12323,1031,932.27,2026-01-01 05:28:07
1569,1567,4573.16,2026-01-01 00:41:31
16874,3634,4569.88,2026-01-01 14:04:42
44962,397,2372.9,2026-01-02 02:49:20
13427,2488,1060.75,2026-01-01 10:04:55
1644,4921,2985.67,2026-01-01 19:50:10
36854,734,619.76,2026-01-01 08:06:29
14547,2808,1443.06,2026-01-01 16:48:26
20019,4627,2198.67,2026-01-01 23:48:34
10373,3573,1633.58,2026-01-01 08:35:35
23150,3082,3567.76,2026-01-01 15:13:43
30096,4477,2016.22,2026-01-02 02:46:30
17798,2047,4476.98,2026-01-01 22:54:48
23992,774,4354.8,2026-01-01 15:51:37
21533,368,2139.93,2026-01-01 10:59:21
5458,4642,2404.42,2026-01-01 18:24:50
40998,786,2240.64,2026-01-02 03:42:39
32517,2176,318.2,2026-01-01 16:29:59
28615,4047,2399.56,2026-01-01 15:17:59
47900,1052,1945.3,2026-01-01 21:27:09
4551,4500,4116.45,2026-01-01 23:35:30
31224,2727,403.08,2026-01-01 18:53:53
36945,4341,4765.9,2026-01-01 15:27:48
6372,3567,4590.02,2026-01-01 04:56:49
10701,2993,2547.32,2026-01-01 22:12:21
19820,1171,3648.18,2026-01-01 06:20:53
47911,2743,4976.26,2026-01-01 05:48:12
10116,861,3314.06,2026-01-02 00:56:35
32690,4589,1889.52,2026-01-02 01:27:26
407,1041,259.69,2026-01-01 13:49:17
34028,517,3532.89,2026-01-01 17:07:58
25815,1708,1793.82,2026-01-01 15:36:20
33944,4958,4686.04,2026-01-01 09:05:46
3338,4391,2306.51,2026-01-01 13:04:41
21497,689,4480.27,2026-01-01 23:18:29
7725,1029,1018.14,2026-01-01 12:32:52
3040,16,4857.85,2026-01-01 00:03:01
23390,4216,449.49,2026-01-01 05:30:14
29425,2921,4529.3,2026-01-01 18:43:55
10812,4541,4474.04,2026-01-01 22:46:08
2324,1938,144.86,2026-01-01 18:49:14
22624,304,4923.07,2026-01-01 19:41:59
31443,1387,2745.36,2026-01-01 08:18:18
18227,95,4790.47,2026-01-01 09:50:31
2050,1059,3416.59,2026-01-01 09:18:24
7678,2986,4734.74,2026-01-01 00:31:57
14422,3153,1244.51,2026-01-01 09:08:40
48085,2067,3875.59,2026-01-02 00:15:56
33107,84,1589.22,2026-01-01 00:26:15
4638,2671,37.21,2026-01-01 07:23:03
20912,3472,2091.76,2026-01-01 09:53:23
6903,4520,4817.7,2026-01-01 05:55:41
42999,58,620.5,2026-01-02 03:44:49
9066,3355,4770.86,2026-01-02 03:16:25
4174,648,2292.66,2026-01-01 06:39:28
35262,965,4288.81,2026-01-02 00:23:20
41597,810,353.23,2026-01-01 15:52:23
36979,3966,66.14,2026-01-02 03:20:19
45201,3707,2481.75,2026-01-01 08:46:28
36517,3506,3553.29,2026-01-02 00:04:56
6467,3731,2936.9,2026-01-01 07:40:39
27890,2638,4771.7,2026-01-01 22:28:13
17974,2671,4403.9,2026-01-02 00:14:57
16101,1018,258.94,2026-01-01 09:12:00
28413,1940,1884.45,2026-01-01 16:30:05
18463,4470,2185.97,2026-01-01 14:47:09
46747,1927,4534.41,2026-01-01 17:35:56
25071,589,2314.7,2026-01-01 17:55:42
39624,765,2435.89,2026-01-01 03:10:02
13993,807,2548.76,2026-01-01 08:42:43
23651,4343,1284.89,2026-01-01 21:20:26
27765,1493,2563.44,2026-01-01 04:22:55
49744,2137,1434.7,2026-01-01 04:50:33
17258,4388,4820.34,2026-01-01 01:33:20
26035,1137,3837.28,2026-01-01 22:36:23
2863,3435,10.41,2026-01-01 17:56:57
42549,1256,2759.23,2026-01-02 01:02:36
19293,491,3037.6,2026-01-01 20:22:02
24845,1668,3465.1,2026-01-01 19:17:56
37313,1758,1032.62,2026-01-01 22:01:16
34712,4394,923.93,2026-01-01 23:08:45
215,1868,2327.38,2026-01-01 06:05:33
18188,691,4059.11,2026-01-01 06:16:49
4129,2064,4594.26,2026-01-01 21:51:08
8251,1362,1635.88,2026-01-01 08:06:46
46414,3132,1911.76,2026-01-01 13:42:24
14043,4153,2172.08,2026-01-01 12:25:34
44379,3438,2094.01,2026-01-01 14:35:31
37764,277,582.3,2026-01-01 09:40:36
6132,1381,2429.21,2026-01-01 09:50:29
12936,2707,4648.76,2026-01-01 07:28:55
6714,3473,673.98,2026-01-01 01:29:09
33750,152,452.51,2026-01-01 22:32:49
19881,2432,3058.27,2026-01-01 03:53:46
5091,4120,2475.52,2026-01-01 23:17:51
40963,1301,614.16,2026-01-01 00:40:59
11079,2279,3251.26,2026-01-01 04:43:30
30959,2129,3722.14,2026-01-01 04:42:13
48268,3715,4506.08,2026-01-01 22:48:52
8910,2935,4762.26,2026-01-01 00:53:07
39040,591,1692.67,2026-01-01 15:13:55
18690,2418,340.57,2026-01-01 06:46:40
40047,1508,4474.06,2026-01-01 11:00:54
32634,4732,3979.73,2026-01-01 07:47:23
23323,732,3505.63,2026-01-01 16:01:43
39713,1392,1077.68,2026-01-02 03:26:38
9359,989,734.31,2026-01-01 17:58:56
36650,3340,366.71,2026-01-01 05:51:47
10733,2878,4001.25,2026-01-01 02:51:25
40653,949,4985.28,2026-01-01 16:00:59
45042,517,3661.62,2026-01-01 00:32:26
20042,3686,2506.88,2026-01-01 05:31:11
34365,4804,3240.74,2026-01-01 15:36:26
34815,3167,4826.64,2026-01-01 06:32:07
14316,2261,109.37,2026-01-01 02:48:02
21094,3264,589.83,2026-01-01 22:06:12
2601,190,2854.06,2026-01-01 14:44:15
34551,400,2884.24,2026-01-01 05:01:10
3280,2509,4255.51,2026-01-01 07:35:03
30984,804,91.9,2026-01-01 11:09:00
16618,2428,1344.36,2026-01-02 00:29:09
37498,1597,1609.33,2026-01-01 20:35:29
40528,488,3250.68,2026-01-01 19:43:42
32217,1819,3566.77,2026-01-02 01:06:18
13179,1189,1375.51,2026-01-02 00:26:09
37794,2626,626.81,2026-01-01 02:12:21
7579,1335,2633.68,2026-01-01 07:06:09
38390,758,3110.11,2026-01-01 05:27:48
9878,4169,4684.46,2026-01-02 00:12:22
13497,4427,4842.38,2026-01-01 20:56:20
37050,1365,4271.26,2026-01-01 14:25:55
30311,137,2285.11,2026-01-01 14:32:14
27155,1178,2659.86,2026-01-01 08:02:42
5745,4006,4036.29,2026-01-01 17:35:45
42588,462,4083.97,2026-01-01 23:26:24
45340,343,3593.51,2026-01-01 15:51:50
27726,32,2087.16,2026-01-01 04:57:12
47959,4774,4273.81,2026-01-01 18:25:11
36378,3397,3517.56,2026-01-01 03:29:40
5693,2104,3577.45,2026-01-01 01:00:44
39263,2270,2434.17,2026-01-01 00:02:26
8054,2592,4380.54,2026-01-01 09:00:27
24911,2467,995.39,2026-01-01 04:15:34
4907,2141,1308.55,2026-01-01 16:24:57
18085,547,2292.87,2026-01-01 13:31:52
17132,106,152.68,2026-01-01 14:40:34
15915,3674,3024.2,2026-01-02 01:26:31
6475,4557,2847.02,2026-01-01 06:29:24
46347,2155,430.31,2026-01-01 12:56:48
24780,1606,2782.73,2026-01-01 23:16:31
18838,3299,1183.71,2026-01-01 10:32:36
45835,3699,3668.47,2026-01-01 06:30:25
2181,1682,2627.88,2026-01-01 13:20:46
14171,4844,1904.85,2026-01-01 03:50:26
36913,4136,857.59,2026-01-02 01:40:25
14688,2612,3638.55,2026-01-01 05:53:07
44532,1539,2003.03,2026-01-01 20:33:27
21498,2292,3305.55,2026-01-01 10:13:26
32513,4391,896.33,2026-01-02 01:49:46
31744,1832,4800.33,2026-01-01 17:20:22
25267,4825,4918.51,2026-01-01 17:14:38
43258,4665,4224.45,2026-01-01 02:21:14
23333,3304,2910.33,2026-01-01 12:48:24
12341,2356,680.37,2026-01-02 00:12:21
49520,327,2729.92,2026-01-01 17:00:53
7559,4137,2790.54,2026-01-01 11:19:15
48534,1032,474.26,2026-01-01 02:03:29
46730,1560,596.9,2026-01-01 12:08:48
28966,3306,1483.43,2026-01-01 16:04:43
25582,2283,1405.02,2026-01-01 09:00:59
18382,1507,3153.82,2026-01-01 09:59:47
41814,2118,3434.66,2026-01-02 03:35:12
6205,788,2551.57,2026-01-01 03:37:10
45564,3541,4037.58,2026-01-02 03:37:55
22364,3392,4974.01,2026-01-01 12:05:39
11623,3161,3704.02,2026-01-01 16:16:58
36958,522,1396.97,2026-01-01 20:19:49
17241,3211,4493.57,2026-01-01 04:44:41
25509,1633,4265.87,2026-01-01 23:22:13
46136,2472,432.12,2026-01-01 20:26:24
35755,2658,4547.94,2026-01-01 21:53:27
8047,462,3009.97,2026-01-01 00:04:10
23226,947,295.54,2026-01-01 12:04:06
4790,3251,1007.38,2026-01-01 07:33:55
1094,630,446.16,2026-01-01 01:42:06
4620,708,2423.92,2026-01-01 01:26:21
11249,3420,4986.09,2026-01-02 02:29:15
39510,2495,228.41,2026-01-01 15:05:07
48380,3346,3018.21,2026-01-01 15:49:17
33448,3796,3857.19,2026-01-01 17:49:03
27825,3155,2131.76,2026-01-02 00:47:42
36577,3202,3774.65,2026-01-01 21:13:55
42019,3213,331.44,2026-01-01 02:33:59
42025,3846,4018.79,2026-01-01 14:26:10
25007,2976,3884.37,2026-01-01 18:53:55
35220,3847,172.67,2026-01-01 10:46:17
2681,435,148.47,2026-01-01 19:51:57
16095,2916,3692.84,2026-01-01 01:08:04
46098,1106,4549.12,2026-01-02 01:58:52
15044,521,1819.72,2026-01-01 14:05:09
37967,1848,1632.0,2026-01-01 05:53:24
25439,2804,2824.36,2026-01-01 10:13:09
5177,228,4084.26,2026-01-01 12:26:37
6884,1968,4579.1,2026-01-01 18:16:10
9488,1693,1408.85,2026-01-01 20:07:44
46972,809,54.4,2026-01-01 19:22:36
45482,2613,4606.6,2026-01-01 19:55:44
8778,3088,4369.62,2026-01-01 20:25:15
16565,4347,4051.09,2026-01-01 03:34:58
8198,2471,2353.52,2026-01-02 01:00:52
684,4374,524.37,2026-01-01 04:45:22
47830,2707,4342.28,2026-01-01 03:59:22
40303,3168,3994.78,2026-01-01 13:07:21
565,4758,2608.47,2026-01-01 14:28:02
13911,3351,4845.17,2026-01-01 09:51:17
37834,1903,871.06,2026-01-01 23:52:52
20874,538,3137.89,2026-01-01 04:16:11
19084,3955,1306.21,2026-01-01 09:33:52
32701,4667,1270.7,2026-01-01 16:27:21
24655,4107,3439.32,2026-01-01 13:31:11
4928,336,1981.16,2026-01-01 21:29:45
7770,124,2593.81,2026-01-01 09:23:44
36081,3283,464.09,2026-01-01 13:04:02
45267,4737,2816.22,2026-01-01 10:11:25
37138,4554,4532.08,2026-01-01 07:10:31
25190,4802,63.64,2026-01-01 19:45:24
25639,1260,451.31,2026-01-01 00:52:59
26389,2025,1412.09,2026-01-01 19:54:28
17449,4195,2324.3,2026-01-01 06:00:20
39784,2037,856.28,2026-01-01 04:28:14
45183,1254,2319.67,2026-01-01 14:39:34
2628,3578,692.21,2026-01-01 14:13:38
41658,679,4698.37,2026-01-01 01:11:37
10257,2020,3748.21,2026-01-01 10:01:37
28393,1824,59.39,2026-01-01 16:49:04
4758,111,2149.18,2026-01-01 16:12:39
27789,4992,4477.95,2026-01-01 11:06:47
9805,4339,2339.71,2026-01-01 08:07:45
14696,402,1927.53,2026-01-01 10:01:40
21126,3770,1385.8,2026-01-01 04:12:10
6489,220,4332.98,2026-01-01 01:30:54
