customer_id,product_id,amount,transaction_timestamp
12918,4656,4210.32,2026-01-01 09:32:42
49709,2799,2903.63,2026-01-01 15:27:31
3010,3365,2729.39,2026-01-01 07:58:01
12443,2318,2589.91,2026-01-01 05:22:40
6614,4162,844.24,2026-01-01 11:30:08
29921,3940,2908.96,2026-01-01 22:18:08
40517,4541,1866.01,2026-01-01 11:53:58
31681,1845,3184.32,2026-01-01 02:34:37
34789,856,2987.19,2026-01-01 06:45:51
46265,2144,4425.23,2026-01-01 20:50:09
14915,4063,668.38,2026-01-01 20:21:13
12500,1204,4156.01,2026-01-02 00:12:13
39715,1845,3030.34,2026-01-01 23:31:51
48311,1581,372.16,2026-01-01 06:32:46
40216,445,2390.54,2026-01-01 20:03:40
49601,2252,706.88,2026-01-01 03:47:44
9283,2873,2701.17,2026-01-01 19:14:26
566,4977,4860.0,2026-01-01 11:45:40
11096,788,3406.37,2026-01-02 01:32:36
32057,1171,393.4,2026-01-01 00:48:55
12822,2317,952.63,2026-01-01 21:59:06
8273,657,4785.32,2026-01-01 16:19:43
2964,1863,1198.42,2026-01-01 14:36:45
45932,998,3108.45,2026-01-01 03:13:54
12693,41,2332.18,2026-01-01 02:08:00
41379,1755,3399.01,2026-01-02 02:01:06
10125,4251,2558.07,2026-01-01 17:41:23
11360,145,1040.86,2026-01-01 08:25:37
49566,158,2223.87,2026-01-01 03:24:12
3440,4973,583.17,2026-01-01 21:42:11
45256,1049,1904.43,2026-01-02 00:09:34
48609,640,449.86,2026-01-02 03:26:33
43302,3877,4816.21,2026-01-01 02:24:50
6259,1923,1503.37,2026-01-01 14:55:56
39309,734,2898.23,2026-01-01 01:31:24
32825,2228,175.89,2026-01-01 03:18:59
21083,4356,2114.53,2026-01-01 15:31:34
27,44,1792.9,2026-01-01 02:43:30
32141,3248,37.2,2026-01-01 20:13:47
402,3876,950.44,2026-01-01 20:16:57
44802,3587,3004.72,2026-01-01 08:27:56
7414,877,1219.92,2026-01-01 04:46:07
43072,3671,1351.26,2026-01-02 01:14:14
34517,3104,818.53,2026-01-01 08:45:39
48472,3464,4534.49,2026-01-01 18:00:43
48381,1344,3010.37,2026-01-01 07:49:56
31525,1703,3463.89,2026-01-01 06:20:40
35737,126,1741.09,2026-01-01 11:27:44
35967,2751,4565.76,2026-01-01 09:06:28
16555,3695,1893.25,2026-01-01 18:18:36
421,2022,3959.63,2026-01-01 22:02:15
44923,3127,158.23,2026-01-01 09:27:28
46155,3501,618.23,2026-01-02 00:46:30
7027,1136,4574.38,2026-01-01 20:35:53
47308,43,1653.98,2026-01-01 04:29:05
43979,1969,1352.02,2026-01-01 13:42:29
5919,4890,827.25,2026-01-02 01:19:09
7600,2315,3953.66,2026-01-01 05:35:09
7361,2587,4064.0,2026-01-01 12:25:17
35174,1485,3712.74,2026-01-02 00:42:54
20219,889,565.47,2026-01-01 08:29:12
18028,1858,3739.38,2026-01-01 20:38:50
13327,2739,529.9,2026-01-01 14:08:37
22787,425,1122.08,2026-01-01 00:38:12
39175,113,1819.25,2026-01-01 09:49:35
43875,2845,4476.43,2026-01-01 18:23:27
38587,2128,3701.07,2026-01-01 14:48:27
156,4648,1551.71,2026-01-01 13:12:09
12350,974,3165.94,2026-01-01 13:41:59
3921,586,4223.01,2026-01-01 21:25:20
32823,3430,4477.04,2026-01-01 01:38:47
120,3719,742.3,2026-01-01 06:54:59
37164,4900,1369.18,2026-01-01 18:39:13
30725,4042,3852.34,2026-01-02 00:11:42
21850,1137,233.34,2026-01-01 16:53:12
47637,2893,1349.78,2026-01-01 19:11:03
46025,847,1714.62,2026-01-01 08:56:40
38102,4417,3978.72,2026-01-01 20:13:46
16521,4134,3446.62,2026-01-01 08:28:22
49586,2775,4077.22,2026-01-01 15:41:21
47819,226,2679.93,2026-01-02 00:46:11
667,1831,12.25,2026-01-01 01:02:22
7360,888,3974.24,2026-01-01 05:03:23
16139,3691,4602.65,2026-01-01 00:53:47
19033,64,532.28,2026-01-02 00:34:28
30598,1486,224.07,2026-01-01 19:24:59
29201,2012,4687.94,2026-01-01 20:31:38
23501,3453,3515.34,2026-01-01 16:36:52
46825,2894,1351.82,2026-01-01 09:25:14
33779,4511,1510.56,2026-01-01 21:11:04
544,3283,4335.82,2026-01-01 06:25:36
31392,216,803.55,2026-01-01 01:23:27
22340,467,4224.69,2026-01-01 16:43:34
44967,4777,2271.23,2026-01-01 15:17:03
27592,283,4188.35,2026-01-02 00:21:14
32430,1885,1812.73,2026-01-01 00:03:02
42234,4932,4213.93,2026-01-01 12:08:41
13185,541,693.52,2026-01-01 13:45:36
39050,1938,4141.63,2026-01-02 02:50:59
37842,2903,3318.33,2026-01-01 00:28:39
46364,3451,2523.94,2026-01-01 07:09:08
12743,3671,2546.78,2026-01-01 06:09:52
30628,2742,3578.01,2026-01-02 01:25:08
1725,619,4118.89,2026-01-01 10:01:02
19258,1961,1567.84,2026-01-02 01:50:03
18985,425,3189.08,2026-01-01 04:14:43
5179,1999,3344.41,2026-01-01 08:29:53
42556,315,2994.91,2026-01-01 13:48:13
9586,1368,2694.8,2026-01-01 05:23:59
46897,2198,2236.35,2026-01-01 17:37:53
49319,884,406.86,2026-01-01 03:43:45
11091,1742,3725.9,2026-01-01 19:53:30
18713,3800,681.4,2026-01-01 07:52:19
6343,4535,432.25,2026-01-02 00:50:44
30004,795,1423.49,2026-01-02 00:23:54
35953,1245,3521.17,2026-01-01 14:43:45
14327,3064,3496.67,2026-01-01 08:36:39
2066,1336,518.46,2026-01-01 21:08:56
9158,1139,2381.35,2026-01-01 15:01:26
38628,1194,1580.0,2026-01-02 02:39:14
13513,300,3657.81,2026-01-02 00:15:22
1316,4574,3602.98,2026-01-01 16:29:29
35434,1846,2422.67,2026-01-02 00:31:03
31425,1142,708.84,2026-01-01 00:55:33
45141,2615,3893.01,2026-01-01 09:43:03
44128,638,3443.96,2026-01-01 04:09:26
27628,4918,1129.12,2026-01-01 18:40:12
5012,4905,3510.92,2026-01-02 01:18:41
33624,561,733.55,2026-01-01 16:29:51
27601,1062,1092.93,2026-01-02 01:12:10
42576,2440,2427.47,2026-01-01 23:08:29
10450,4502,1640.86,2026-01-01 01:31:59
15278,431,3052.54,2026-01-01 01:32:42
12225,2232,1326.12,2026-01-01 18:37:14
43175,88,3872.23,2026-01-01 07:38:33
22663,4629,4107.07,2026-01-01 10:58:18
9384,1302,4034.97,2026-01-01 17:54:14
43324,4114,2175.09,2026-01-01 17:47:08
26730,674,2360.92,2026-01-01 18:37:59
27398,762,505.44,2026-01-01 09:35:21
33498,1594,3720.65,2026-01-02 02:49:33
20695,47,4192.95,2026-01-01 01:08:21
22291,961,531.32,2026-01-01 12:09:16
26672,2933,1677.82,2026-01-01 03:10:33
26375,1606,674.29,2026-01-01 13:34:33
35774,580,3932.24,2026-01-01 08:18:03
21950,3755,3524.45,2026-01-01 02:42:49
12070,62,495.23,2026-01-01 10:34:03
28176,2432,4838.81,2026-01-01 02:19:11
2286,1303,1389.02,2026-01-02 00:46:01
10379,3965,37.76,2026-01-01 16:22:02
11541,3000,2470.47,2026-01-01 05:31:22
17996,578,3503.25,2026-01-01 23:06:59
5599,228,710.35,2026-01-01 06:46:47
46356,342,901.78,2026-01-02 03:00:08
26913,2755,2982.81,2026-01-01 02:02:00
11032,2911,4717.76,2026-01-02 00:54:39
39660,2773,4937.22,2026-01-02 01:12:51
384,115,132.08,2026-01-01 15:11:57
8937,195,3629.22,2026-01-02 03:27:27
7410,823,4888.98,2026-01-01 11:58:49
42534,2130,113.52,2026-01-01 11:19:31
6622,458,4604.75,2026-01-01 00:36:32
33309,3003,2222.3,2026-01-01 09:44:59
33504,1276,2696.99,2026-01-02 02:32:01
5986,4326,3232.98,2026-01-01 03:51:43
33006,2833,2983.94,2026-01-01 23:08:08
23271,1227,2864.54,2026-01-01 19:43:55
43032,4063,3568.15,2026-01-01 20:00:00
27300,1642,2477.77,2026-01-01 08:37:28
8062,1801,1587.34,2026-01-01 12:09:29
16411,1260,2102.87,2026-01-01 19:07:19
15882,3371,4433.05,2026-01-01 01:35:04
33679,4237,404.34,2026-01-01 21:53:21
39573,4669,882.16,2026-01-01 05:18:01
41790,687,2778.68,2026-01-01 16:23:27
14470,4058,3947.23,2026-01-01 06:56:17
44772,1848,1917.27,2026-01-01 22:38:44
36188,1021,3236.32,2026-01-01 10:29:52
13956,2762,1538.23,2026-01-01 14:04:29
12461,3486,460.03,2026-01-01 17:55:55
16188,2107,2655.23,2026-01-01 17:33:54
17955,3054,1217.73,2026-01-01 17:45:16
10979,1652,2255.7,2026-01-02 00:32:55
21146,265,1141.4,2026-01-01 20:21:13
48350,4677,2924.71,2026-01-01 00:14:44
6816,758,4140.86,2026-01-01 14:43:36
30529,1366,511.52,2026-01-01 01:27:00
21,169,3242.05,2026-01-01 12:41:45
17097,1560,3860.35,2026-01-01 11:43:05
49362,2087,4199.81,2026-01-02 00:52:19
7676,426,52.83,2026-01-02 00:29:00
13555,1866,3355.41,2026-01-01 01:45:44
45182,4049,96.56,2026-01-01 16:44:07
27835,1226,3742.59,2026-01-01 13:24:07
48303,3110,1492.04,2026-01-01 20:00:45
22835,2467,3751.17,2026-01-01 21:04:36
25236,3930,4514.67,2026-01-01 22:19:52
12187,3472,4047.98,2026-01-01 09:37:02
18710,3488,4979.61,2026-01-01 18:14:28
48421,1303,2737.96,2026-01-01 09:11:31
20811,751,1592.88,2026-01-01 21:56:19
46479,3786,1647.94,2026-01-02 03:24:34
14167,3824,4667.78,2026-01-01 03:18:55
17671,2849,24.59,2026-01-01 15:56:53
1654,1171,1998.73,2026-01-01 23:18:04
30521,2546,3242.02,2026-01-01 20:37:06
8770,3143,4616.57,2026-01-01 23:53:34
45751,3996,1553.66,2026-01-01 23:39:52
44916,2445,55.89,2026-01-01 11:52:30
36773,2793,1027.28,2026-01-01 07:59:11
34876,4568,3516.61,2026-01-01 12:28:43
20442,2813,3286.24,2026-01-01 08:24:21
4957,264,1278.06,2026-01-02 03:37:29
34596,2090,3404.59,2026-01-01 14:47:08
42300,4716,1073.84,2026-01-02 00:17:28
29262,851,1710.93,2026-01-01 21:31:48
45769,1627,2976.22,2026-01-01 09:59:22
44807,4224,4366.24,2026-01-02 03:27:31
24228,2252,2060.02,2026-01-01 22:12:25
19521,2879,4358.97,2026-01-02 02:05:22
36756,4071,3959.39,2026-01-01 13:20:57
5173,406,2928.4,2026-01-02 01:29:30
43506,4899,2921.95,2026-01-01 20:54:48
41130,2692,1621.14,2026-01-01 04:54:04
44376,2299,1750.62,2026-01-01 13:32:52
4113,770,2988.18,2026-01-01 20:09:34
17906,3762,1292.45,2026-01-02 02:40:19
35397,912,264.31,2026-01-01 02:22:38
15982,2062,2361.64,2026-01-01 09:00:21
25731,2895,2412.03,2026-01-01 00:37:15
48040,2345,2806.06,2026-01-01 18:29:07
6194,2845,470.08,2026-01-02 00:41:10
451,3822,1606.8,2026-01-01 23:14:53
1897,650,476.79,2026-01-01 13:11:51
14721,3470,2777.33,2026-01-01 11:01:02
3833,724,1200.44,2026-01-01 20:59:14
37271,2900,907.75,2026-01-02 03:10:38
24660,21,2801.35,2026-01-01 14:19:12
37726,4592,4280.12,2026-01-01 16:34:51
1884,4180,2125.05,2026-01-01 22:44:07
25338,3464,3141.4,2026-01-01 08:32:30
41147,2075,4790.41,2026-01-02 02:36:40
32098,799,2733.12,2026-01-01 13:53:04
13552,4098,4170.01,2026-01-01 18:11:36
26030,2548,696.7,2026-01-01 14:14:56
38892,1050,2266.4,2026-01-01 07:12:23
47540,2044,4351.99,2026-01-01 23:58:11
2996,1090,1017.55,2026-01-01 07:55:55
24150,1931,3727.65,2026-01-01 01:43:19
43037,3392,2000.42,2026-01-01 05:54:52
43104,3794,4566.81,2026-01-01 21:27:23
28106,1475,3349.46,2026-01-01 05:42:48
48813,4096,2779.15,2026-01-02 02:46:23
10394,2943,2009.48,2026-01-01 00:33:34
18832,1499,1572.57,2026-01-01 08:11:54
13898,409,4565.95,2026-01-01 04:23:07
34835,3407,1699.45,2026-01-02 03:41:45
9933,2719,3209.16,2026-01-01 09:00:38
35192,552,1302.1,2026-01-01 11:41:15
4136,3541,1286.45,2026-01-01 18:28:59
18669,4361,302.0,2026-01-01 14:15:35
38765,4839,2759.21,2026-01-01 09:11:06
32701,2177,3888.8,2026-01-01 17:06:05
8789,4194,3973.85,2026-01-01 06:27:43
9479,3332,4010.91,2026-01-01 13:44:47
43019,3766,4379.41,2026-01-01 05:28:17
47968,32,4994.78,2026-01-01 03:34:56
2210,358,4342.71,2026-01-01 09:19:20
25877,336,1694.38,2026-01-01 15:37:22
10934,3676,4932.94,2026-01-02 03:33:37
49583,3509,721.0,2026-01-01 21:24:13
8506,2357,4081.03,2026-01-01 21:20:18
28661,4009,4376.96,2026-01-01 15:19:46
4445,826,1788.32,2026-01-01 10:33:20
39279,2344,1879.01,2026-01-01 10:50:32
9694,309,81.18,2026-01-01 21:25:28
10539,3679,3970.28,2026-01-01 07:39:48
37118,1548,3213.37,2026-01-01 00:08:53
29368,3930,898.26,2026-01-01 23:41:18
40512,2617,3937.16,2026-01-01 21:59:37
500,2648,2907.58,2026-01-01 20:06:55
47520,1541,216.41,2026-01-01 15:11:46
29654,130,2185.38,2026-01-01 12:16:17
31812,2716,4972.51,2026-01-01 09:24:12
33191,294,3025.89,2026-01-01 20:44:14
21811,1671,950.06,2026-01-01 19:54:37
33633,950,1170.38,2026-01-01 10:07:59
3384,1494,2881.42,2026-01-01 06:10:43
3426,1427,1896.72,2026-01-01 03:12:16
3800,3959,937.15,2026-01-01 11:29:32
23322,4106,248.65,2026-01-02 02:30:42
20986,2222,3238.75,2026-01-01 02:01:13
21536,1278,1033.05,2026-01-01 17:02:02
16873,285,389.28,2026-01-01 04:11:54
40804,1919,777.33,2026-01-02 03:07:56
30091,3303,2775.4,2026-01-01 17:50:04
15134,3796,4236.15,2026-01-01 11:31:32
47211,2874,3160.12,2026-01-01 16:16:01
20348,1883,4973.9,2026-01-01 20:19:52
43208,4255,1014.53,2026-01-01 07:41:16
28905,3203,569.73,2026-01-02 00:01:23
1423,3940,4111.89,2026-01-01 15:16:12
30296,704,140.7,2026-01-01 03:20:37
1826,3903,158.67,2026-01-01 10:29:07
8987,2996,210.63,2026-01-01 23:57:57
22444,333,509.62,2026-01-01 19:36:05
4050,4294,1624.32,2026-01-01 15:57:11
18909,3388,4966.57,2026-01-01 12:58:55
9024,1356,1389.03,2026-01-01 11:03:17
35210,1356,1844.07,2026-01-01 15:42:38
40909,4171,1724.17,2026-01-01 16:22:59
4924,1047,4311.08,2026-01-01 06:06:12
34810,4227,970.72,2026-01-01 14:22:51
3015,4160,4485.77,2026-01-01 19:42:18
16866,211,3384.98,2026-01-01 21:17:04
6891,1913,4480.81,2026-01-01 05:01:59
39005,2539,1941.06,2026-01-01 02:03:26
19569,1210,1115.41,2026-01-01 19:16:36
48922,1878,471.26,2026-01-01 20:37:01
29815,3240,2320.49,2026-01-01 11:33:19
24287,1956,2059.16,2026-01-02 02:39:49
6644,4554,4860.94,2026-01-01 16:57:22
31851,223,1615.89,2026-01-01 03:59:38
19485,2429,3009.19,2026-01-02 01:47:47
19754,3294,855.26,2026-01-01 20:14:39
17147,4803,2059.76,2026-01-01 10:52:54
30233,3983,69.36,2026-01-01 05:07:36
47719,534,4121.97,2026-01-01 01:00:21
24472,1134,2783.67,2026-01-01 13:07:40
3110,2547,3419.89,2026-01-01 23:31:32
32824,1056,4467.87,2026-01-02 00:54:56
46921,2797,86.25,2026-01-01 13:44:30
31090,3567,3126.34,2026-01-01 23:19:37
11533,3694,2103.22,2026-01-01 21:17:44
16872,4597,169.27,2026-01-01 11:59:12
49769,1960,2631.74,2026-01-01 02:44:01
46493,4883,889.97,2026-01-01 22:17:07
31264,4324,148.41,2026-01-01 11:11:48
20846,613,723.69,2026-01-01 10:02:19
34330,2327,2828.7,2026-01-01 03:45:41
615,4849,4088.89,2026-01-01 02:27:45
40725,549,2622.2,2026-01-01 15:43:10
7513,1631,4298.32,2026-01-01 22:27:30
39337,561,4260.46,2026-01-01 19:50:13
19673,228,3167.28,2026-01-01 04:42:19
39769,1852,1186.6,2026-01-01 00:20:02
48989,146,38.45,2026-01-01 05:12:11
44039,680,4772.91,2026-01-01 17:06:31
41324,4222,2172.84,2026-01-01 09:37:45
5545,3458,1738.11,2026-01-02 01:55:38
32936,1664,4893.55,2026-01-02 03:21:27
16218,4031,566.19,2026-01-01 05:46:09
39515,2476,3769.68,2026-01-02 01:23:59
3108,994,2541.93,2026-01-02 00:59:19
2691,3619,1593.0,2026-01-01 22:13:37
39453,2324,4634.43,2026-01-01 09:40:15
39559,3870,4521.59,2026-01-01 09:10:20
24667,648,2004.54,2026-01-01 23:34:03
36481,4975,519.37,2026-01-01 20:26:27
28846,2860,1236.01,2026-01-01 13:44:55
42092,4799,486.81,2026-01-01 07:51:53
2046,109,3952.35,2026-01-01 13:38:58
18096,2137,1839.42,2026-01-01 20:12:51
30183,494,1516.6,2026-01-01 22:36:45
26693,1865,3997.87,2026-01-01 11:17:46
8604,4869,3820.32,2026-01-01 06:37:24
43023,4648,1304.29,2026-01-01 12:51:29
25197,1904,173.2,2026-01-01 13:03:35
18630,4271,1168.0,2026-01-01 21:39:27
31116,2835,1449.23,2026-01-02 01:48:41
24362,2637,3757.96,2026-01-01 15:21:24
46008,4127,2614.68,2026-01-01 13:20:20
26279,2807,4739.42,2026-01-01 11:29:19
10487,928,60.12,2026-01-01 17:20:58
28396,3191,4561.88,2026-01-01 05:53:01
24188,552,4910.12,2026-01-01 19:16:26
2207,4627,495.47,2026-01-01 05:26:42
43,3575,3958.22,2026-01-01 19:14:28
49926,4919,1959.91,2026-01-01 19:16:43
22125,3144,2029.85,2026-01-02 02:44:44
14033,3967,1565.81,2026-01-01 14:03:01
14338,564,1915.15,2026-01-01 20:48:26
36134,4894,4436.98,2026-01-01 18:36:04
40107,842,2351.54,2026-01-01 10:53:10
18077,4394,1007.65,2026-01-02 01:27:35
38431,1653,1852.75,2026-01-01 02:57:45
2546,3903,2541.86,2026-01-01 11:43:53
44742,4071,265.35,2026-01-01 10:36:10
47950,2956,657.4,2026-01-01 14:30:48
29904,2659,2943.46,2026-01-01 01:08:01
23997,4062,1872.83,2026-01-01 23:39:43
14753,324,4003.79,2026-01-02 01:17:57
7398,4008,4460.01,2026-01-01 11:41:34
39769,1500,3064.61,2026-01-02 01:07:48
40296,2645,307.3,2026-01-01 16:38:12
39211,2855,4547.1,2026-01-01 02:27:32
8143,1105,872.56,2026-01-01 19:43:54
24838,4027,3819.51,2026-01-01 14:48:42
2217,3279,2396.32,2026-01-01 14:36:18
9766,2313,3453.46,2026-01-01 21:27:16
31251,3317,709.36,2026-01-01 10:21:12
46453,2912,3553.67,2026-01-01 00:00:14
48787,3992,4390.25,2026-01-01 06:01:49
28955,796,1146.83,2026-01-01 19:51:14
4779,2740,198.04,2026-01-01 08:26:04
18212,4249,3927.4,2026-01-02 02:35:33
29140,3489,2865.32,2026-01-02 02:59:49
1489,2869,668.25,2026-01-01 23:37:53
7341,3627,2797.22,2026-01-01 08:58:25
6317,2463,2840.63,2026-01-01 13:24:22
29242,679,2186.09,2026-01-01 01:11:20
5044,4053,1735.23,2026-01-01 22:05:39
28068,1807,1778.68,2026-01-01 09:51:58
22756,3339,1266.98,2026-01-02 01:11:45
10885,3866,4058.17,2026-01-02 02:02:15
25810,2935,3921.26,2026-01-01 17:52:06
5445,1796,192.8,2026-01-01 12:55:43
32037,2015,16.51,2026-01-01 22:56:06
28361,3849,4117.04,2026-01-01 22:28:18
45107,464,391.84,2026-01-01 20:09:50
35645,3461,2005.74,2026-01-01 17:33:52
42843,3116,10.04,2026-01-01 12:20:51
15458,781,2948.07,2026-01-01 01:44:23
10498,4542,3500.73,2026-01-01 14:37:14
35962,2194,2147.8,2026-01-01 16:44:48
5976,3694,3399.75,2026-01-01 19:19:46
16561,4723,4587.33,2026-01-01 23:17:49
38149,4044,106.57,2026-01-01 18:40:27
45503,1156,2023.6,2026-01-01 16:25:34
10898,3178,4067.54,2026-01-01 12:40:25
42675,2614,1512.53,2026-01-01 00:28:32
10223,386,2586.69,2026-01-01 21:54:33
36196,1399,52.64,2026-01-02 01:18:31
12923,702,2572.78,2026-01-01 16:32:14
31321,1870,4681.79,2026-01-01 11:26:08
6134,1180,1515.56,2026-01-02 00:54:01
44713,39,3407.23,2026-01-01 04:12:40
39277,3338,1593.43,2026-01-01 02:38:49
2179,4581,4272.6,2026-01-01 05:28:35
40987,3417,2740.12,2026-01-01 17:43:34
30501,3000,3385.0,2026-01-01 14:25:18
29078,2064,226.13,2026-01-01 19:33:54
1960,4380,4401.24,2026-01-01 23:47:33
7557,1357,3490.31,2026-01-01 13:11:15
12951,2480,2828.95,2026-01-01 17:15:09
2770,625,1576.77,2026-01-01 18:42:57
22275,3483,2411.46,2026-01-01 06:13:56
33016,1025,2069.97,2026-01-02 01:09:15
15388,1292,2471.41,2026-01-01 13:07:20
20957,4906,1828.5,2026-01-01 01:46:24
42536,3469,3050.87,2026-01-01 07:47:10
18956,3202,975.7,2026-01-02 00:18:55
29778,4710,2368.63,2026-01-01 08:18:16
36228,3519,981.57,2026-01-01 20:08:42
22048,1917,4485.82,2026-01-01 05:07:53
8221,3037,3454.64,2026-01-01 18:42:04
36412,4372,2587.23,2026-01-01 05:04:11
20496,4036,1142.88,2026-01-01 19:49:54
42705,2198,131.91,2026-01-01 20:31:24
6541,4267,2028.26,2026-01-01 11:33:40
391,4877,3421.54,2026-01-01 00:33:46
39754,4429,1822.96,2026-01-01 16:24:19
22259,4896,4791.46,2026-01-01 06:22:44
16706,3490,4342.93,2026-01-01 17:51:45
11806,2551,4334.57,2026-01-01 09:10:18
47587,651,2867.11,2026-01-01 08:42:35
7769,2802,2087.93,2026-01-01 13:02:12
37639,2751,2362.79,2026-01-01 15:38:03
42207,495,517.15,2026-01-01 11:47:45
113,3460,443.29,2026-01-01 23:02:57
26192,2801,4570.13,2026-01-02 03:13:23
11537,4106,3963.84,2026-01-01 18:37:11
11288,1125,4424.9,2026-01-01 05:08:57
37382,1139,4732.64,2026-01-01 13:05:25
37340,671,4718.66,2026-01-01 03:59:13
26887,2375,4986.34,2026-01-01 23:52:14
20413,4648,2660.31,2026-01-01 04:14:16
19284,4676,2138.62,2026-01-02 01:11:59
43280,1263,2296.01,2026-01-01 02:04:23
30422,1128,1142.41,2026-01-01 06:25:53
2747,2560,4363.42,2026-01-01 08:57:36
21099,1243,4873.96,2026-01-01 20:46:52
28999,4996,4797.26,2026-01-01 01:06:34
