customer_id,product_id,amount,transaction_timestamp
15044,4557,593.81,2026-01-01 18:35:16
32145,3024,3112.94,2026-01-01 12:01:07
2513,156,2966.13,2026-01-01 17:48:22
32387,4418,3461.07,2026-01-01 02:22:50
4835,4267,1751.61,2026-01-01 23:24:21
18222,4091,387.26,2026-01-01 08:48:02
3388,3581,2907.42,2026-01-01 13:09:33
36041,4179,3144.29,2026-01-02 02:24:16
8406,2603,1563.53,2026-01-01 17:51:48
49526,198,3089.62,2026-01-01 04:35:47
14035,2187,3527.53,2026-01-01 11:17:08
4913,3258,2505.81,2026-01-01 04:50:51
18213,4356,2154.12,2026-01-01 03:33:24
4118,1482,3522.63,2026-01-01 04:06:39
13891,2396,1758.24,2026-01-01 20:36:50
32101,4875,1860.27,2026-01-01 07:25:48
10842,3680,842.08,2026-01-01 01:24:34
43527,4006,3810.46,2026-01-01 17:59:31
28816,3995,855.7,2026-01-01 19:09:20
35247,3615,270.18,2026-01-01 04:03:55
2634,1788,25.48,2026-01-01 16:40:09
10505,1137,1616.9,2026-01-01 05:53:25
11460,1472,2911.07,2026-01-02 02:12:39
39278,3328,1373.55,2026-01-01 02:25:01
34760,4,2047.64,2026-01-01 20:16:47
40977,1422,1367.29,2026-01-01 05:39:06
9163,2853,4705.93,2026-01-01 20:29:10
22025,925,4329.68,2026-01-01 17:34:33
45774,3631,1777.32,2026-01-01 15:58:22
30544,4315,3839.18,2026-01-01 06:12:23
49120,123,4799.69,2026-01-01 05:38:19
30744,2834,626.27,2026-01-01 08:09:35
47870,4487,4074.36,2026-01-01 11:06:09
40297,908,1024.62,2026-01-01 17:11:15
43527,1105,2073.31,2026-01-01 01:03:44
45946,1444,1273.88,2026-01-01 08:49:19
37512,3036,279.29,2026-01-02 01:13:32
17999,4038,1414.07,2026-01-01 05:31:51
30423,3561,501.21,2026-01-02 00:15:16
19394,1874,3389.08,2026-01-02 02:33:32
27635,2797,2868.03,2026-01-01 22:25:43
31739,201,1868.37,2026-01-01 02:45:00
9801,799,4896.8,2026-01-01 05:58:04
8212,3134,1091.49,2026-01-01 13:21:48
47322,1712,2117.79,2026-01-01 03:57:09
44376,110,1213.28,2026-01-01 03:59:30
29826,4871,1186.08,2026-01-01 11:14:18
26491,4068,217.5,2026-01-01 05:32:41
2453,938,4949.92,2026-01-01 21:08:52
11131,3822,4595.75,2026-01-01 10:36:04
46735,1688,4003.56,2026-01-02 00:41:40
19978,4757,4233.7,2026-01-01 19:32:22
47050,1947,543.08,2026-01-01 22:07:50
2967,2817,859.72,2026-01-01 11:38:34
11260,2579,2348.41,2026-01-01 11:18:29
20530,3554,2956.54,2026-01-01 06:41:09
35621,1064,722.39,2026-01-02 00:21:37
27186,989,2737.66,2026-01-01 15:51:58
9554,222,4954.72,2026-01-01 04:49:32
43804,3009,806.15,2026-01-01 10:06:11
3026,41,4213.6,2026-01-01 13:10:25
29347,1482,2854.9,2026-01-01 10:19:49
43490,2484,1006.06,2026-01-01 12:17:16
48477,1949,1100.51,2026-01-01 16:03:35
38323,1416,1073.48,2026-01-01 00:47:00
21366,1415,1730.03,2026-01-01 00:40:19
21800,3889,951.76,2026-01-01 09:03:44
47724,3340,652.43,2026-01-01 20:42:53
36400,1856,2422.67,2026-01-01 16:51:20
6763,2829,992.93,2026-01-01 15:13:20
27167,1169,2003.17,2026-01-01 08:01:53
7578,3921,147.91,2026-01-01 10:34:21
26894,4351,2929.88,2026-01-01 06:57:15
35017,2591,970.02,2026-01-01 14:16:43
29849,2515,1819.89,2026-01-02 03:37:25
35048,1948,2622.14,2026-01-01 20:10:13
7014,4187,49.54,2026-01-01 10:34:29
45688,1477,4783.5,2026-01-01 19:19:26
24831,2734,3213.16,2026-01-01 15:16:51
37096,2570,514.9,2026-01-01 01:37:23
45484,2829,1328.42,2026-01-01 00:52:06
34809,1048,4174.23,2026-01-01 14:33:37
37154,1426,3709.59,2026-01-01 02:39:55
26576,2947,1841.55,2026-01-02 02:26:24
33656,2793,1898.79,2026-01-01 03:42:34
21361,3483,1895.49,2026-01-01 14:27:56
28604,3067,2506.29,2026-01-01 13:51:41
15333,159,1438.63,2026-01-01 18:40:15
11770,4889,2762.18,2026-01-01 04:24:23
34076,1069,4853.21,2026-01-01 17:07:58
48586,463,484.87,2026-01-01 16:41:08
15791,603,3213.42,2026-01-01 20:46:57
3851,3062,403.41,2026-01-01 00:56:55
40656,1455,1752.41,2026-01-01 06:36:48
1692,3385,593.43,2026-01-02 02:04:59
18743,4853,1695.52,2026-01-02 03:35:44
44505,1790,4830.59,2026-01-01 07:11:04
4067,3127,2046.69,2026-01-01 09:00:46
9493,604,831.7,2026-01-01 05:10:20
47189,879,549.96,2026-01-01 12:11:04
46779,3116,2308.56,2026-01-01 14:31:53
48019,784,1895.19,2026-01-01 08:07:03
16403,4252,386.39,2026-01-01 01:29:11
13322,656,899.75,2026-01-01 13:36:34
22960,3271,3155.51,2026-01-01 04:58:29
46821,118,1076.98,2026-01-01 17:08:08
31441,1496,2964.31,2026-01-02 00:03:03
20403,3347,3230.12,2026-01-01 12:24:52
36598,2298,3956.31,2026-01-01 08:03:20
12356,1854,1155.9,2026-01-01 08:34:28
45245,16,2679.43,2026-01-01 07:03:06
10575,4506,4326.03,2026-01-01 14:27:46
13181,4976,2250.84,2026-01-01 18:11:43
29856,824,4445.45,2026-01-01 08:18:32
436,279,3648.68,2026-01-01 00:13:15
13056,1286,4312.97,2026-01-01 10:19:36
25012,851,231.15,2026-01-01 22:23:32
47261,550,500.24,2026-01-01 09:39:24
24666,607,4715.34,2026-01-01 12:55:28
27206,309,1413.03,2026-01-01 02:04:08
5967,1166,2697.51,2026-01-01 13:26:06
5724,2940,4373.34,2026-01-01 03:58:17
8303,4754,1930.56,2026-01-01 19:02:12
2825,3343,3229.3,2026-01-01 16:36:31
39422,1084,3838.29,2026-01-01 16:31:07
27522,1394,3611.54,2026-01-01 23:27:59
35708,51,1957.37,2026-01-01 17:00:39
6480,2429,1088.45,2026-01-01 13:07:23
30063,3813,4731.97,2026-01-01 18:28:38
37847,1738,4003.28,2026-01-02 03:04:26
10136,2681,1096.68,2026-01-01 06:42:33
19031,4371,3433.18,2026-01-01 09:34:08
36198,1040,1157.72,2026-01-01 12:44:25
15589,404,556.62,2026-01-01 17:52:05
20127,2123,1151.8,2026-01-01 11:21:37
30950,4372,1713.55,2026-01-01 06:58:40
9114,1152,4196.77,2026-01-01 02:23:05
8472,2197,814.05,2026-01-01 03:34:18
2271,4511,3162.74,2026-01-01 02:52:32
17885,3429,2957.36,2026-01-01 20:48:05
5861,2413,4719.84,2026-01-01 00:27:59
19569,4147,856.51,2026-01-01 15:01:43
34918,4757,1236.76,2026-01-01 11:10:12
4470,2008,2671.41,2026-01-01 14:17:48
13711,2477,414.45,2026-01-01 18:41:41
3525,4633,632.85,2026-01-01 21:34:20
25176,2387,817.54,2026-01-01 02:21:07
10700,2748,1090.86,2026-01-01 02:28:54
27158,102,4670.86,2026-01-01 01:13:36
33090,1378,2639.17,2026-01-01 02:45:26
29856,2150,1268.29,2026-01-01 09:20:00
23178,3388,4267.35,2026-01-02 02:48:22
33462,87,4544.63,2026-01-01 21:14:38
32169,771,3756.95,2026-01-01 05:13:57
37457,844,57.56,2026-01-01 10:04:54
25924,3448,3232.55,2026-01-02 01:39:04
24930,740,2234.25,2026-01-02 02:53:56
18444,1931,804.52,2026-01-01 15:21:16
38476,612,3565.28,2026-01-01 03:51:17
26804,629,4653.07,2026-01-01 08:37:34
8835,2974,2615.53,2026-01-01 23:27:46
36067,834,1862.83,2026-01-01 20:49:49
44878,4337,2828.96,2026-01-01 13:30:54
23495,4472,1357.31,2026-01-01 15:27:35
1932,2852,2837.44,2026-01-02 02:21:27
10456,1465,1580.02,2026-01-01 20:58:57
12395,3116,1268.62,2026-01-01 06:20:58
28629,4953,3159.52,2026-01-01 07:08:41
38176,2086,3931.74,2026-01-01 17:32:48
13557,4629,2010.59,2026-01-01 15:30:37
40287,4117,4774.19,2026-01-01 03:58:00
24543,4661,3853.95,2026-01-01 17:07:58
13803,508,1472.19,2026-01-01 23:58:21
32671,2518,1536.76,2026-01-01 16:42:21
8601,4439,672.33,2026-01-01 18:12:20
35264,1830,1488.48,2026-01-01 21:29:37
37861,1703,710.78,2026-01-01 11:00:51
19173,2612,4625.63,2026-01-01 16:37:05
23470,290,2425.31,2026-01-01 10:38:02
11208,1854,4105.19,2026-01-01 01:03:30
34876,2192,3672.96,2026-01-01 14:26:46
30515,82,2036.63,2026-01-01 19:14:13
26740,3156,1956.66,2026-01-01 15:50:42
43405,2868,1629.21,2026-01-01 02:24:45
37969,3974,2041.57,2026-01-01 13:32:06
10701,1965,1138.74,2026-01-01 03:29:09
9071,1737,4532.13,2026-01-01 12:51:40
13527,4306,2494.18,2026-01-01 09:27:51
54,979,821.93,2026-01-01 03:39:54
35579,2832,1348.48,2026-01-01 03:51:05
43485,2641,2561.47,2026-01-01 11:24:16
29567,4326,4940.69,2026-01-01 00:37:03
30484,318,92.92,2026-01-01 13:51:48
26162,3574,3534.31,2026-01-01 01:42:53
39849,1022,3053.31,2026-01-01 20:29:06
10529,1961,3497.89,2026-01-01 13:23:41
2153,1443,1873.79,2026-01-02 03:35:01
38794,4071,4734.68,2026-01-02 03:09:36
44680,4035,4863.99,2026-01-01 13:40:27
36494,671,4113.9,2026-01-01 10:37:07
17479,3972,3790.34,2026-01-01 17:36:36
34166,70,3006.73,2026-01-01 03:59:12
17100,2037,3619.99,2026-01-01 06:15:27
46391,4906,4231.96,2026-01-01 23:00:23
30677,927,1191.55,2026-01-02 01:05:33
35374,1846,3237.98,2026-01-02 00:33:43
18297,4934,4875.69,2026-01-01 05:53:52
11279,1222,2817.0,2026-01-01 08:43:43
38644,713,556.99,2026-01-01 11:28:16
99,529,3877.21,2026-01-01 18:28:24
22502,4913,1432.27,2026-01-01 12:51:10
22805,2515,2883.57,2026-01-01 14:30:47
9203,4251,3473.36,2026-01-01 10:14:52
42841,4284,4544.81,2026-01-01 08:53:38
16276,3961,4018.38,2026-01-01 10:43:20
23305,4145,515.39,2026-01-01 02:34:28
30650,2940,1517.41,2026-01-01 15:20:52
10868,759,26.15,2026-01-02 00:00:39
33209,1570,4148.4,2026-01-01 08:37:10
47055,3153,2168.39,2026-01-02 01:54:51
11263,3461,1372.57,2026-01-01 19:11:11
21037,788,3352.93,2026-01-02 03:09:38
38947,2840,1590.34,2026-01-01 11:52:33
24360,638,2745.89,2026-01-01 04:06:35
44263,3119,2172.41,2026-01-01 15:44:05
32989,1486,1227.87,2026-01-01 07:36:24
21743,4230,2277.14,2026-01-01 21:20:22
25453,4698,4864.73,2026-01-01 17:18:22
9583,1433,2895.74,2026-01-01 03:43:28
