transaction_id,customer_id,product_id,amount,transaction_timestamp,status,channel
25827,4463,218,1789.79,2026-01-01 05:37:22,failed,store
29167,2604,57,82.65,2026-01-02 01:29:48,failed,store
85897,1370,400,1296.33,2026-01-01 20:35:57,failed,online
71787,751,154,696.07,2026-01-02 02:32:17,success,store
63727,4083,185,2468.22,2026-01-02 03:41:24,failed,store
99990,309,68,1643.98,2026-01-01 06:52:35,success,store
58550,1279,206,2966.13,2026-01-01 01:08:55,success,online
51072,3408,252,4185.28,2026-01-01 17:42:08,failed,store
34408,1016,163,4963.68,2026-01-02 02:29:09,success,store
88648,3734,58,4123.36,2026-01-01 12:51:59,success,store
81639,1497,370,3147.32,2026-01-01 11:00:21,success,store
27387,157,263,628.13,2026-01-01 00:33:02,failed,online
25075,759,89,613.14,2026-01-01 17:37:36,failed,online
38792,3019,409,4135.8,2026-01-01 13:15:29,failed,online
31884,99,426,4961.79,2026-01-02 03:25:12,success,store
47251,2789,288,238.21,2026-01-01 22:48:30,success,store
30417,4060,392,136.94,2026-01-01 14:32:25,success,store
32759,1115,86,2262.31,2026-01-01 19:19:22,success,online
90954,4799,46,3134.89,2026-01-01 14:42:46,failed,store
58031,274,327,962.59,2026-01-01 19:54:37,success,online
96672,4236,316,974.18,2026-01-01 21:39:17,success,online
56107,4559,78,1387.79,2026-01-01 19:27:45,success,online
4823,1280,183,4082.89,2026-01-01 18:22:41,failed,store
66001,1704,238,4525.39,2026-01-01 15:54:21,failed,store
82151,4920,140,4808.79,2026-01-01 18:58:56,success,store
62869,642,42,2541.69,2026-01-01 02:53:42,failed,store
92026,1257,368,1334.87,2026-01-01 04:39:44,success,online
15225,2977,33,2711.53,2026-01-01 18:16:37,failed,store
73802,894,53,927.43,2026-01-01 10:47:24,success,online
3734,251,372,4621.41,2026-01-01 00:01:55,failed,store
1073,3853,56,1729.88,2026-01-01 08:43:36,success,online
67087,4409,405,714.89,2026-01-02 02:13:20,failed,store
93086,2048,414,4027.27,2026-01-01 07:57:10,success,online
44559,2709,312,4054.68,2026-01-02 00:53:18,failed,online
30878,4435,23,3195.68,2026-01-01 17:37:29,failed,store
53632,3236,326,1485.94,2026-01-01 22:24:22,success,store
65496,4400,443,1518.98,2026-01-01 02:28:18,success,store
31666,2188,248,1395.02,2026-01-01 19:49:13,success,store
90260,1305,109,4337.72,2026-01-01 11:34:29,failed,online
97152,2790,467,1452.23,2026-01-01 14:11:36,failed,store
81631,2390,212,886.94,2026-01-01 23:19:02,success,store
4566,253,232,1486.32,2026-01-01 19:22:16,failed,store
40056,3813,39,2885.38,2026-01-01 17:56:09,failed,online
90455,3772,102,1255.71,2026-01-01 23:52:45,success,online
65503,155,372,3597.02,2026-01-01 22:53:33,success,online
82635,195,88,3323.35,2026-01-01 18:00:44,failed,online
75511,373,248,3156.87,2026-01-01 16:49:16,success,online
98301,3847,111,1874.97,2026-01-01 15:22:31,failed,online
76354,2408,49,2715.43,2026-01-01 12:14:53,success,store
84460,4785,116,4088.89,2026-01-01 18:23:55,success,store
5882,362,29,3743.03,2026-01-01 05:34:51,failed,online
86734,4141,139,1761.82,2026-01-01 04:44:17,success,store
68522,4709,282,3225.03,2026-01-01 16:46:17,failed,online
85859,3998,3,299.31,2026-01-01 11:43:51,success,store
34415,1622,163,3259.35,2026-01-01 06:31:37,success,online
57438,3452,197,3255.84,2026-01-01 10:57:32,success,store
43105,3344,295,4695.42,2026-01-01 06:02:34,success,online
15508,805,316,1636.97,2026-01-01 17:43:27,failed,online
91185,1441,36,4547.29,2026-01-01 12:54:50,failed,online
77652,3029,145,2677.4,2026-01-01 16:55:30,success,online
49031,1317,368,872.72,2026-01-02 00:54:32,success,store
79551,3392,133,1101.9,2026-01-01 01:21:58,success,store
50257,465,455,2567.11,2026-01-01 03:55:51,failed,store
76216,1625,26,1253.37,2026-01-01 00:18:53,failed,online
41099,1345,466,46.15,2026-01-02 02:15:36,success,online
93466,967,211,2295.66,2026-01-01 11:11:42,success,store
95019,3111,256,4511.95,2026-01-01 05:56:16,success,store
33004,4919,500,4299.69,2026-01-01 23:49:48,success,online
34427,1419,285,4534.08,2026-01-01 02:54:09,failed,store
38982,2446,192,2213.6,2026-01-01 08:42:37,failed,store
79645,2307,405,685.2,2026-01-01 21:09:07,success,online
87945,2376,498,1708.21,2026-01-01 20:36:38,success,store
11020,3998,426,183.69,2026-01-01 19:19:26,success,online
20001,1347,169,516.18,2026-01-01 12:07:45,success,online
43060,3960,245,1999.59,2026-01-02 01:25:09,success,online
52100,495,152,3260.73,2026-01-02 01:53:34,success,store
29967,1343,385,2716.58,2026-01-02 02:22:01,success,store
66366,2807,427,371.42,2026-01-02 01:09:56,failed,store
91436,277,396,3524.06,2026-01-01 18:26:32,success,store
56917,835,46,3093.15,2026-01-01 19:23:08,success,store
74957,3756,2,1079.67,2026-01-02 02:55:25,success,online
25024,611,277,329.2,2026-01-01 14:52:09,success,store
24199,1714,432,2629.21,2026-01-01 10:13:12,success,online
58504,3807,475,1754.51,2026-01-01 14:59:12,success,store
73012,4885,485,1919.83,2026-01-02 00:27:56,failed,store
54188,1319,382,1666.76,2026-01-01 00:19:42,failed,online
21745,962,197,4185.72,2026-01-01 20:18:42,failed,store
16313,1563,402,2003.83,2026-01-01 07:34:30,success,online
3047,1650,396,4631.42,2026-01-01 17:27:21,success,store
24442,2395,151,4603.44,2026-01-01 08:41:14,success,store
76318,1087,328,4414.4,2026-01-01 14:18:34,success,store
27388,2085,343,298.25,2026-01-01 23:08:32,failed,online
87394,138,87,4848.32,2026-01-01 03:51:44,success,online
14800,4615,41,2782.11,2026-01-01 19:11:33,failed,online
31091,4837,411,703.3,2026-01-01 01:39:23,failed,online
815,1226,185,3654.17,2026-01-01 00:36:40,failed,store
48528,1941,328,1312.7,2026-01-01 03:04:13,success,store
94068,1365,394,2554.51,2026-01-01 02:10:47,failed,store
216,3686,316,3859.85,2026-01-01 05:16:44,failed,store
19913,68,423,4481.47,2026-01-01 18:04:20,success,store
48690,2944,331,4108.01,2026-01-02 02:38:50,success,online
6326,228,390,2661.21,2026-01-02 02:47:09,failed,store
73161,4303,12,3732.82,2026-01-02 00:42:08,success,online
88947,2972,283,579.03,2026-01-01 08:00:40,failed,store
54146,1000,123,3228.83,2026-01-01 15:28:56,success,store
52789,1555,112,2745.47,2026-01-02 01:06:59,success,online
29561,3235,452,4221.77,2026-01-01 11:02:57,success,online
17717,4638,301,1766.89,2026-01-01 01:22:54,success,store
98030,3055,271,1863.03,2026-01-01 04:36:06,success,store
56912,2709,145,2810.82,2026-01-01 09:27:20,failed,online
84494,230,497,1010.32,2026-01-01 16:13:04,failed,online
16037,2818,188,2018.09,2026-01-01 12:39:49,failed,store
5863,3100,78,3527.82,2026-01-01 01:21:57,failed,online
93902,1429,325,2678.65,2026-01-01 17:03:58,success,store
12503,211,7,4792.88,2026-01-01 11:57:43,success,store
1547,3879,492,2327.06,2026-01-01 07:08:13,success,store
41650,2557,21,4188.55,2026-01-01 10:06:28,success,store
69067,3266,366,3765.85,2026-01-01 13:49:02,success,store
59399,1729,316,4809.38,2026-01-01 19:23:12,success,online
1829,4665,250,1096.53,2026-01-01 00:03:57,failed,store
90462,259,425,1084.89,2026-01-01 03:49:24,failed,online
81676,2594,203,4061.79,2026-01-01 18:06:36,success,online
23615,706,292,487.28,2026-01-01 09:39:52,failed,online
29467,38,389,4359.47,2026-01-01 18:29:53,success,store
17157,3337,352,3227.22,2026-01-01 21:46:37,success,store
80433,758,141,4968.16,2026-01-01 09:40:58,failed,online
39023,4920,371,4427.81,2026-01-01 02:58:31,success,store
88920,290,243,2784.63,2026-01-01 06:45:39,success,store
81320,2065,194,1417.72,2026-01-01 02:19:50,success,online
96701,3168,68,3061.86,2026-01-01 20:31:32,success,store
84137,3466,422,614.57,2026-01-01 04:07:48,success,store
8533,3226,32,4565.8,2026-01-01 20:28:09,failed,store
27420,3799,258,1209.96,2026-01-01 06:13:22,success,store
94723,1530,233,323.87,2026-01-01 05:09:54,success,online
75014,1826,125,1019.39,2026-01-01 06:23:36,success,store
30807,1981,66,2975.12,2026-01-01 17:58:57,failed,online
18353,2544,487,2439.28,2026-01-01 14:55:48,success,online
34436,1724,41,2454.2,2026-01-01 13:23:44,failed,online
59755,1727,436,1514.52,2026-01-01 01:09:41,failed,store
64003,4578,117,2228.4,2026-01-01 18:51:02,failed,store
60798,4803,434,1218.89,2026-01-02 00:06:17,success,online
5848,788,55,3331.62,2026-01-02 01:55:30,success,online
40886,2872,262,3026.73,2026-01-02 02:18:20,success,store
50479,2163,84,178.85,2026-01-01 03:20:50,failed,store
65521,1046,408,2054.42,2026-01-01 09:48:55,success,store
89483,698,37,2568.32,2026-01-01 18:52:53,failed,online
50993,3146,138,1957.89,2026-01-01 05:35:50,failed,store
76676,1604,430,1017.76,2026-01-01 12:50:40,success,store
28082,605,177,3243.14,2026-01-01 17:35:04,success,store
21672,1482,31,1304.26,2026-01-01 11:38:57,failed,store
42599,4986,289,4291.19,2026-01-01 21:10:48,success,store
2069,696,140,447.7,2026-01-01 03:30:07,failed,online
66255,2835,413,2150.69,2026-01-01 03:43:44,failed,store
43340,1014,439,1602.64,2026-01-01 02:29:48,failed,online
57769,2502,264,651.44,2026-01-01 15:33:55,success,store
67335,518,416,447.99,2026-01-01 14:01:21,success,store
71489,1357,246,1278.28,2026-01-01 22:22:13,failed,store
73116,178,79,3058.6,2026-01-01 01:51:59,failed,store
81981,561,263,3551.32,2026-01-01 20:15:03,success,online
51366,1920,131,3665.03,2026-01-02 00:33:01,failed,store
20061,651,48,2575.61,2026-01-01 12:00:54,failed,store
90742,4832,455,4384.28,2026-01-01 08:21:07,failed,online
30503,1655,238,3785.62,2026-01-01 20:51:00,failed,store
72254,3518,296,3557.65,2026-01-01 22:29:23,failed,online
80293,4750,94,2239.71,2026-01-01 20:06:14,success,store
53379,4046,217,1739.16,2026-01-01 14:40:43,failed,online
20066,934,94,1948.11,2026-01-01 11:23:47,failed,online
92215,3776,371,3021.9,2026-01-02 01:28:09,success,store
57666,3371,189,3352.03,2026-01-01 06:37:49,failed,store
21526,1208,345,2134.06,2026-01-02 00:33:15,failed,store
1537,4391,79,1726.28,2026-01-01 08:33:26,failed,store
29593,115,487,1675.67,2026-01-02 00:23:41,failed,online
33469,3917,448,3025.95,2026-01-01 05:57:22,failed,store
74119,1467,290,1770.04,2026-01-01 02:53:30,failed,store
63412,1300,494,4219.06,2026-01-01 00:05:10,failed,online
50818,959,160,1569.89,2026-01-01 01:07:01,success,online
67732,872,269,3675.47,2026-01-01 03:32:07,success,online
32020,168,19,4907.33,2026-01-01 13:01:32,success,store
61405,2425,227,3436.15,2026-01-01 14:12:56,success,online
44134,4976,191,3244.08,2026-01-02 03:25:38,failed,store
18454,2558,250,3130.5,2026-01-01 19:29:50,success,online
62866,3190,287,1949.5,2026-01-01 23:14:54,success,store
28417,3933,277,1524.97,2026-01-01 21:13:54,failed,online
46796,23,426,135.27,2026-01-01 01:11:31,failed,online
96713,4945,368,3401.87,2026-01-01 02:56:44,failed,store
19772,1230,254,1801.28,2026-01-01 19:53:39,failed,online
72813,1863,476,4032.53,2026-01-01 07:21:53,failed,store
17384,3861,60,2593.74,2026-01-02 01:32:21,success,online
66935,2827,387,1258.91,2026-01-01 03:58:53,success,online
89441,4520,42,759.59,2026-01-01 06:10:22,success,online
70339,1332,469,1601.78,2026-01-01 13:33:29,failed,online
15129,3468,54,3698.85,2026-01-01 02:30:00,success,store
71162,109,467,1670.56,2026-01-01 07:07:46,failed,online
6018,2539,93,4941.64,2026-01-01 07:46:07,failed,online
64112,281,332,3466.58,2026-01-02 00:40:09,success,store
50250,2240,159,2044.3,2026-01-01 14:45:57,failed,store
91403,2138,131,434.04,2026-01-01 05:17:23,failed,online
64529,2332,287,2762.03,2026-01-01 17:30:57,success,store
88168,4081,28,38.47,2026-01-01 17:53:09,success,online
69348,3209,184,2384.7,2026-01-01 00:39:09,success,store
28985,2317,121,2083.26,2026-01-02 01:57:58,failed,store
61107,1148,396,1318.57,2026-01-01 19:26:12,failed,online
61162,4677,151,3046.03,2026-01-02 00:28:29,failed,store
10430,2593,164,685.43,2026-01-01 06:41:03,failed,store
56343,2459,262,4773.0,2026-01-01 17:13:42,success,store
89901,4019,243,1881.08,2026-01-01 02:48:52,success,online
34995,1559,160,3830.95,2026-01-01 02:49:12,success,online
20566,552,154,3206.41,2026-01-01 07:21:45,failed,online
4472,3481,34,3942.25,2026-01-02 02:08:44,failed,store
77786,248,164,4738.25,2026-01-01 06:11:49,success,store
31273,4533,364,141.08,2026-01-01 00:44:03,failed,online
97797,3673,189,258.6,2026-01-01 22:02:25,success,store
62166,982,213,368.0,2026-01-01 00:58:31,failed,online
1767,4295,364,4856.34,2026-01-01 21:59:21,success,store
70980,2474,379,2432.95,2026-01-01 00:31:51,failed,online
19002,2159,125,2589.15,2026-01-01 05:22:48,failed,store
46732,4158,498,4576.09,2026-01-01 13:35:30,failed,online
80711,899,205,2479.19,2026-01-01 16:01:01,success,store
28920,313,83,53.34,2026-01-01 15:10:53,failed,online
40378,2641,1,2383.84,2026-01-02 01:17:53,success,store
52941,3335,490,847.16,2026-01-01 22:51:09,failed,online
66167,2909,226,3846.91,2026-01-01 00:36:10,failed,online
37249,3164,286,1749.45,2026-01-02 00:58:12,failed,online
24026,1996,43,3819.6,2026-01-01 12:38:14,failed,online
69190,4831,162,3979.84,2026-01-01 10:12:00,failed,online
41315,491,323,2939.15,2026-01-01 01:32:24,success,store
99712,1918,178,2276.68,2026-01-02 00:56:41,success,online
28676,4377,183,1951.38,2026-01-01 13:03:44,failed,online
20367,2582,51,197.78,2026-01-01 12:14:07,success,online
39252,140,421,2342.02,2026-01-01 16:19:14,failed,store
1526,4530,395,691.51,2026-01-01 15:57:38,success,store
37889,2508,427,3297.96,2026-01-01 04:03:26,success,store
94480,4317,41,1892.81,2026-01-01 16:10:34,success,online
76451,3027,42,3576.5,2026-01-01 02:38:25,failed,online
97183,1156,455,1855.2,2026-01-01 19:44:02,success,online
37435,1066,76,1320.14,2026-01-01 17:16:59,success,store
56367,4955,185,3763.84,2026-01-01 03:24:09,failed,online
55184,1895,450,585.31,2026-01-01 19:25:47,success,online
46071,795,36,3734.29,2026-01-01 21:27:58,failed,online
15200,3763,295,3925.8,2026-01-01 11:32:31,failed,online
25954,999,314,2024.54,2026-01-01 08:18:46,failed,store
62676,4191,44,3048.11,2026-01-01 09:57:09,success,store
77772,4641,490,1177.58,2026-01-01 23:42:44,failed,store
86273,3686,466,3929.76,2026-01-01 07:11:00,success,online
80281,307,11,2254.97,2026-01-01 04:02:08,success,store
64710,3213,376,1663.11,2026-01-01 20:56:36,success,store
91827,2624,493,3995.44,2026-01-01 04:38:08,success,store
11953,969,410,2844.52,2026-01-02 01:32:30,success,online
54422,4109,397,2988.25,2026-01-01 21:51:38,success,store
11268,2222,1,3484.92,2026-01-01 07:41:59,failed,store
25862,4481,438,4246.48,2026-01-01 18:41:23,success,online
9995,2195,125,3526.59,2026-01-01 14:47:23,success,store
7620,2236,457,2122.39,2026-01-01 11:37:17,success,store
43419,2586,499,3013.24,2026-01-01 07:40:38,success,store
5266,4701,180,2760.01,2026-01-01 04:57:47,failed,online
52094,3137,473,918.21,2026-01-01 05:07:09,failed,store
56864,1445,331,1984.56,2026-01-01 23:11:38,success,store
49318,585,216,4499.74,2026-01-01 15:37:55,failed,store
13587,1119,429,821.2,2026-01-01 15:28:02,failed,online
66785,2782,82,2511.16,2026-01-01 23:56:46,failed,online
19139,1736,419,207.14,2026-01-01 11:18:46,success,store
79326,1392,156,3832.04,2026-01-01 22:52:38,success,store
4496,1991,321,4599.75,2026-01-01 03:46:33,failed,online
9619,4408,167,3670.18,2026-01-01 18:09:58,success,store
68647,4376,258,1583.77,2026-01-01 11:45:57,success,store
24383,1137,481,3766.14,2026-01-02 00:01:57,success,store
23187,3592,293,3018.53,2026-01-01 16:00:32,failed,online
52914,900,360,1010.51,2026-01-02 02:40:37,failed,store
33360,2744,174,4844.63,2026-01-01 11:07:44,failed,store
39026,4484,243,670.0,2026-01-01 14:12:08,failed,store
2368,2652,244,4468.63,2026-01-01 21:14:17,failed,online
93659,4941,440,900.7,2026-01-02 02:15:52,failed,store
35170,2990,34,2814.74,2026-01-01 12:06:46,failed,online
44610,540,71,4473.87,2026-01-02 01:17:12,failed,online
72807,2307,263,2909.45,2026-01-01 17:46:41,failed,online
69328,427,264,4877.4,2026-01-01 20:31:20,success,store
60509,1229,207,4196.41,2026-01-01 10:33:26,failed,store
15868,2349,72,1111.25,2026-01-01 09:44:55,failed,online
55100,3463,482,3844.14,2026-01-01 22:32:33,failed,store
40130,4932,99,2380.97,2026-01-01 19:05:10,success,store
29809,1545,102,162.47,2026-01-01 00:58:42,failed,store
17204,3613,173,2501.08,2026-01-01 05:48:25,success,store
63202,182,132,1973.25,2026-01-01 17:01:00,success,store
90151,2257,160,2915.46,2026-01-01 12:44:40,failed,store
45262,4451,268,3085.26,2026-01-01 06:32:49,success,store
17320,58,123,2739.17,2026-01-01 03:43:33,success,store
88697,646,353,4301.96,2026-01-01 14:41:29,failed,online
26131,1162,475,4760.27,2026-01-01 14:41:52,success,store
26869,1496,101,728.61,2026-01-01 00:52:31,failed,online
39317,507,277,3543.94,2026-01-01 03:25:12,success,store
14779,4311,360,419.08,2026-01-01 12:44:57,success,online
1970,75,274,2292.03,2026-01-01 23:44:17,failed,store
41630,1040,190,1851.83,2026-01-01 20:33:05,failed,store
71692,4190,326,1772.82,2026-01-01 03:48:17,success,store
57542,3482,143,2047.09,2026-01-01 17:12:14,failed,store
96367,1163,98,791.73,2026-01-01 00:59:29,failed,online
6576,781,481,3537.37,2026-01-01 21:32:23,success,store
62146,145,187,139.18,2026-01-01 03:20:45,failed,online
41693,274,170,4039.31,2026-01-01 15:33:15,failed,store
31067,4574,4,596.92,2026-01-01 18:45:31,success,online
25913,1229,250,3511.02,2026-01-01 20:31:59,success,online
44707,682,354,1405.71,2026-01-01 03:49:14,success,store
96796,1520,193,1745.89,2026-01-01 21:35:18,success,online
36689,3754,449,2194.01,2026-01-01 20:47:36,failed,store
81411,4149,433,4822.09,2026-01-01 23:01:55,failed,online
20677,4274,350,2420.36,2026-01-01 06:58:36,success,store
26659,4060,154,3242.55,2026-01-01 14:38:01,failed,online
30799,2803,135,2347.01,2026-01-02 00:16:05,success,store
43558,2718,30,2009.9,2026-01-01 12:37:44,success,store
12594,933,99,2924.86,2026-01-02 00:19:34,failed,online
49688,2212,282,3870.82,2026-01-02 02:48:44,failed,store
70791,2993,479,894.38,2026-01-01 19:56:52,failed,online
2328,3579,199,3811.08,2026-01-01 18:57:52,success,online
37987,4178,86,2724.69,2026-01-01 02:27:48,failed,store
89929,78,352,617.14,2026-01-01 04:54:04,success,store
89505,2113,332,4733.54,2026-01-01 02:56:07,failed,online
94084,4138,99,896.66,2026-01-01 20:49:26,success,online
9203,4451,238,3874.96,2026-01-01 22:21:43,failed,store
57024,3697,136,430.85,2026-01-02 01:50:39,success,store
47964,2978,182,124.14,2026-01-01 05:47:04,success,online
85880,3422,381,3651.47,2026-01-01 17:18:43,success,store
67885,3113,241,2893.06,2026-01-01 21:50:12,failed,online
25195,1348,469,844.53,2026-01-01 09:51:02,failed,online
72509,2069,178,3392.96,2026-01-01 10:21:28,failed,store
5938,98,485,2288.88,2026-01-01 19:58:27,success,online
49474,258,386,1533.83,2026-01-01 18:28:11,success,store
79887,3030,216,4116.48,2026-01-01 14:45:47,success,store
76027,3225,493,611.93,2026-01-02 03:14:20,success,online
85841,3985,333,4002.02,2026-01-01 18:13:35,success,store
77287,4985,215,1322.63,2026-01-02 01:32:40,failed,store
40915,4022,55,883.76,2026-01-02 00:47:57,success,online
79085,1692,496,2900.75,2026-01-02 00:09:28,failed,store
73776,3089,473,2405.48,2026-01-01 03:20:42,success,online
45645,901,172,1272.48,2026-01-01 17:55:12,success,online
38399,1409,190,618.79,2026-01-01 13:47:28,failed,store
37884,1296,87,4123.3,2026-01-01 17:57:07,failed,store
63305,1946,136,682.69,2026-01-01 23:01:42,failed,store
86012,3955,62,89.16,2026-01-01 10:31:00,failed,store
22199,4795,362,841.45,2026-01-01 07:12:14,failed,store
69973,1915,355,4176.8,2026-01-01 00:15:18,failed,store
62519,3751,152,872.26,2026-01-01 17:06:08,failed,online
45967,3580,199,1854.14,2026-01-02 03:12:04,success,online
32998,1954,42,965.6,2026-01-01 02:21:43,success,online
90434,302,204,2893.51,2026-01-01 18:45:57,failed,online
55755,1325,130,3531.39,2026-01-01 12:10:23,success,store
94503,280,137,1422.94,2026-01-01 17:19:07,failed,store
76532,1303,486,2893.28,2026-01-01 03:43:26,failed,online
31329,4904,48,1306.77,2026-01-01 08:28:46,failed,online
93196,4881,22,1074.45,2026-01-01 17:38:49,success,online
82992,4069,228,2627.28,2026-01-01 03:12:34,success,online
9602,3985,287,66.35,2026-01-01 06:15:08,success,online
72447,1562,394,2667.81,2026-01-01 14:08:36,failed,online
36500,130,148,508.98,2026-01-02 00:18:59,success,store
53684,145,300,3231.07,2026-01-01 09:29:36,failed,online
34901,2855,399,1544.5,2026-01-01 09:20:35,failed,online
25252,1059,147,1504.54,2026-01-01 18:42:38,success,online
63910,2748,212,1736.52,2026-01-01 09:21:12,failed,store
12018,4943,215,4631.56,2026-01-01 04:07:55,success,store
40560,3657,78,3429.09,2026-01-01 14:37:36,success,online
53364,3244,433,2049.98,2026-01-01 20:06:16,success,store
27252,1755,36,3861.67,2026-01-02 01:10:57,success,store
41189,3112,486,4368.94,2026-01-01 17:01:05,failed,store
60734,852,96,12.67,2026-01-01 15:04:51,success,store
71552,4019,147,1582.57,2026-01-02 02:18:00,success,online
98555,2747,48,719.6,2026-01-01 03:23:04,success,online
86795,4476,417,3853.01,2026-01-02 00:08:54,success,online
79358,1634,190,1083.19,2026-01-01 11:48:09,failed,online
28259,4470,243,253.99,2026-01-01 01:53:55,success,online
14562,1806,18,1089.95,2026-01-01 11:53:42,success,online
54208,2154,274,4668.66,2026-01-01 20:38:35,failed,store
23729,4198,355,4771.9,2026-01-01 03:40:47,failed,online
44091,114,29,2954.38,2026-01-01 18:16:30,success,store
87290,4523,94,3396.7,2026-01-01 19:24:42,failed,online
9542,1125,474,908.6,2026-01-01 03:43:08,success,store
58102,3209,115,363.65,2026-01-02 02:31:19,failed,online
19099,4515,492,4461.5,2026-01-01 02:18:00,success,store
50371,2712,287,1736.29,2026-01-01 06:04:24,failed,online
35854,2642,111,4223.01,2026-01-01 18:49:37,success,online
91194,2178,149,1102.9,2026-01-02 00:33:44,success,store
49549,3825,178,4238.1,2026-01-01 18:33:12,success,store
72657,4446,477,1262.07,2026-01-01 18:39:11,failed,online
96049,2626,485,1406.92,2026-01-01 18:15:55,success,store
96408,4733,287,541.71,2026-01-01 02:15:36,failed,store
64814,2535,131,3149.88,2026-01-01 18:49:49,failed,online
36998,4227,342,1097.92,2026-01-01 21:37:21,failed,online
58040,1257,422,4828.03,2026-01-02 03:23:46,failed,online
9878,3621,130,1537.09,2026-01-02 00:57:18,success,online
67918,502,59,528.74,2026-01-01 11:09:11,failed,store
27018,1177,320,4525.96,2026-01-01 16:09:31,success,online
45628,3770,279,950.16,2026-01-01 18:36:22,failed,store
19873,1972,124,4632.37,2026-01-01 19:32:55,failed,online
30553,1225,315,3791.02,2026-01-01 09:14:39,success,online
31960,1644,145,4991.94,2026-01-01 20:16:56,success,online
65889,3564,410,2546.12,2026-01-01 07:58:54,failed,online
70633,119,369,3057.39,2026-01-01 08:23:23,success,store
90853,4897,269,2944.81,2026-01-01 20:18:20,success,store
31898,860,56,891.97,2026-01-01 04:51:49,failed,store
97949,2001,343,1469.21,2026-01-02 03:28:30,failed,store
55914,2640,127,3219.41,2026-01-02 02:53:09,success,online
81876,4429,354,2477.54,2026-01-01 13:18:15,success,store
77598,2205,56,2883.3,2026-01-01 09:07:19,success,store
18536,2779,198,724.95,2026-01-01 02:32:38,success,online
71764,181,328,3831.83,2026-01-01 21:44:15,success,online
67457,3552,159,2204.72,2026-01-01 01:18:20,failed,store
63152,1629,184,2603.11,2026-01-01 20:48:03,failed,store
35925,4590,167,3985.73,2026-01-02 03:39:21,success,online
73097,4561,171,2265.97,2026-01-01 23:15:43,success,online
52318,3914,278,497.14,2026-01-01 18:54:43,failed,store
71536,2450,123,4797.74,2026-01-02 01:04:20,success,online
78196,4775,227,3150.35,2026-01-02 00:11:48,failed,store
93088,1726,125,1530.45,2026-01-01 19:05:03,failed,store
11831,761,351,2070.54,2026-01-01 06:20:58,failed,store
80677,26,139,3210.33,2026-01-01 22:45:57,failed,store
92922,1800,321,854.84,2026-01-02 01:44:56,failed,store
64618,882,17,2393.44,2026-01-02 02:50:28,failed,online
4605,2622,207,1368.62,2026-01-01 21:20:02,success,online
35146,149,439,1454.01,2026-01-01 20:54:48,success,store
6206,2385,44,1642.88,2026-01-01 17:21:10,failed,online
89518,1773,79,3254.62,2026-01-01 05:51:07,failed,store
50215,3867,314,1435.33,2026-01-01 18:12:53,failed,online
13223,3633,129,4131.88,2026-01-01 10:11:00,success,online
55955,1868,436,4411.39,2026-01-01 08:44:50,failed,store
48076,2620,259,2612.44,2026-01-01 16:18:36,failed,online
38066,1860,163,4528.25,2026-01-01 08:22:55,failed,store
70895,2388,178,2997.27,2026-01-02 02:43:47,failed,online
75844,2511,290,3318.36,2026-01-01 03:07:46,success,store
61888,1886,324,1874.27,2026-01-02 02:28:44,success,store
38054,4300,77,4439.81,2026-01-01 02:56:26,success,online
63574,226,296,3082.87,2026-01-01 19:24:19,failed,online
